Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1,H1 - Coefficient - 2,H2 - Coefficient - 2,H3 - Coefficient - 2,H4 - Coefficient - 2,H5 - Coefficient - 2,H6 - Coefficient - 2,H7 - Coefficient - 2,H8 - Coefficient - 2,H9 - Coefficient - 2,H10 - Coefficient - 2,H11 - Coefficient - 2,H12 - Coefficient - 2,H13 - Coefficient - 2,H14 - Coefficient - 2,H15 - Coefficient - 2,H16 - Coefficient - 2,H17 - Coefficient - 2,H18 - Coefficient - 2,H19 - Coefficient - 2,H20 - Coefficient - 2,H21 - Coefficient - 2,H22 - Coefficient - 2,H23 - Coefficient - 2,H24 - Coefficient - 2,H1 - Coefficient - 3,H2 - Coefficient - 3,H3 - Coefficient - 3,H4 - Coefficient - 3,H5 - Coefficient - 3,H6 - Coefficient - 3,H7 - Coefficient - 3,H8 - Coefficient - 3,H9 - Coefficient - 3,H10 - Coefficient - 3,H11 - Coefficient - 3,H12 - Coefficient - 3,H13 - Coefficient - 3,H14 - Coefficient - 3,H15 - Coefficient - 3,H16 - Coefficient - 3,H17 - Coefficient - 3,H18 - Coefficient - 3,H19 - Coefficient - 3,H20 - Coefficient - 3,H21 - Coefficient - 3,H22 - Coefficient - 3,H23 - Coefficient - 3,H24 - Coefficient - 3,H1 - Coefficient - 4,H2 - Coefficient - 4,H3 - Coefficient - 4,H4 - Coefficient - 4,H5 - Coefficient - 4,H6 - Coefficient - 4,H7 - Coefficient - 4,H8 - Coefficient - 4,H9 - Coefficient - 4,H10 - Coefficient - 4,H11 - Coefficient - 4,H12 - Coefficient - 4,H13 - Coefficient - 4,H14 - Coefficient - 4,H15 - Coefficient - 4,H16 - Coefficient - 4,H17 - Coefficient - 4,H18 - Coefficient - 4,H19 - Coefficient - 4,H20 - Coefficient - 4,H21 - Coefficient - 4,H22 - Coefficient - 4,H23 - Coefficient - 4,H24 - Coefficient - 4,H1 - Coefficient - 5,H2 - Coefficient - 5,H3 - Coefficient - 5,H4 - Coefficient - 5,H5 - Coefficient - 5,H6 - Coefficient - 5,H7 - Coefficient - 5,H8 - Coefficient - 5,H9 - Coefficient - 5,H10 - Coefficient - 5,H11 - Coefficient - 5,H12 - Coefficient - 5,H13 - Coefficient - 5,H14 - Coefficient - 5,H15 - Coefficient - 5,H16 - Coefficient - 5,H17 - Coefficient - 5,H18 - Coefficient - 5,H19 - Coefficient - 5,H20 - Coefficient - 5,H21 - Coefficient - 5,H22 - Coefficient - 5,H23 - Coefficient - 5,H24 - Coefficient - 5
Day-ahead Price [GBP/MWh]_standardized d-2 h=9,0.0,0.0,0.0,0.0,-0.14727602474675972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04061605687680966,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047570412228358866,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.026687252658854996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0012139039693384727,0.0,0.0,0.0,0.06334019709271518,0.0,-0.016062729683964425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=10,-0.0,0.0,0.0,0.01891670278517538,-0.0,0.0,0.2776043874382968,0.5765570383753459,0.566423310543684,0.5339540067464407,0.6573433357912726,0.627716922136837,0.498511499559964,0.2910329136065358,0.5516041239448097,1.0599850747829107,0.8793792005529977,0.5023943545327914,0.11436152007207899,0.2642761556092514,0.19599764948028162,0.031329703344103524,0.06260675362175298,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.32262493015920873,0.5168165917075822,0.5836680800552019,0.5660813150072578,0.6713750097649521,0.47888453346506266,0.36561788802423273,0.24885506229122825,0.19369708215494358,0.856731591280686,0.0,0.35739552837313676,0.14470675200381822,0.09200085623890635,0.219512411747438,0.08745766874750158,0.06286134139453156,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.3161411310743088,0.4588749948896944,0.5041292873124718,0.4802860898444306,0.5760883121452481,0.41051449053251865,0.5269760362369907,0.4517071188266547,0.8474595746608341,1.8279045005729695,0.2202344028532172,0.5721683811314415,0.25019006480742456,0.24428529897242035,0.2179785971465945,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1835831255441861,0.3994412577281061,0.2753939638836265,0.1359845371900002,0.22426153015917627,0.0,0.2116462755139135,0.32350018631232635,0.8855962563528884,1.813797805753514,0.9991833965967637,0.5451013583919614,0.10332028473555534,0.20505104906799976,0.1469727897311279,0.0,0.011979412202021502,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.2385983000187545,0.3814459753562351,0.2412607955430495,0.009217626070648416,0.0,0.0,0.24538975032894775,0.29593394572323783,0.8927117786377119,1.3977546232964944,1.2630456763073612,0.6178817307678663,0.12051848609556257,0.15240743528275258,0.054350323606281226,0.0,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=11,-0.0027189061208453577,-0.01580390655795511,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000375446703082227,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.007950927446493877,-0.016536146975677422,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1347254936760513,0.09425472785618424,0.023974054323166214,0.2578469990136274,0.03005222516419811,0.6452002296172286,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00867656501287663,-0.01793852228489683,-0.01232494085086608,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0005358307147669332,0.19007862529970787,0.0,0.0,0.0,0.0,1.2457806114854244,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07722103773130638,-0.008159086928630549,-0.01924561866519832,-0.018121287950484056,-0.0,-0.0,0.0,0.0,0.0,0.10507044678972775,0.14360886406090256,0.1816645283882135,0.3793021233852525,0.13365409457078287,0.0,0.0,0.0,0.4781287517207069,0.0,0.0,0.0,0.0,0.0,-0.0,-0.04149125619641649,-0.016010522896980576,-0.03411983675192217,-0.07099183073635927,-0.0,-0.0,0.0,0.0,0.0,0.14848129043972877,0.3070952729060697,0.39358092014207596,0.3401318097491826,0.11087926015708037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0976320695131922
Day-ahead Price [GBP/MWh]_standardized d-2 h=12,-0.0,-0.0,0.0,0.0,0.12402445162852278,0.13202396309144024,-0.0,-0.04284994128601889,-0.10363518067414249,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.23781037788085993,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.22056110802096318,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.17467847948507426,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=13,0.0,0.0,0.0,0.1719878942723142,0.4975145674884904,0.12686744261032867,-0.0,-0.0,-0.021632682315882508,-0.0845865047498361,-0.1055352738354357,-0.0710870924483177,0.0,0.0,-0.47556840501523967,-1.6523314735452093,-1.757352402611242,-0.48921695917040336,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.03407310202921568,0.14318745489073978,0.5153171675306243,0.1908430233484809,-0.0,-0.0,-0.03326914118173268,-0.06245659999234084,-0.07678792349728175,-0.013008195121735061,-0.0,0.0,-0.558273482279546,-1.7288749629921614,-1.5874386638654554,-0.4937952436052704,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0610492169197054,0.1786935875324107,0.5324038557772413,0.1667477124347708,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7143662492973439,-2.4786080425008494,-2.6515695514270052,-0.5931554843147957,0.0,0.0,0.0,0.0,0.0,0.177720055791011,0.0,0.0,0.027662640459692644,0.1681918733471386,0.46024679523978096,0.12407495661236778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6991828529216914,-1.9953793921135978,-1.957207668459033,-0.5447907559125759,-0.0,0.0,-0.0,0.0,0.0,0.20240975401695402,0.0,0.0,0.060561087845995745,0.18095921112105462,0.4390754677979815,0.08482078406307118,-0.0,-0.0,-0.0,-0.0,-0.0786263236899445,-0.0,-0.0,0.0,-0.44867751549909135,-1.229944351272132,-1.2293571431259964,-0.45451343931622407,-0.0,0.0,-0.0,0.0,0.0,0.20070110084619477
Day-ahead Price [GBP/MWh]_standardized d-2 h=14,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.020479005345491748,0.0,0.0,0.0,-0.0,0.023164744528729703,0.2362076587860361,0.0,0.0718368310885684,0.0,0.0,-0.0,0.0,0.0,-0.07934008952721723,-0.17348280486232523,-0.0005611782348029448,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.09078096369484596,0.0,0.028996287004091886,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1024182538812643,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.09322699520873128,0.06803643220883422,0.0448815891559538,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.056927678760948855,-0.0,-0.0,0.0,-0.0,-0.12213904717312123,-0.0,-0.0,-0.007417591292705946,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02324789058883969,-0.03888256675229873,0.0,-0.0,-0.0,-0.0,-0.05985973263543733,-0.0,0.0,-0.0,-0.0,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=15,-0.0,-0.0223516193646266,-0.11278543523442705,-0.24637872463148375,-0.09562137733694769,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043517301908729704,0.037328267786052034,0.01208018526797825,0.0,0.0,0.3480432383351217,0.536527182194488,0.33564675151414136,0.0,-0.03411591567976974,-0.03458235511112093,-0.20723751062255222,-0.0,-0.018050775330762995,-0.12282366370892525,-0.17386052834889437,-0.13826537093320218,-0.0028287828341059277,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.025329566022219103,0.1268297583128334,0.038800383004020375,0.0,-0.0,0.1571698157211154,0.456753618447548,0.18596813502469908,-0.0,-0.1676708054534929,-0.10633619441279372,-0.2168445796458767,-0.0,-0.021323133748087007,-0.11949502018341092,-0.14385226766825704,-0.1325048023014483,-0.0021632523961587604,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.018914245290829964,-0.0,-0.0,-0.0,-0.0,0.24561080508286562,0.05697219868076341,0.0,-0.046344737184624785,-0.0,-0.19713444651717468,0.0,-0.0,-0.11729446771287123,-0.16640993918598843,-0.08715281494760507,-0.0,-0.08077469852936554,-0.059100732229946024,-0.03731679747080413,-0.0,-0.0457431410094822,-0.09453158678406426,-0.07239845817188188,0.0,-0.0,-0.0,-0.0,-0.0,0.14339153913845515,0.048442434933018315,-0.0,-0.09247665451790568,-0.12420003080643048,-0.3212316700142436,0.0,-0.0,-0.12065668123639643,-0.19581600059874493,-0.15441103317490906,-0.0,-0.14624906351711245,-0.10309509718853704,-0.04912412507949325,-0.028504735875037008,-0.0,-0.0,-0.09275408685560284,0.0,-0.0,-0.0,-0.0,-0.0,0.1451952625751626,0.039170683596839145,-0.0,-0.09909286483010246,-0.05145508422246176,-0.22599022469151217
Day-ahead Price [GBP/MWh]_standardized d-2 h=16,-0.0,-0.006453591363586524,0.0,0.0,-0.0,-0.0,0.0,-0.019605329642558515,-0.0,0.0,-0.0,-0.02377017841454999,-0.0,-0.005631518166647567,-0.0,-0.0,-0.07196900473438166,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.00036107756157875324,-0.008965950179579811,0.0,0.0,0.0,-0.0,0.0,-0.02649248951186992,-0.01615791444061689,-0.003957177723149212,-0.028654226701779383,-0.059473349393639366,-0.0,-0.0,-0.0,-0.0941519574155171,-0.06460141624691858,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.00016141195944309054,-0.007837139246183901,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.007333513976908103,-0.057129098777528094,-0.0,-0.0,-0.002421721016573322,-0.03456676397231677,-0.03698916714389917,0.0,-0.0,-0.0,-0.0,-0.03802124184831309,-0.0,-0.0,-0.0,-0.012196036428955179,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.010329677798468443,-0.0007163414381014422,-0.007941399167739817,-0.004963645449094175,-0.05802160358416304,-0.09041131591076404,-0.0,0.0,0.0,-0.022121585568536405,-0.0436802420164755,-0.0,-0.0,0.00013029132585429734,-0.0,0.0,0.006731901573900251,0.0,0.0,0.0,0.0,-0.0,-0.027014517568815368,-0.03441934188122322,-0.03788493253503295,-0.0,-0.0041240581749847766,-0.09807369462665641,-0.4000676239248095,-0.43442736288574907,-0.04584383663596682,-0.010130043344549639,-0.0,-0.03259956705876103,-0.0235906424540531,-0.03590140301459321,-0.0015810545838891325
Day-ahead Price [GBP/MWh]_standardized d-2 h=17,-0.0,-0.0,0.0019516762453875875,0.014108969642889598,0.043388026611065306,0.08217773567479993,0.043140332537381615,-0.0,-0.0,0.0027280979912285707,0.0,-0.0,-0.0,-0.037977460911118074,-0.0,-0.1767485918412031,-0.0,-0.0,-0.13562358837630756,-0.08412098992987303,-0.020629544462989924,0.0,0.05609645964239118,0.04948433000395972,-0.0,-0.0,0.0,0.0013327283830393232,0.03652931750463501,0.0802004066610458,0.021701116782689524,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.04456331743042954,-0.0,-0.0,-0.0,0.0,-0.07285112788684857,-0.0258401706447784,-0.03502056013801395,0.0,0.03297118309539105,0.0,-0.0,-0.0,0.0,0.0,0.027163559220185166,0.07510500655857273,0.03321707595294736,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03530899647769726,-0.0,-0.0,0.0,0.01665720003217304,-0.0038885755542422858,-0.0,-0.027239548484653132,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0015683762268999214,0.019586185269807686,0.0798815933395483,0.05666813824282175,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.022468189837250782,0.025539410063934242,0.0756144831503714,0.10803028310231462,0.12254329866281367,0.041358440958216315,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=18,0.0,0.0,0.022403202986029977,0.1780157719974233,0.0,0.0,0.0,0.27462430276185285,0.3774929144331705,0.2746523882249754,0.15533355393345663,0.14746310199336643,0.03869016577036611,0.09032548658346706,0.0,-0.0,-0.0,0.021319254016947915,0.0,0.0,0.09719686798351883,0.11992283045852571,0.0,0.23144385386967456,0.0,0.0,0.011539363478341532,0.010681762362921426,-0.0,0.0,0.023627699752711832,0.2341199596307043,0.3813747162947997,0.32274234049034856,0.20452543804278017,0.23017314224530738,0.09437223606959229,0.16558490034081022,0.19395448957174588,-0.0,0.0,0.28152942088722877,0.016415905930248265,0.046917951440358534,0.2606073118442015,0.3418405240906159,0.1382431398542471,0.3815321289765312,0.0,0.0,0.0,0.0,-0.0,-0.0,0.004510176866263587,0.19607041858238658,0.36800222470760074,0.2948943979704766,0.20910009150019285,0.3486725254378347,0.22020045689312515,0.32521948982867505,0.455079612290796,0.2720524964320779,0.48654945335876454,0.5705157498339154,0.18689182270678348,0.21568819744747794,0.2380531045769329,0.3541218305314616,0.00015759443649904136,0.10395821517624408,0.0,0.0,0.0,0.0,-0.0,0.0,0.06393859119269284,0.25617429206719394,0.3772848399583278,0.3048329356577817,0.2269491297030285,0.3388306835896168,0.35119124043894306,0.3330971530478101,0.44822306672647566,0.0,0.18843911044160724,0.6519980686332718,0.2896800234188501,0.25668735859215425,0.2513981623147517,0.40113157608051314,0.2452116409107413,0.4056093505179032,0.0,0.0,0.0,0.0,0.0,-0.0,0.06175731377032882,0.2637355379965847,0.35478263607450755,0.31106285384424626,0.25276541614128006,0.31092766247213377,0.36530690038371283,0.3222797775672642,0.38904525758703434,0.2609621296670094,0.665188687261459,0.654475270019406,0.2817873347918291,0.2273871954453943,0.2884962986221653,0.3001506649565692,0.19274319234831472,0.18955377186677513
Day-ahead Price [GBP/MWh]_standardized d-2 h=19,0.03020148101795727,0.09423237386995799,0.13928773654101048,0.0,-0.0,-0.08570111813971862,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.08669968315298415,0.14954023252589324,0.21075149488096942,0.11021784403040488,0.045967321579754375,0.0,0.18242729144991168,0.4119653622020533,0.5625980778017318,0.418154573528982,0.030999541406332105,0.09439517453349883,0.14699086062481512,0.19073607338735496,-0.0,-0.13460113470230184,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.3019912532020746,0.4402211804357256,0.0,0.0,0.0,0.0,0.11860716116849837,0.4111214102293209,0.27113685576234137,0.036577964261167925,0.10155208913200128,0.13223077106643216,0.11281538069191982,-0.0,-0.11379315962436605,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.538973047134195,0.600266860246762,0.0,0.0,0.0,0.0,0.012839556114011228,0.4116936733044814,0.4989037311857124,0.035430936905102045,0.08200450280026324,0.15752225773930462,0.14595256656364128,-0.0,-0.09462432463569102,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.6979072451504272,0.7372720958497061,0.007981077981082363,0.0,0.0,0.0,0.0,0.15677761453460018,0.12937357831661805,0.04310094764628457,0.0802160944913234,0.11235142570254347,0.13357080730842893,-0.0,-0.045455173831462435,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.22945498844749054,0.0,0.0,0.0,0.0,0.0,0.1165208252408895,0.26079662093787803,0.425772022506836
Day-ahead Price [GBP/MWh]_standardized d-2 h=20,0.0,0.0,-0.0,-0.0,-0.050308370736032795,-0.08696386641578233,-0.0,-0.16620198199218567,-0.23674100522786767,-0.22699788041808439,-0.049176426098146334,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1539455054400929,0.0,0.0,-0.0,-0.0,-0.008947070570215933,-0.0,-0.0,-0.10400638143109461,-0.27132080652247675,-0.25086388931020426,-0.09882057335490789,-0.030403936707093716,-0.0,-0.05609474328929247,-0.0,-0.0,0.0,-0.0,-0.0,-0.012448483475748456,-0.0,0.0,0.0,0.13704991849775813,0.0,0.0,-0.0,-0.0,-0.02538258216752285,-0.0,-0.0,-0.23732885669226836,-0.48591921459767184,-0.4562204839233161,-0.27458628736622076,-0.177760521000214,-0.07885476020853735,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08061795467286029,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.037916832869085565,-0.0,-0.0,-0.19777459863365698,-0.40973640020697494,-0.3194132299575652,-0.0764072430905283,-0.018171789823731986,-0.08894157382027562,-0.0,-0.0,-0.0,-0.0,0.0,-0.008451581888380019,-0.13468495975858294,-0.08948316337978528,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20559996638677314,-0.3746128402299812,-0.2594814696139037,-0.06166400110589307,-0.0,-0.10418952787262514,-0.0,-0.0,0.0,0.11786775423624123,0.0,-0.0,-0.030195417771587005,-0.002880239209004257,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=21,0.0,-0.0,-0.0,-0.0,-0.09574885718836358,-0.0,0.0,-0.0,-0.07166943913338672,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.39615904950493663,-0.29823740306156465,-0.138635675084419,-0.381861935170729,0.0,-0.0,-0.011322975027076345,-0.02050603115359198,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3273102056154854,-0.2039247027191815,-0.04270685015010765,-0.2714900745996399,0.0,-0.0,-0.00710435132910208,-0.03603074861211848,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.14536134354414554,-0.060171559047005906,-0.0,-0.0,0.0,-0.0,-0.0,-0.33045734078163935,-0.20773394604578663,-0.23251006791911374,-0.3286710076747052,0.0,-0.0,-0.03419549030865591,-0.02476076593305729,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.11856416874930907,-0.0636731731584547,-0.0,-0.0,0.0,-0.0,-0.0,-0.2528285278306858,-0.25552520737959594,-0.07823353420343379,-0.13112779862559568,-0.0,-0.0,-0.02782308452192654,-0.02837759724705644,-0.0838268283504818,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.11083959610376776,-0.0,0.0,0.0,0.0,-0.0,-0.060446433966246466,-0.32170986272902796,-0.29150615157406407,-0.12951243022631984,-0.27327334770478684
Day-ahead Price [GBP/MWh]_standardized d-2 h=22,-0.0,0.0,0.0,-0.0,-0.0448943803194986,-0.03815417879698954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.24702324622095567,-0.2789862503102731,-0.06982148829984644,-0.0,0.0,-0.0,-0.006686485366079662,-0.380683578567576,-0.21405756324222963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04405529346942407,0.0,0.19717132414412433,0.10080080045957844,0.0,-0.0,-0.2873493034331341,-0.3449044096521917,-0.10403397950443859,-0.0,0.0,-0.0,-0.0,-0.3754335757282186,-0.15339410149294527,0.0,0.08253006274300595,0.13606261934397124,0.17020220282218657,0.07848484040517509,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.1827339042736918,-0.07753105854369474,-0.0,-0.0,0.0,-0.0,-0.0,-0.4056690361219307,-0.16966406285262947,0.0,0.0,0.21253559581879036,0.15252045664223707,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15775688343059777,-0.16494006160683541,-0.04779867416013411,-0.0,-0.0,0.0,-0.0,-0.29632667081320113,-0.258307357648894,0.0,0.0,0.19546485588174764,0.12765353943891644,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.18730805049761398,-0.23651157162335001,-0.035184728598115604
Day-ahead Price [GBP/MWh]_standardized d-2 h=23,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.11946691633909859,0.14675996967953173,0.12739360316272158,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.09761072816652445,0.14963121917470446,0.13673597452930986,0.2589188023357401,0.18278767197240875,0.0,0.0,0.0,0.0,0.128590485397409,0.02811058868497435,-0.0,0.0,0.0,0.0,-0.0016504203450025982,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0625254457282514,0.0,0.0,0.1500344189361916,0.15132793258773475,0.245611321402814,0.0,0.0,0.0,0.0,0.0,0.1652504142563255,0.030857592466666944,-0.0,0.0,0.0,0.0,-0.0012241387900640878,0.0,0.0,-0.0,0.0,-0.0,0.0,0.11161373623057723,0.0,0.08353274524493326,0.24383470790467884,0.2497539243902525,0.2531152025199702,0.0,0.0,0.0,0.0,0.0,0.0,0.032311850735527954,0.0,0.0,0.0,0.0,-0.009241787103675094,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.12238691986459939,0.0,0.0,0.15616183431421,0.22885323763434187,0.2629501365354303,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=24,-0.0,0.0,0.012702141467869988,0.02242560611166416,0.1832367481861751,0.24843026467394597,0.13646943594443356,0.04624062931380484,0.0,0.0,0.0,0.0,0.10695029015733848,0.23472238525089992,0.3577527373040046,0.5531779652074167,0.4800790333999063,0.13779103049590116,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.37486929647035266,0.3829844422901449,0.1034742729743247,0.026371787284734775,0.0,0.0,0.0,0.0,0.0,0.16320752238260341,0.3614831564112636,0.646657872570765,0.42791008363052796,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.3595750083087566,0.34268612776117274,0.10079736564192282,0.0,0.0,0.0,0.0,0.0,0.0,0.27160376196967534,0.44145038730759467,0.24643146540892977,0.0,0.07116735671627192,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.42526889778282295,0.40377115823404724,0.18712422417188138,0.0,0.0,0.0,0.0,0.0,0.0,0.39369235056269863,0.4334240028812102,0.0,0.0,0.005765557556245482,0.21323352292653688,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.34461142801953676,0.4244295941963456,0.1245711662162309,0.0,0.0,0.0,0.0,0.0,0.0,0.416352316712751,0.0,0.0,0.0,0.0,0.013162786203586522,0.015333708804774328,0.0,0.0,0.0,0.0
