Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1,H1 - Coefficient - 2,H2 - Coefficient - 2,H3 - Coefficient - 2,H4 - Coefficient - 2,H5 - Coefficient - 2,H6 - Coefficient - 2,H7 - Coefficient - 2,H8 - Coefficient - 2,H9 - Coefficient - 2,H10 - Coefficient - 2,H11 - Coefficient - 2,H12 - Coefficient - 2,H13 - Coefficient - 2,H14 - Coefficient - 2,H15 - Coefficient - 2,H16 - Coefficient - 2,H17 - Coefficient - 2,H18 - Coefficient - 2,H19 - Coefficient - 2,H20 - Coefficient - 2,H21 - Coefficient - 2,H22 - Coefficient - 2,H23 - Coefficient - 2,H24 - Coefficient - 2,H1 - Coefficient - 3,H2 - Coefficient - 3,H3 - Coefficient - 3,H4 - Coefficient - 3,H5 - Coefficient - 3,H6 - Coefficient - 3,H7 - Coefficient - 3,H8 - Coefficient - 3,H9 - Coefficient - 3,H10 - Coefficient - 3,H11 - Coefficient - 3,H12 - Coefficient - 3,H13 - Coefficient - 3,H14 - Coefficient - 3,H15 - Coefficient - 3,H16 - Coefficient - 3,H17 - Coefficient - 3,H18 - Coefficient - 3,H19 - Coefficient - 3,H20 - Coefficient - 3,H21 - Coefficient - 3,H22 - Coefficient - 3,H23 - Coefficient - 3,H24 - Coefficient - 3,H1 - Coefficient - 4,H2 - Coefficient - 4,H3 - Coefficient - 4,H4 - Coefficient - 4,H5 - Coefficient - 4,H6 - Coefficient - 4,H7 - Coefficient - 4,H8 - Coefficient - 4,H9 - Coefficient - 4,H10 - Coefficient - 4,H11 - Coefficient - 4,H12 - Coefficient - 4,H13 - Coefficient - 4,H14 - Coefficient - 4,H15 - Coefficient - 4,H16 - Coefficient - 4,H17 - Coefficient - 4,H18 - Coefficient - 4,H19 - Coefficient - 4,H20 - Coefficient - 4,H21 - Coefficient - 4,H22 - Coefficient - 4,H23 - Coefficient - 4,H24 - Coefficient - 4,H1 - Coefficient - 5,H2 - Coefficient - 5,H3 - Coefficient - 5,H4 - Coefficient - 5,H5 - Coefficient - 5,H6 - Coefficient - 5,H7 - Coefficient - 5,H8 - Coefficient - 5,H9 - Coefficient - 5,H10 - Coefficient - 5,H11 - Coefficient - 5,H12 - Coefficient - 5,H13 - Coefficient - 5,H14 - Coefficient - 5,H15 - Coefficient - 5,H16 - Coefficient - 5,H17 - Coefficient - 5,H18 - Coefficient - 5,H19 - Coefficient - 5,H20 - Coefficient - 5,H21 - Coefficient - 5,H22 - Coefficient - 5,H23 - Coefficient - 5,H24 - Coefficient - 5
Day-ahead Price [GBP/MWh]_standardized d-2 h=10,-0.0,-0.0,-0.0,0.0,0.0,0.04814287567358188,0.14127145135604693,0.3469433135577981,0.39237796474305076,0.4275150184365289,0.4621882393780901,0.23453540267278228,0.0141087701746905,0.1942993344726572,0.0,-0.0,0.0,0.14642701489613208,0.13304014478215093,0.13598568473656203,0.3032640126577556,0.30215835369629995,0.2672773089304532,0.26115893117031963,-0.0,-0.0,-0.0,0.0,0.0,0.044180331143458734,0.15019839583060549,0.359562278272243,0.40418821998220106,0.4336991724676967,0.4649755111362775,0.23903878491807323,0.011740882557521136,0.18417473137091236,0.0,-0.0,0.0,0.1358584083165719,0.13192184869139192,0.12983538444039736,0.30343931773983734,0.3024370366694718,0.2764548378007245,0.271324782698531,-0.0,-0.0,-0.0,0.0,0.0,0.059036353379533446,0.13999705149755387,0.35667432982087693,0.39940589622026235,0.426971944904603,0.4690075060972979,0.24473426835155554,0.019930192619361898,0.1930103832581463,0.0,-0.0,0.0,0.1321848576032542,0.11864308508881907,0.11996351582922021,0.30029480553442023,0.2990291025889777,0.27355622964246723,0.26880279501454585,-0.0,-0.0,-0.0,0.0,0.0,0.04737467251724193,0.12307879004490413,0.33560427947984306,0.37356608456109586,0.40787359257238587,0.4484023927442512,0.23449640182581974,0.01949901086040688,0.1916553731241816,0.0,-0.0,0.0,0.11452544105471375,0.11885051108050931,0.11654549427275893,0.29548753736033634,0.28836808226536087,0.26917976596481946,0.26737699282122185,-0.0,-0.0,-0.0,0.0,0.0,0.042358617058326754,0.1063081787943784,0.30988904799264433,0.3582163096417949,0.3960244291500253,0.42792463297353384,0.21605765351002365,0.007844273864475728,0.18663052760880347,0.0,-0.0,0.0,0.12953429889605156,0.11340295930144262,0.1149914954150483,0.2940321174957911,0.3022352851145755,0.27738943812401595,0.27456173536472894
Day-ahead Price [GBP/MWh]_standardized d-2 h=11,-0.002681541535406629,-0.011467734595694773,-0.015517547003727388,0.0,0.03019922003579983,0.0,0.0,-0.0,-0.0,0.0,0.008297057138289333,0.15041831109192175,0.27092675217373824,0.07671301606388817,0.0,-0.2766945988100043,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0016379354241523925,-0.007126113650634952,-0.007350204625735676,0.0,0.03744303408084419,0.0,0.0,-0.0,-0.0,0.0,0.009918339974412445,0.15117319476332128,0.274274374193698,0.08215746159855956,0.0,-0.248697261556784,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0024464161825619077,-0.008493496092791679,-0.008503512549795455,0.0,0.0890462932093879,0.0,0.0,-0.0,-0.0,0.0,0.002174964487331304,0.14108112465586947,0.2641807272885586,0.06777909916248737,-0.0,-0.24809559193835554,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0006460512273983871,-0.006580837983841494,-0.005987846983085965,0.0029324272798025913,0.09461725351606264,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1319416740390182,0.247547236360685,0.0648530142702518,-0.0,-0.3006502524641038,-0.13331156911806813,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0009624944725414279,-0.006266650288234412,-0.008151847598486545,0.009216643465197856,0.10297525897253874,0.0,0.0,-0.0,-0.0,0.0,0.01211746496746048,0.13989157077219844,0.25062852650711764,0.06478701816118862,0.0,-0.21612857283245765,-0.052764774904466065,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=12,-0.0,-0.0,-0.0,0.0,0.09084587875971792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14667355322819325,-0.0,-0.0,0.0,-0.0,-0.0030788509299353004,-0.0,0.0,-0.0,-0.0,-0.0,0.009798177351158127,0.07884387115223435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1772949594957962,-0.006637608106488708,-0.0,0.0,-0.0,-0.002252998630826751,-0.0,0.0,-0.0,-0.0,-0.0,0.00794844842933398,0.00017348386915048858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17025325611301478,-0.007187288266239219,-0.0,0.0,-0.0,-0.005358781985269209,-0.0,0.0,-0.0,-0.0,-0.0,0.00532739399630498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03659785955763092,-0.0,-0.0,0.0,-0.0,-0.00029497378596657635,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04096807882751611,-0.0,-0.0,0.0,-0.0,-7.783524112289418e-05,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=13,-0.0,-0.0,0.0,0.0,0.041211802423400605,0.20838510626890563,0.09616479174843232,0.0,0.0,0.0,0.0,0.0,0.0,0.0758234369949998,0.14253816576470227,0.0,0.07385634967580373,0.0559338372017223,0.08410018696810405,0.03141407694434099,-0.0,-0.0015644949964757904,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.05147725009770357,0.20605912281845393,0.09120491487977132,0.0,0.0,0.0,0.0,0.0,0.0,0.07615145570465558,0.17555829975784745,0.0,0.11119677570317303,0.06998521850510395,0.08415814292472616,0.028364009457109346,-0.0,-0.004469018014504159,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1082667973657488,0.2028306738468765,0.09696801086837371,0.0,0.0,0.0,0.0,0.0012974077193135907,0.0,0.08231041468036947,0.1664373001001715,0.0,0.11594804919811219,0.07605486104477985,0.08572138728406996,0.027613285815193678,-0.0,-0.004548275854176694,-0.0,0.0,-0.0,0.0,0.0,0.0,0.10452493814484307,0.20395836494320282,0.08853138448484571,0.0,0.0,0.0,0.0,0.0,0.0,0.08689278102885636,0.15954578632954608,0.09813151357573241,0.07034699291198757,0.06764146300522751,0.08530626065033307,0.02945019974892133,-0.0,-0.011065977956038113,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.09611004641901247,0.20437297921424688,0.09516289998140229,0.0,0.0,0.0,0.0,0.0,0.0,0.08779511158390813,0.17045058975169336,0.0,0.0600206591575849,0.0550149853626515,0.0887391140905961,0.032100380514813814,-0.0,-0.022541776951698296,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=14,-0.0,-0.0,-0.0,-0.002263224834310816,-0.07382489375508794,-0.12650633652421642,-0.06256322980048871,-0.05845599050228899,-0.09844193670538173,-0.11562998281725603,-0.1606534366979876,-0.17156043833269075,-0.04971808673985128,-0.0,0.2158815994980217,0.9232293409115012,0.4773790843795075,0.0,0.0,-0.0,-0.12227384814519984,-0.10397042104734454,-0.049249055260668646,-0.05380283551475286,-0.0,-0.0,-0.0,-0.011225140241091003,-0.0779951399315744,-0.12346817042609567,-0.06179288618093298,-0.06450139630751191,-0.10171074158289561,-0.1221876179803226,-0.16777035579535074,-0.17776014644330534,-0.05469514258052978,-0.0,0.16392559604107318,0.9093827558505398,0.4684434606721059,0.0,0.0,-0.0,-0.12237231375622719,-0.10191546243370403,-0.05467756737962212,-0.061277023454898535,-0.0,-0.0,-0.0,-0.010489426180973642,-0.10884106037104016,-0.1365781236934379,-0.07701246156183648,-0.06704279804815257,-0.09966261126675127,-0.11881877851786314,-0.16251580170229846,-0.1726195045577225,-0.04861281450464353,-0.0,0.1648179995631702,0.9007958661930647,0.45850378436388645,0.0,0.0,-0.0,-0.12437306694603953,-0.10169846405092922,-0.05337300089441062,-0.060170308562527954,-0.0,-0.0,-0.0,-0.00605212116933478,-0.10764452601454975,-0.1323798192549808,-0.05151605412259153,-0.051771280296590276,-0.083450782963437,-0.10105502833347287,-0.15220747263674916,-0.1521135317284308,-0.031330024705638324,-0.0,0.17243584314554133,0.7759599038771626,0.43599768595473776,-0.0,0.0,-0.0,-0.1214658803515633,-0.09327671078608037,-0.04873894103613097,-0.053562264000544854,0.0,-0.0,-0.0,-0.0021697358213621327,-0.10123785256787397,-0.12970658296496865,-0.04875472013596645,-0.043737402314543906,-0.08258875834319805,-0.0988020078550532,-0.1606953745124975,-0.1524514703728162,-0.03256874384614696,-0.0,0.15836501104793388,0.8668771241862154,0.4188845211560901,-0.0,0.0,-0.0,-0.12056502551481994,-0.08691164509891913,-0.05030637440441223,-0.053218149705552754
Day-ahead Price [GBP/MWh]_standardized d-2 h=15,0.0,-0.0,-0.007158836388632984,-0.016669707962391807,-0.0,-0.0,-0.0,-0.0,-0.003227007979911083,-0.0,0.0,0.0,-0.11039161440445859,-0.17580133381326854,-0.29814956901911505,-0.7398025243118141,-0.37114194807164563,-0.0,-0.08856672333022957,-0.1255451600985211,-0.018892715761215317,-0.0,0.0,-0.0,0.0,-0.0,-0.0076365281783680565,-0.015065606057122058,-0.0,-0.0,-0.0,-0.0,-0.007877047872963365,-0.0,0.0,0.0,-0.10709632600493767,-0.17616030106463,-0.27794767223668276,-0.7312860432404588,-0.3522156709791767,-0.0,-0.08759240778237799,-0.12728893641970077,-0.018741487275079027,-0.0,0.0,-0.0,0.0,-0.0,-0.007065532189539772,-0.01749221817468112,-0.0,-0.0,-0.0,-0.0004640212857518163,-0.007708683343068743,-0.0,0.0,0.0,-0.10569698067705237,-0.17643362746089838,-0.27359931683649863,-0.7243268308559923,-0.3463718945449961,-0.0,-0.08182433712275596,-0.12656728461769165,-0.018052506021978346,-0.0,0.0,-0.0,0.0,-0.0,-0.006726992752163169,-0.020011939055241845,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02005784864569116,0.0,-0.0982371934550866,-0.1654061621665922,-0.2696505479064536,-0.7355193444721181,-0.39328494431428535,-0.0,-0.07993429455155648,-0.12212945176182843,-0.015280240569464752,-0.0,0.0,-0.0,0.0,-0.0,-0.005611876516439105,-0.022936306414135802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.029701476210355602,0.0,-0.09305572556321468,-0.16307341580800414,-0.2833059843643223,-0.8436057919334337,-0.44775477282513937,-0.020957865889657704,-0.09647074717209075,-0.12410191555203888,-0.012079683294431291,-0.0,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=16,0.0,-0.0,-0.0,-0.0,-0.014959931338619732,-0.01790040698218228,-0.0326457239578403,-0.02912229320975674,-0.023882595958424017,-0.004597783687070941,0.020601129002562283,0.0,0.0,-0.0,-0.08979380403829304,-0.3745556196827698,-0.46704849701072776,-0.2724865868566859,-0.09487436557098781,-0.01189915645745221,-0.023016294322735872,-0.015448511233995972,-0.0,-0.014002466669315101,0.0,-0.0,0.0,-0.0,-0.014834915939223349,-0.019001572273063202,-0.03242483890671706,-0.028413788822277825,-0.020168036711101477,-0.002809517892326387,0.025542493702647728,0.002101196817697681,0.0,0.0,-0.09448607842367819,-0.36925876826111875,-0.47718002532885395,-0.27506983134501206,-0.09531102814193709,-0.011019763837646761,-0.02313000057822589,-0.015650327720107472,-0.0,-0.01689185814915163,0.0,-0.0,0.0,-0.0,-0.015367062761398171,-0.020257654302697506,-0.030364768022501175,-0.027526370194197063,-0.019615878628532795,-0.0021895933035376847,0.027824820313783187,0.0034905101963220455,0.0,-0.0,-0.09561675549841657,-0.3741520885092064,-0.47978347288088397,-0.27496936260197946,-0.09760716409131838,-0.010210729335223196,-0.022151025723163735,-0.014496813615648595,-0.0,-0.016532353888618706,0.0,-0.0,0.0,-0.0,-0.015290252400703457,-0.01977872503681479,-0.03258265226272031,-0.027335024837043528,-0.023606325437020067,-0.0003135512231439393,0.007091891936556575,0.006982954613031761,0.0,-0.0,-0.0946912789739551,-0.37536628411413303,-0.4625516065167762,-0.27569904191784084,-0.09926249109889279,-0.011437488471307062,-0.023884916356298348,-0.014660229502012172,-0.0,-0.014788716993903394,0.0,-0.0,0.0,-0.0,-0.018779797527907316,-0.018338783717969043,-0.031202712133772945,-0.024786757501940402,-0.020647332822389147,-0.0,0.005502844317749276,0.010183205099823261,0.0,-0.0,-0.08803179892043878,-0.3007008377019148,-0.4245130835955064,-0.26069712902007725,-0.08774674678145815,-0.008869145087410903,-0.02601087765129634,-0.01803599059056127,-0.00034332462387624103,-0.01802524860278949
Day-ahead Price [GBP/MWh]_standardized d-2 h=17,0.002071825125367516,0.00404987531144476,0.008288234041112128,-0.0,-0.0,-0.02204496602329183,-0.0,0.0,0.0,-0.0,-0.021600468632484066,-0.03114463479896373,-0.018782640891944417,-0.0,0.0,0.10481635466276551,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.024867587586037604,-0.007679211755637938,0.0022805060459275806,0.005441496204138532,0.009213212477169542,-0.0,-0.0,-0.020570990949304844,-0.0,0.0,0.0,-0.0,-0.027464602881436102,-0.03294185348211433,-0.019321241116347115,-0.0,0.0,0.09210953422071705,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.022993701643484556,-0.0,0.002519914034863753,0.0056482473167081245,0.00932745170404726,-0.0,-0.0,-0.014117394993514786,-0.0,0.0,0.0,-0.0,-0.03048210638294124,-0.03481726399758511,-0.020896132051463047,-0.0,0.0,0.09564207956834546,0.0,-0.0,0.002186727287576543,0.0,0.0,-0.0,-0.02245593544446204,-0.0,0.002611434172942819,0.005632899197617372,0.009344317818878898,-0.0,-0.0,-0.015554821102885625,-0.0,0.0,0.0,-0.0,-0.008617357379772596,-0.040053717520104684,-0.02475737305308179,-0.0,0.0,0.09683684888003433,0.0,-0.0,0.0037739489886421435,0.0,0.0,-0.0,-0.021569493663725455,-0.0017098332023842747,0.002459733072176849,0.00604603349987684,0.008803530125716729,-0.0,-0.0,-0.019798300547234176,-0.0,-0.0,0.0,-0.0,-0.004526615631027934,-0.03760608005645734,-0.02135119856495614,-0.0,0.0,0.059209781161327704,0.0,-0.0,0.003600387103094298,0.0,0.0,-0.0,-0.023883982926978187,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=18,0.0034609157180865158,0.004906277421434906,0.009050476134678043,0.052531484780758655,0.08799017052503642,0.15257486720173416,0.1604292024988305,0.1283442262290405,0.07079371828249259,0.02980470420656542,0.06145450702180265,0.10308694626123656,0.06249207443541323,0.006225941563237712,0.003707968048372296,0.0,0.552428633354979,0.4019769291951546,0.18719143377509043,0.11831914123585265,0.10971080251722648,0.09965692280427146,0.14220256295511158,0.10713915244615446,0.002523423130977301,0.0021587058803737864,0.0075731468312395115,0.05111424590845545,0.08780895739617421,0.1521252191973701,0.16323092484174048,0.12971990337148145,0.06357213748283573,0.02703159277269268,0.06396249301359953,0.10385053741221782,0.06441312293083751,0.006015078729088404,0.0,0.0,0.5494137505467614,0.4043658331615512,0.1877707447743911,0.11833980101397419,0.10984962823820789,0.09996322346275996,0.13955658620010225,0.09777166232256425,0.0018545122703123628,0.0010273431982944703,0.0066958050744024234,0.05422278509688017,0.09899452617913575,0.16100331669404097,0.16831494133719063,0.1301912310946483,0.059649579489991764,0.023849437073095496,0.06320481901017833,0.09952666414186938,0.06247596999108365,0.004588119063129827,0.0,0.0,0.5527719120898968,0.3970969146647618,0.18261920935781104,0.1166120925438189,0.10860750318178913,0.09783464299475614,0.13777482361624413,0.0969131123473427,0.0021278181142503163,0.0013176984316687057,0.006694030050341059,0.05679604012941566,0.10182510160656286,0.16301584955620257,0.17615615249584124,0.13868341739596113,0.0747913575960868,0.021549883245837103,0.044578414755935054,0.10726289782885276,0.07413393567031898,0.018400287831815916,0.0,0.0,0.49703628636209746,0.3927358575787109,0.18165151175528202,0.11626141606995692,0.1089109222785679,0.09628605608809299,0.1358087901989876,0.10484444394555109,0.0019312316825255693,0.0,0.006592905965927605,0.05921007099640488,0.10888310114490904,0.16959383190218,0.17190052313139975,0.12774393372878734,0.06737103598545333,0.017768937742754395,0.034662597699720854,0.09353335236378954,0.06140350057621155,0.01639058934733772,0.0,0.0,0.44206560449030496,0.37883358387111293,0.172796205397793,0.11279833769408079,0.11043126998290531,0.102608931457392,0.14111226502385688,0.1062603532587989
Day-ahead Price [GBP/MWh]_standardized d-2 h=19,0.0,0.0,0.0,0.0,-0.025599700327889434,-0.13232409699290057,-0.16670625739213016,-0.10343504095364447,-0.030565460624925895,-0.0,0.0,0.017522489074348373,0.08393232115908418,0.10388333784157627,0.3070897063002108,0.9937822874638012,0.2579614426915717,-0.021003074407880545,0.0,0.0,0.0,0.0,0.0,0.07975184816737875,0.0,0.0,0.0,0.0,-0.026053346096007634,-0.1329550515427148,-0.1729003566541968,-0.10808953407822194,-0.02131797167991055,-0.0,0.0,0.011940560413714016,0.07647177013741328,0.10305095912509891,0.310187476647533,1.0174039865982574,0.2784735066202874,-0.018565106299298133,0.0,0.0,0.0,0.0,0.0,0.08201174069088332,0.0,0.0,0.0,0.0,-0.0325325656944753,-0.14787696359625485,-0.1791371734816626,-0.10867852989520962,-0.016499573024020806,0.0,0.0,0.017335991192355047,0.07998485175732688,0.10340260651483114,0.30681939869068275,1.0119980792455419,0.2643887481964098,-0.010225534499010105,0.0,0.0,0.0,0.0,0.0,0.08149764693518755,0.0,0.0,0.0,0.0,-0.03573488772536685,-0.15141460933642653,-0.1954564853107548,-0.1369374349501752,-0.05128949099679871,-0.0,0.0,0.0,0.053417948357871725,0.05975939037391787,0.2937372189207468,1.0051207382184186,0.3851201245039414,-0.0021731810309926144,0.0,0.0,0.0,0.0,0.0,0.06359506592835998,0.0,0.0,0.0,0.0,-0.03742901477092396,-0.1559811278601951,-0.1945234210961698,-0.1333150804280591,-0.054131003790962744,-0.0,0.0,0.006386140851284718,0.06137331817029488,0.05985700404588433,0.2865989488453718,1.013468571131938,0.45948741929769615,-0.003704319943702699,0.0,0.0,0.0,-0.0,0.0,0.06678414042412138
Day-ahead Price [GBP/MWh]_standardized d-2 h=20,0.0,0.0,-0.0,-0.019103129568072343,-0.0,0.0,-0.0,0.02837038167357494,0.04842804502141882,0.03286114341123704,0.013625635298323393,0.0,-0.0,-0.0,-0.04306391311884987,-0.5375620155817957,-0.13894245333589345,-0.07118960885560043,0.01549809615081503,0.048375271289256,0.012245094523776517,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.015937296444523668,-0.0,0.0,-0.0,0.02674985904646289,0.036438413241217917,0.023467856508249778,0.003971543374184241,0.0,-0.0,-0.0,-0.04847610079081943,-0.5613740980593045,-0.15077106926157582,-0.0656010584229001,0.01476703423577575,0.04558826251601407,0.013046964690193775,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.01722353781114109,0.0,-0.0,-0.0,0.02417222553220483,0.032301942118916425,0.025527171964010262,0.005694244984884626,0.0,-0.0,-0.0,-0.04549827473398211,-0.5490601446428883,-0.11793303619740785,-0.0625697551025072,0.007427834371430853,0.04081265373717362,0.011588715123576817,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.021279405099915986,-0.0,-0.0,-0.0,0.040576982841420535,0.04196219183785984,0.0068462199375943986,0.0,0.0,-0.0,-0.0,-0.034741710215787536,-0.3834747036960432,-0.14275353532181645,-0.05572979789124091,0.0059989442779266496,0.0335045231799528,0.007598442448861792,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.022550772812383005,-0.0,-0.0,-0.0,0.048301670043421105,0.054902251392889345,0.017190729727927866,0.0,0.0,0.0,-0.0,-0.016262885952262603,-0.35284816882061565,-0.14405938747267483,-0.020612864111488265,0.024955234948890567,0.041188705810252954,0.006399338407354644,-0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=21,-0.0,-0.0,-0.0,-0.0,0.0,0.06691093714697637,0.06643085393894636,0.07739244401480397,0.06435727911935912,0.08267569688927282,0.08421779149233968,0.12195932267096164,0.1557665846676101,0.11899480242217123,0.0,0.2798682086749253,0.102057624553734,0.16943269169515598,0.10357103114992221,0.07928315079688597,0.043293360649996074,-0.021371530955324663,-0.023724282201265164,-0.045133527406098065,-0.0,0.0,0.0,-0.0,0.0,0.069058160842833,0.08048895255453442,0.08543265146701623,0.07987788530770881,0.09674139129795076,0.09677862646759464,0.13230911218269617,0.1655533251067295,0.11160010839945858,0.0,0.2660898560152516,0.07370077231669633,0.14044295663544692,0.10429539016001649,0.09092607385149258,0.041928107378189354,-0.022553617618077153,-0.01981621844554909,-0.03248630189123114,-0.0,0.0,0.0,-0.0,0.0,0.08632273698607011,0.09193445214964195,0.09067413272627578,0.08265139962283162,0.09600876842591584,0.0969582148740807,0.131712581786611,0.16261495566588496,0.11452927281227296,0.0,0.25482871948903957,0.030103454259609197,0.1284598695885492,0.12221182454417169,0.10067646594017948,0.043523123236110094,-0.0232588847677434,-0.019970020823872264,-0.031652475105226834,-0.0,0.0,0.0,-0.0,0.0,0.09521741699908232,0.10673852226248098,0.09433819933689072,0.09604608286233489,0.13008338553886026,0.11511188531597605,0.15042184477931705,0.18250916228104153,0.1607168903914801,0.0,0.0,0.0,0.11750456377846456,0.12508235991523856,0.11261444655829488,0.04987093796031512,-0.0201611189211639,-0.017365731284927154,-0.0156477273811712,-0.0,0.0,0.0,-0.0,0.0,0.09490886303138342,0.10467348988469513,0.08416665082493613,0.08501037666140339,0.11613685355090642,0.11497700056788823,0.14805285895041725,0.1803686414906689,0.15585283024671875,0.0,0.0,0.0,0.09626914617082806,0.10713979648161187,0.1042140695521456,0.049836724960735886,-0.024393391222841888,-0.01740487877325153,-0.020232529926480107
Day-ahead Price [GBP/MWh]_standardized d-2 h=22,-0.0,-0.0,-0.0,-0.0,-0.10915307020869174,-0.15469457226026692,-0.030300856442312472,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.03738780544301439,0.21770141734908535,0.20080483599457846,0.349468604015435,0.1463065406160492,0.0644027047714404,0.01971319708812968,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.10809395562795386,-0.1562314435628589,-0.038141493788808045,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.05618756999087799,0.24926799781914452,0.2141750862373741,0.34547853264797607,0.15742507639322553,0.06091231637154456,0.008429125668612696,0.0,0.0,-0.0,-0.0032052934834676658,-0.0,-0.0,0.0,0.0,-0.10309628667645303,-0.16616010929952432,-0.04224278807454268,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.05397957033948616,0.24793413674144957,0.24031345941643456,0.3778337069588309,0.1660402908812221,0.048501826912895354,0.0,0.0,0.0,-0.0,-0.0027271850755546164,-0.0,-0.0,0.0,0.0,-0.10401542718797874,-0.17059487944050875,-0.046720642615727205,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.037375996755235126,0.24924214558255098,0.43218609812162734,0.32226095040813885,0.1575505880941528,0.04720344889161727,0.0,0.0,-0.0,-0.0,-0.010239408553237631,-0.0,-0.0,0.0,0.0,-0.10016334926492781,-0.169605247772596,-0.04694751662588075,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.03991800708041011,0.22907597659064566,0.38417239493335925,0.22344361646148264,0.13361471051770638,0.04564419166229948,0.00010080771348552413,0.0,-0.0,-0.0,-0.005788511501681475
Day-ahead Price [GBP/MWh]_standardized d-2 h=23,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.029514837597929215,-0.0,0.0,0.0,0.0,0.0,0.0,0.0024993946948350778,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.001050356606575874,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.05813924235362406,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.10292748460473822,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0005787620552735707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2955403872965084,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.35413152817313537,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
