Date,Actual,Predicted,Best Alpha,Dual gap,Iterations
2022-12-06,248.825,296.67870409913974,0.015,1.6275293822061377e-05,524
2022-12-06,247.715,291.7107920112276,0.015,1.6275293822061377e-05,524
2022-12-06,250.0,293.3288277255133,0.015,1.6275293822061377e-05,524
2022-12-06,258.9,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,292.11,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,326.435,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,356.93000000000006,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,382.12,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,373.57,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,353.86,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,346.505,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,349.72,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,349.18499999999995,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,354.38,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,379.36,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,386.985,330.6897131223361,0.015,1.6275293822061377e-05,524
2022-12-06,370.9649999999999,342.9369109245339,0.015,1.6275293822061377e-05,524
2022-12-06,344.78499999999997,324.1849603750833,0.015,1.6275293822061377e-05,524
2022-12-06,309.88,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,281.045,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,256.735,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,248.1,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,249.945,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-06,245.78,298.16811428839355,0.015,1.6275293822061377e-05,524
2022-12-07,235.385,306.3044438705087,0.015,1.646117770590389e-05,514
2022-12-07,226.685,301.33187518919,0.015,1.646117770590389e-05,514
2022-12-07,226.75,302.93561145292625,0.015,1.646117770590389e-05,514
2022-12-07,239.065,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,255.78499999999997,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,269.145,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,307.445,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,349.5,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,355.11,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,346.99,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,345.735,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,348.245,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,348.9,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,351.595,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,388.695,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,426.0,340.5442441024961,0.015,1.646117770590389e-05,514
2022-12-07,412.165,352.78791168491387,0.015,1.646117770590389e-05,514
2022-12-07,373.95000000000005,333.9914006959028,0.015,1.646117770590389e-05,514
2022-12-07,328.31,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,286.61,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,258.86,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,252.55,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,254.72,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-07,249.695,307.89731865072713,0.015,1.646117770590389e-05,514
2022-12-08,243.78,332.05086100227084,0.015,1.4642153024405721e-05,544
2022-12-08,242.115,327.0916164967763,0.015,1.4642153024405721e-05,544
2022-12-08,246.935,328.6708197934796,0.015,1.4642153024405721e-05,544
2022-12-08,257.235,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,300.32,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,361.05,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,400.38,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,415.11,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,409.56500000000005,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,394.59,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,386.92999999999995,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,393.43,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,404.325,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,421.96000000000004,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,486.30000000000007,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,531.645,366.55952112436825,0.015,1.4642153024405721e-05,544
2022-12-08,510.97,378.7779551903024,0.015,1.4642153024405721e-05,544
2022-12-08,459.69000000000005,359.93460354195065,0.015,1.4642153024405721e-05,544
2022-12-08,390.05500000000006,333.7343150804122,0.015,1.4642153024405721e-05,544
2022-12-08,340.415,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,302.97,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,287.555,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,285.025,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-08,278.26,333.72285086580473,0.015,1.4642153024405721e-05,544
2022-12-09,275.035,359.7761904500883,0.015,1.7501229628883417e-05,556
2022-12-09,270.84,354.8400778127258,0.015,1.7501229628883417e-05,556
2022-12-09,273.27,356.4305860544839,0.015,1.7501229628883417e-05,556
2022-12-09,280.94999999999993,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,323.9,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,399.56,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,456.4,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,474.39,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,447.53,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,418.53,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,413.6600000000001,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,414.6650000000001,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,423.07000000000005,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,430.89,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,460.91499999999996,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,504.87,394.64743298976816,0.015,1.7501229628883417e-05,556
2022-12-09,493.80000000000007,406.8943285941638,0.015,1.7501229628883417e-05,556
2022-12-09,448.0350000000001,388.00994672603196,0.015,1.7501229628883417e-05,556
2022-12-09,396.75,361.71505661614174,0.015,1.7501229628883417e-05,556
2022-12-09,355.49000000000007,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,323.64,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,288.88,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,272.965,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-09,267.29,361.59210161291116,0.015,1.7501229628883417e-05,556
2022-12-10,259.895,347.34001173547324,0.015,5.908074416142898e-06,614
2022-12-10,253.08,342.4316051420667,0.015,5.908074416142898e-06,614
2022-12-10,251.44,344.02847327393476,0.015,5.908074416142898e-06,614
2022-12-10,257.195,349.3254065763827,0.015,5.908074416142898e-06,614
2022-12-10,271.18,349.3254065763827,0.015,5.908074416142898e-06,614
2022-12-10,287.365,349.3254065763827,0.015,5.908074416142898e-06,614
2022-12-10,309.33,349.3254065763827,0.015,5.908074416142898e-06,614
2022-12-10,338.875,349.3254065763827,0.015,5.908074416142898e-06,614
2022-12-10,350.61,349.3254065763827,0.015,5.908074416142898e-06,614
2022-12-10,340.61,349.3254065763827,0.015,5.908074416142898e-06,614
2022-12-10,332.37,349.3254065763827,0.015,5.908074416142898e-06,614
2022-12-10,331.76,349.3254065763827,0.015,5.908074416142898e-06,614
