Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1,H1 - Coefficient - 2,H2 - Coefficient - 2,H3 - Coefficient - 2,H4 - Coefficient - 2,H5 - Coefficient - 2,H6 - Coefficient - 2,H7 - Coefficient - 2,H8 - Coefficient - 2,H9 - Coefficient - 2,H10 - Coefficient - 2,H11 - Coefficient - 2,H12 - Coefficient - 2,H13 - Coefficient - 2,H14 - Coefficient - 2,H15 - Coefficient - 2,H16 - Coefficient - 2,H17 - Coefficient - 2,H18 - Coefficient - 2,H19 - Coefficient - 2,H20 - Coefficient - 2,H21 - Coefficient - 2,H22 - Coefficient - 2,H23 - Coefficient - 2,H24 - Coefficient - 2,H1 - Coefficient - 3,H2 - Coefficient - 3,H3 - Coefficient - 3,H4 - Coefficient - 3,H5 - Coefficient - 3,H6 - Coefficient - 3,H7 - Coefficient - 3,H8 - Coefficient - 3,H9 - Coefficient - 3,H10 - Coefficient - 3,H11 - Coefficient - 3,H12 - Coefficient - 3,H13 - Coefficient - 3,H14 - Coefficient - 3,H15 - Coefficient - 3,H16 - Coefficient - 3,H17 - Coefficient - 3,H18 - Coefficient - 3,H19 - Coefficient - 3,H20 - Coefficient - 3,H21 - Coefficient - 3,H22 - Coefficient - 3,H23 - Coefficient - 3,H24 - Coefficient - 3,H1 - Coefficient - 4,H2 - Coefficient - 4,H3 - Coefficient - 4,H4 - Coefficient - 4,H5 - Coefficient - 4,H6 - Coefficient - 4,H7 - Coefficient - 4,H8 - Coefficient - 4,H9 - Coefficient - 4,H10 - Coefficient - 4,H11 - Coefficient - 4,H12 - Coefficient - 4,H13 - Coefficient - 4,H14 - Coefficient - 4,H15 - Coefficient - 4,H16 - Coefficient - 4,H17 - Coefficient - 4,H18 - Coefficient - 4,H19 - Coefficient - 4,H20 - Coefficient - 4,H21 - Coefficient - 4,H22 - Coefficient - 4,H23 - Coefficient - 4,H24 - Coefficient - 4,H1 - Coefficient - 5,H2 - Coefficient - 5,H3 - Coefficient - 5,H4 - Coefficient - 5,H5 - Coefficient - 5,H6 - Coefficient - 5,H7 - Coefficient - 5,H8 - Coefficient - 5,H9 - Coefficient - 5,H10 - Coefficient - 5,H11 - Coefficient - 5,H12 - Coefficient - 5,H13 - Coefficient - 5,H14 - Coefficient - 5,H15 - Coefficient - 5,H16 - Coefficient - 5,H17 - Coefficient - 5,H18 - Coefficient - 5,H19 - Coefficient - 5,H20 - Coefficient - 5,H21 - Coefficient - 5,H22 - Coefficient - 5,H23 - Coefficient - 5,H24 - Coefficient - 5,H1 - Coefficient - 6,H2 - Coefficient - 6,H3 - Coefficient - 6,H4 - Coefficient - 6,H5 - Coefficient - 6,H6 - Coefficient - 6,H7 - Coefficient - 6,H8 - Coefficient - 6,H9 - Coefficient - 6,H10 - Coefficient - 6,H11 - Coefficient - 6,H12 - Coefficient - 6,H13 - Coefficient - 6,H14 - Coefficient - 6,H15 - Coefficient - 6,H16 - Coefficient - 6,H17 - Coefficient - 6,H18 - Coefficient - 6,H19 - Coefficient - 6,H20 - Coefficient - 6,H21 - Coefficient - 6,H22 - Coefficient - 6,H23 - Coefficient - 6,H24 - Coefficient - 6,H1 - Coefficient - 7,H2 - Coefficient - 7,H3 - Coefficient - 7,H4 - Coefficient - 7,H5 - Coefficient - 7,H6 - Coefficient - 7,H7 - Coefficient - 7,H8 - Coefficient - 7,H9 - Coefficient - 7,H10 - Coefficient - 7,H11 - Coefficient - 7,H12 - Coefficient - 7,H13 - Coefficient - 7,H14 - Coefficient - 7,H15 - Coefficient - 7,H16 - Coefficient - 7,H17 - Coefficient - 7,H18 - Coefficient - 7,H19 - Coefficient - 7,H20 - Coefficient - 7,H21 - Coefficient - 7,H22 - Coefficient - 7,H23 - Coefficient - 7,H24 - Coefficient - 7,H1 - Coefficient - 8,H2 - Coefficient - 8,H3 - Coefficient - 8,H4 - Coefficient - 8,H5 - Coefficient - 8,H6 - Coefficient - 8,H7 - Coefficient - 8,H8 - Coefficient - 8,H9 - Coefficient - 8,H10 - Coefficient - 8,H11 - Coefficient - 8,H12 - Coefficient - 8,H13 - Coefficient - 8,H14 - Coefficient - 8,H15 - Coefficient - 8,H16 - Coefficient - 8,H17 - Coefficient - 8,H18 - Coefficient - 8,H19 - Coefficient - 8,H20 - Coefficient - 8,H21 - Coefficient - 8,H22 - Coefficient - 8,H23 - Coefficient - 8,H24 - Coefficient - 8,H1 - Coefficient - 9,H2 - Coefficient - 9,H3 - Coefficient - 9,H4 - Coefficient - 9,H5 - Coefficient - 9,H6 - Coefficient - 9,H7 - Coefficient - 9,H8 - Coefficient - 9,H9 - Coefficient - 9,H10 - Coefficient - 9,H11 - Coefficient - 9,H12 - Coefficient - 9,H13 - Coefficient - 9,H14 - Coefficient - 9,H15 - Coefficient - 9,H16 - Coefficient - 9,H17 - Coefficient - 9,H18 - Coefficient - 9,H19 - Coefficient - 9,H20 - Coefficient - 9,H21 - Coefficient - 9,H22 - Coefficient - 9,H23 - Coefficient - 9,H24 - Coefficient - 9,H1 - Coefficient - 10,H2 - Coefficient - 10,H3 - Coefficient - 10,H4 - Coefficient - 10,H5 - Coefficient - 10,H6 - Coefficient - 10,H7 - Coefficient - 10,H8 - Coefficient - 10,H9 - Coefficient - 10,H10 - Coefficient - 10,H11 - Coefficient - 10,H12 - Coefficient - 10,H13 - Coefficient - 10,H14 - Coefficient - 10,H15 - Coefficient - 10,H16 - Coefficient - 10,H17 - Coefficient - 10,H18 - Coefficient - 10,H19 - Coefficient - 10,H20 - Coefficient - 10,H21 - Coefficient - 10,H22 - Coefficient - 10,H23 - Coefficient - 10,H24 - Coefficient - 10
Last Closing Gas Price [GBpence/therm]_standardized,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21081488835037238,0.14277269433574635,0.0,0.0,0.0,0.0,0.0,0.0,0.0029443838180813493,0.0,0.2284050888388643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21743349345336696,0.08625185269561261,0.0,0.0,0.0,0.0,0.0,0.18502560896251477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02538091676253342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03705725643977444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.040644622614386436,0.0,0.0,0.07312587433808047,0.0,0.0,0.0,0.01255292292642052,0.0,0.0,0.0,0.09947865325954962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3763754195718878,0.08210332936047428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.02040473829404371,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=2,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=3,0.00634855558738342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4658548995568106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056769980847207815,0.0,0.0,0.0,0.03640555130531298,0.8227951675014997,0.36607145343823105,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2864072214161335,1.1932030133171512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390808364526517,1.1552886538490232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=4,0.04386681968317282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28680745421971704,0.4253812867300064,0.42980299519194887,0.16974997417235577,0.0,0.0,0.40999891476351946,1.25533266811305,1.130731705246509,0.7663233130946692,0.37686749496381267,0.0,0.13901800883681376,-0.0,0.0,0.0,0.03949023935443149,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.2404529471103338,0.46331882813508585,0.2846733253985029,0.017504668087792,0.0,0.0,0.49358161964725455,0.7843900247839888,1.1758994986140627,0.5544149223985383,0.08259055504783942,0.0,0.0,0.0,0.0,0.0,0.03636209823813312,0.0,0.0,-0.0,0.0,0.0,0.0,0.154079783143107,0.5603306338664104,0.48640012088441753,0.03518144476096488,0.14475234142755072,0.0,0.0,0.3847275523794318,0.0,0.0003459632114341034,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05565969597968254,0.04435735445452789,0.009435665992669534,0.010250518895866381,0.01581153060728053,0.0,0.0,0.230822349675543,0.47642561307415654,0.4301748147827731,0.15303964371770631,0.10362388895527237,0.0,0.04993271550869129,0.8438047002841518,0.044049024905199484,0.008774245306982998,0.0,0.061536966413325296,0.06114495941457855,0.07298351287006542,0.25184505115314126,0.0,0.015445543886638049,0.013413413283863085,0.0031254187135700885,0.0,0.0,0.0,0.0,-0.0,0.0,0.11155036615090769,0.10680679519093339,0.010013276547616703,0.059793800949249236,0.0,0.0,0.7198982564959289,0.0,0.0099549685743737,0.20777841292713553,0.28474447987860607,0.0,0.0,0.33284195739893263,0.25198642436160235,0.3084012512133007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007918720640528116,0.028339669092301338,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036280629137978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564267653271743,0.03204592585052855,0.21174782262617792,0.20081264700324586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023964410630101667,0.38631953601576635,1.059472131753913,1.5631715287153511,1.5776383332666082,1.5400973496660124,1.1020695934046698,0.8259650788021293,0.6707938704485004,0.9360508953482962,0.5268125757954287,0.0,0.12942893404148734,0.5744315649823564,0.0,0.008565035782600828,0.0,0.0,0.4820360864863028,0.3346789235550602,0.14069292924648444,0.0,0.0,0.0,0.048200117766552794,0.342267931000287,1.1939996966344593,1.897508073007634,2.031229487734355,1.7374918594135056,1.2752424401949167,1.3050992603741838,1.2982637368562655,0.9140614572280988,0.5801488793106258,2.197082733077421,3.4423019138267756,3.141177566890395,1.1824750092154006,0.0,0.11219334147560187,0.07227546194328037,0.5832575090133076,0.6167449883105418,0.5821791841692716
Day-ahead Price [GBP/MWh]_standardized d-1 h=5,0.0,-0.0,0.0,0.0,0.0,0.07920076010015228,0.16452452345729124,0.3882232656213687,0.2814073800322467,0.2362782595197676,0.36934398113208655,0.6253940062413872,0.7904520798116009,0.897844328405153,0.5681260195117429,0.0,0.033828876544779896,0.0,0.07636448631073198,0.3228859333330612,0.08689056554386514,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.1068960964835456,0.10583114204913192,0.31885664232563277,0.31671657625262206,0.21802951056231304,0.3407361666278068,0.6303403493516041,0.4668056977809799,0.5333472007877853,0.53181477317729,0.0,0.01471435905927148,0.0,0.29613580996425376,0.42300335941338646,0.3315137021511109,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.03059424078039919,0.08972645829301239,0.2183456667586651,0.11480842068215742,0.1570202829492396,0.24700544076935294,0.3026375366724897,0.47279183334401764,0.5217266395724516,0.21114179506214317,0.0,0.0,0.4180899709116134,0.2625862780086597,0.3895658634217555,0.3107305467235276,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.04428670895734264,0.14995891509102294,0.2510604567847742,0.005133820537092906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005244350147314859,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013076514095203824,0.024318296229194465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022283329507403693,0.0,0.02051866955901341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999528379245559,0.012846423779352014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=6,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000940979175731002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06304397074557126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02125746523011743,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.017487049274365733,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021996922716567065,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=7,-0.00711548277896644,-0.07149390800242979,-0.0,-0.0,-0.0,0.0866613603520835,0.214422075888234,0.0,0.0,0.0,0.0,0.0,0.06178444608306416,0.0002238829443624053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022948611151560615,0.040511266952355,0.0,-0.013937761574050089,-0.06561564037423716,-0.0,-0.0,-0.0,0.08543719445760765,0.183108315938558,0.0,0.0,0.0,0.0,0.0,0.027142553445630657,0.007036552788563559,0.0,0.0,0.0,0.0,0.0,0.08494296244273883,0.0,0.15278509690666248,0.2843839748653288,0.15096057034735627,-0.014349928663297509,-0.060167381335842034,-0.0,-0.0,-0.0,0.0,0.22371229446266327,0.0,0.0,0.0,0.0,0.0,0.02295451652712826,0.0,0.0,0.0,0.0,0.0,0.045822796000246524,0.08850883959874978,0.0,0.18890190830324816,0.2879589352066295,0.22159130237920718,-0.0,-0.0,-0.0,0.0,-0.0,0.0010769631792169332,0.24109165367703772,0.09060379659213015,0.0,0.0,0.0,0.0,0.0,5.594407377357675e-05,0.0,0.0,0.0,0.0,0.0,0.08332260594404411,0.0,0.17856443376465234,0.2535342266205357,0.16215703556410785,-0.0,-0.0,0.010832290264964003,0.028853126026953706,-0.0,0.0,0.29402488536768673,0.07969642569109565,0.0,0.0,0.0012074922737734192,0.0,0.053961848671543876,0.17121530211789165,0.003679847689588005,0.0,0.0,0.0,0.06717706609683126,0.010255267662391964,0.0,0.13192688710866682,0.2829751183057134,0.21564674196059574,-0.0,-0.0,0.0,0.022770946132800066,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765111945962193,0.8774311446379571,1.055120412976061,0.43444216855911527,0.0,0.0,0.0,0.2646741035225657,0.2861684370587356,0.21213264184119626,0.0,0.0,0.0,0.0036405971883033284,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251501092566038,0.0,-0.0,-0.0,-0.0,-0.009290554436089473,-0.04985775752409508,-0.2518341466653577,-0.6281756214048636,-0.4691754503191927,-0.37583646994370096,-0.40938665245274675,-0.49440078011480026,-0.6305227726768375,-0.6101645278695519,-0.7311629441986605,-1.5973532098420506,-2.8759607921820627,-2.314408786508048,-0.8888766036264801,-0.40431677484495565,-0.008903252772681693,0.0,0.10991837566634104,0.10945966217541095,0.09894111333855526,-0.042971833677122824,-0.039723729196534975,-0.047139441429957,-0.051378454233266625,-0.28030397611070135,-1.0302322757182698,-1.298500638775102,-1.1198762157164908,-0.8575740868951512,-0.5356036799577566,-0.5984588982946588,-0.6930991993893298,-0.5907588864291303,-0.5835622222140077,-1.9539027752647977,-3.1405487397920178,-2.5831759003878623,-1.0240476456893843,-0.3177901262557835,-0.1468942571214861,-0.017376403275313413,0.0,-0.0,-0.0,-0.03243943807782704,-0.017470180784343026,-0.03770396125194421,-0.048213925150102296,-0.2729375579166418,-1.0667014298638549,-1.2023282163775184,-1.0789987667111993,-0.6245237294110947,-0.5524411135303041,-0.5542382164477265,-0.6157819704277153,-0.5049018233250406,-0.5150442164169948,-1.5085645169699595,-3.0458857109907798,-2.6105614221399986,-0.845740775458091,-0.3161746151328801,-0.053633319447374844,-0.0,0.0,0.0,0.0
