Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1
Day-ahead Price [GBP/MWh]_standardized d-3 h=10,-0.004473885890945577,-0.0,0.03250815457698619,0.24016889340610312,0.0,-0.21043537650889121,-0.23682118199039187,-0.2791680763483281,-0.2804651835467978,-0.3044011442482143,-0.3858837091000696,-0.5542094348574906,-0.05594087672925356,-0.0,-0.0,-0.48149873301519475,-0.7758601357410309,-0.0,-0.08166386414255393,-0.16139222267292472,-0.0,0.05675049139383897,0.2860164939670759,0.2108574366315557
Day-ahead Price [GBP/MWh]_standardized d-3 h=11,-0.0,-0.0,0.0,0.15082922263503942,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.18415349844691084,0.0,0.005007782427225833,0.21172923157159285,1.4261507912226363,1.5059199399319774,0.07826523064746553,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=12,-0.0,-0.0,-0.03990256691249891,-0.49561245904473783,-0.27306370943903013,-0.19153424670623698,-0.039709057032984295,0.0,0.046926750446576085,0.07402956185300837,0.08527290711021278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.14810559984559823,-0.5729316259011307,-0.5015902069308426
Day-ahead Price [GBP/MWh]_standardized d-3 h=13,0.0,0.0,-0.0,-0.0,-0.1409716014588443,-0.01959477183061837,-0.04284813283227183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008702708420784558,-0.1944041653632848,-0.7506501096628879,-0.811754176087208,-0.1775050883315683,-0.2825841514811418,-0.07492941724297361,0.0,0.32635912663528494,0.6973038089547146,0.6919710267552196
Day-ahead Price [GBP/MWh]_standardized d-3 h=14,0.013352569522816509,0.0,0.0,0.020642422367929302,0.0,0.0,0.0,0.07485434711485064,0.07665509319103628,0.018043318037946444,0.03382480111354246,0.08709855739967218,0.15871365665781906,0.12209329150866619,0.21267070323617612,0.334500205219201,0.4328219879599356,0.15382550632239148,0.3178579531668034,0.07118980876303678,0.11740834022275003,0.0,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=15,-0.0,-0.018355114802214533,-0.1014359575224189,0.0,0.17554080288814344,0.0046064585575389385,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.2635072135931022,0.09010507680404574,-0.07023732184253915,-0.14793579326809864,-0.04448055180042809,-0.11893996114464815,-0.0717628179226645,-0.08117546122394484,-0.07908630673867796
Day-ahead Price [GBP/MWh]_standardized d-3 h=16,0.0020163449245732715,0.01184359000097845,0.060693481372766554,0.06486960709329727,0.039810635151687736,0.05443825348712627,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0034957026054820333,-0.0,-0.049191012027403,-0.0,-0.06462907119808431,-0.00414815090918973,0.0016030897247099427
Day-ahead Price [GBP/MWh]_standardized d-3 h=17,0.0,0.007094281021713683,0.0,0.0,-0.0,0.00454221723574409,0.07143980865870218,0.039839239104626334,0.012217420432968612,0.045958105056975944,0.06401739017777719,0.06714651449092089,0.08136573227208002,0.07951887766396568,0.04533335064995566,0.11269675080337448,0.09853644136479779,0.0,0.053740099361289755,0.08450334490356798,0.0,-0.0,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=18,-0.0,-0.013832911475149576,-0.026419104846202305,-0.08821164092395231,-0.19273190873960122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02582799777219106,0.12406960124793749,0.08747044383176955,0.10588340538414126,0.15278075798384275,0.016541508101705637,0.0,0.10463478148493735,0.1998127901490418,0.013140688331509541,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=19,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.025343993686162865,-0.08530768719310972,-0.1102044545219435,-0.19166764008271459,-0.22203441975046637,-0.1497269889133821,-0.11772044268989983,-0.0,-0.0,-0.11740639520905423,-0.09558804223209627,-0.0,0.0,0.0,0.0,0.0,0.0,-0.011209227170516319
Day-ahead Price [GBP/MWh]_standardized d-3 h=20,0.0032519317237374207,0.028264670646299804,0.06999250580024872,0.14075286315257038,0.24556270265622246,0.05695109058923198,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.02045911491201687,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.17360835103720954,-0.06577671259379364,-0.05721093565920802
Day-ahead Price [GBP/MWh]_standardized d-3 h=21,0.008950947872735308,0.023298171393895666,0.0,0.0,0.0,0.06496567625492602,0.18731873348089478,0.2771307889920135,0.27833520011467455,0.374483170368623,0.4939306573038638,0.3847689035365836,0.29798367892073907,0.20676924602539687,0.1582598974253454,0.17126697514499362,0.2264750453131593,0.29596619625450565,0.4030370767437184,0.40347125722554306,0.020993010035027532,-0.0,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=22,0.0,0.0,-0.0,-0.01966107167885975,-0.039469252566000285,-0.0,0.0,0.0,-0.0,-0.03591324500189293,-0.12399907200261286,-0.09638705469251042,-0.02273206815956221,-0.0,0.0,-0.0,-0.01596735190660479,-0.0,-0.0,0.0,0.02351228651268832,0.062160697236457174,0.12882330163380687,0.1319627085819122
Day-ahead Price [GBP/MWh]_standardized d-3 h=23,0.0,0.0,0.025679213321391756,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.059561892295716005,-0.24100729414644712,-0.3726576039950137,-0.0,0.08525020002672018,0.02369109271669247,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=24,0.0,0.0,0.04236196634000326,0.06061150562960516,0.0,-0.0,-0.0,0.031487168603751996,0.07738446937571168,0.10297001545539017,0.09254116520813235,0.0,-0.0,-0.0,-0.03893702606729999,-0.10176746344867789,-0.062220960750587584,-0.053530722174693825,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=1,-0.0,0.0,-0.0,-0.0,-0.0,-0.12069128583898853,-0.13099848793996677,-0.1266202319830794,-0.0,-0.0,-0.011134644385235733,-0.0,-0.2080626677327793,-0.25400855168218267,-0.1266207895403668,-0.04391030272835894,-0.06866269957617521,-0.0393187232507133,-0.05554784814108006,-0.0794427498688669,-0.0,0.011082339213655428,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=2,-0.0,-0.0,-0.0,-0.12993526179249912,-0.2854730350324604,-0.11345542224427176,-0.0,-0.0015840748438169239,-0.09468543779390678,-0.013856678548821895,-0.0025607106840141395,-0.18613023139066226,-0.0,-0.0,0.0,0.0,0.018345530681571208,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=3,-0.013512553015806457,-0.050916567645648905,-0.11657930090937377,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08244850581384658,-0.18827882729256684,-0.0,-0.0,-0.0,-0.09866976076585303,-0.19931050882319273,-0.28315320433801205,-0.2905888494726175,-0.07473872033743947,0.0,0.0,0.0,-0.016769830261269006,-0.05338449397221436
Day-ahead Price [GBP/MWh]_standardized d-7 h=4,-0.0,0.0,0.06526136288507432,0.05024750263673568,0.21625013997015055,0.2231948518054481,0.21033729054119285,0.2977805347718351,0.27497185107472805,0.23321362407972843,0.36067071032047543,0.3092071969459042,0.3028663898895023,0.29216360505362654,0.20415331587732116,0.03532010391411391,0.14103394084790993,0.3230748804668757,0.18542140453721792,0.08160050666906882,0.04754862833860851,0.030596502345838904,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=5,0.0,0.009205012677475062,0.013449743324136598,0.07761396708412026,0.057208398867940546,0.0,-0.041544224344811795,-0.1669507188372914,-0.16892761975529103,-0.0,-0.0,-0.0,-0.020577104778084332,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=6,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1252829546584699,-0.22252252864455907,-0.24957518512439436,-0.24764758333267944,-0.12210395192827737,-0.17863788923858406,-0.45120902286646936,-0.5256946784262515,-0.2633863520116898,-0.12167911975713505,-0.05544911090154103,-0.19022641723940298,-0.37445761355465945,-0.3305884982799566,-0.26823023973912424
Day-ahead Price [GBP/MWh]_standardized d-7 h=7,0.003904842548364065,0.06124558856692821,0.13182255532886406,0.21375522866792093,0.28123667594947604,0.3117034831858065,0.1557228041830508,0.23765126346309398,0.38186192008351766,0.33948636042354946,0.3640312477308263,0.3644890425180548,0.32230054229098537,0.2248782449065446,0.22978168127359672,0.45228997754402867,0.618918925450687,0.35540502754816566,0.1618267897024365,0.1647854888967339,0.1485532987818381,0.25606485587258543,0.20439677707876008,0.16663219023228515
Day-ahead Price [GBP/MWh]_standardized d-7 h=8,-0.0,0.0,0.0,0.0,-0.0,-0.09744290278833152,-0.00528482696204569,-0.05602086116041885,-0.21400140997136163,-0.0976140265091588,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.028311252831345432,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=9,-0.001148238502685895,-0.04104257315686976,-0.12798957159396895,-0.17512260467631396,-0.2504564881257687,-0.0,-0.0,-0.0,-0.004887308553188105,-0.11423470614092844,-0.22886536271868382,-0.18035201668007794,-0.101030558009523,-0.1359948234660966,-0.0,0.0,0.0,-0.0,-0.1701441609843465,-0.36676651379960995,-0.15653344772749034,-0.17412660228138224,-0.14596906382818525,-0.08572597749408012
Day-ahead Price [GBP/MWh]_standardized d-7 h=10,-0.0,-0.0,-0.06563464438391381,-0.1785559152076699,-0.01334908644382914,0.0,0.013483738305710407,0.0,-0.0,0.0,-0.0,0.0,0.07534279356828606,0.1430216839709522,0.17558224453700977,0.6766464090797433,0.2810313704196719,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=11,-0.0,-0.0,-0.0,-0.0,-0.00812875669806465,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.340293631894902,0.5268257983530062,0.2888616982750482,0.6454869647402458,0.34352040356633073,0.24691476724603986,0.24705639001986568,0.038913036144652295,-0.0,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=12,-0.0,-0.0,0.0,0.0,-0.04773654018334703,-0.17106937483114748,-0.17506047981349457,-0.15247241218761862,-0.13388148016491255,-0.10398570396254986,-0.10928240874625979,-0.2210359880993464,-0.3950215630075319,-0.7382332124255975,-0.9936772315451083,-1.207846048813188,-1.2639924142505845,-0.563571456148517,-0.2373513569363841,-0.0,0.0,-0.0,-0.0,-0.01609373122548985
Day-ahead Price [GBP/MWh]_standardized d-7 h=13,0.0,0.0,0.08820637861387007,0.18027795964269305,-0.0,-0.07172205338538837,-0.0,0.0,0.0,0.0,0.0,0.015644900394046105,0.0,-0.0,-0.0,-0.0,-0.0,-0.08619879205744628,-0.07393293060331822,-0.10791221447257422,0.0,0.03367158327605146,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=14,0.009494680054964297,0.01062849260974556,0.0,0.018971980178076067,0.2681060143241287,0.32226851766665887,0.19824286085105922,0.11649732407552656,0.05980430634699447,0.016310789466083414,0.08871755214600908,0.1938446723235009,0.33299782784848764,0.10972656394986131,0.0,0.0,0.0,0.0,0.00908778947779874,0.0,0.0,-0.08355640300655069,-0.10132812811172912,-0.09872698170705084
Day-ahead Price [GBP/MWh]_standardized d-7 h=15,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.014059116490717463,0.0,0.0,0.0,0.3327853547933436,0.4536221118332515,0.5416767745223683,0.5445416670741018,0.3483785751568502,0.27783011169621985,0.16147075957803833,0.05741924701854149,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=16,-0.0,-0.0020248712605331325,-0.015754570268619775,-0.04196313171114265,-0.04369233605533347,-0.02457806198795235,-0.0,-0.0015839358566372896,-0.0,-0.0,0.0,0.015481919616230513,0.029899955214371377,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.04180497949327855,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02400596462068127,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04449832640550962,-0.3121352162755059,-0.737835972001326,-0.6829606882799001,-0.2926870474923128,-0.09920825412347768,-0.05943222858716583,-0.020780990581718787,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=18,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0014100102750495,-0.0,0.0,0.36578859948357645,0.8643986957611766,0.6668414593850402,0.2769613808084823,0.012463490834129952,-0.0,-0.0,0.0,0.16528685915540742,0.16611251932565865
Day-ahead Price [GBP/MWh]_standardized d-7 h=19,0.00714246268208384,0.01608995776921457,0.013291802847339327,-0.0,-0.17448846540833154,-0.12690961855545194,-0.0,-0.00865750164768655,-0.03315191159348714,-0.004999126971453198,-0.0,-0.0,-0.038554463825692865,-0.09158159953797972,0.0,0.1659857493836938,0.22288549896539067,0.0,0.0,-0.0,-0.0,0.08129174000243565,0.08141475934305832,0.10454700005628002
Day-ahead Price [GBP/MWh]_standardized d-7 h=20,0.0,0.0,0.0,-0.016422294860481253,-0.0,-0.11167157421363494,-0.13164847863680637,-0.04000121079600169,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1984210140944115,-0.47309803650731236,-0.424080657429413,-0.12472471059043226,-0.03070727865623301,-0.09960079293867795,-0.0,-0.0,-0.00882135098459887,-0.0014701398233012421
Day-ahead Price [GBP/MWh]_standardized d-7 h=21,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.054852792240529254,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1580416193397081,0.01661566502879808,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=22,0.0,0.0,0.0,0.13773324852769234,0.28078402962886356,0.10078730230422661,-0.0,-0.0,-0.0,0.0,-0.0033140103484075012,-0.08041846884553211,-0.0871550812331596,-0.15627380275351285,-0.25967017550122884,-0.0,0.0,-0.034020140377535875,-0.0,0.0,0.09702826675398017,0.12466943914191785,0.10829037467417789,0.025872799808844802
Day-ahead Price [GBP/MWh]_standardized d-7 h=23,0.0,0.006119542794449512,0.01769935096280228,0.07714004610687149,0.0,-0.0,-0.05158039870269389,-0.0,-0.0,-0.0,-0.0,-0.027910071378088024,-0.0,-0.15072319868700512,-0.0,-0.30071125840987883,-0.2686076702232417,-0.16868005527668317,-0.015725288006862865,-0.10663921396352384,-0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-7 h=24,0.0,0.0,0.0,-0.22469995295682185,-0.28367594529309037,-0.08698851092028514,-0.0,-0.10618889189111905,-0.17955754477150665,-0.17323109957077096,-0.13331253449378422,-0.0,0.05436404822580803,0.3629406459674297,0.33980879274021875,0.4190386875160168,0.33961761047391686,0.2409297804023225,0.0,-0.03476705485605313,-0.24811734000256933,-0.27484309597658413,-0.2723050488503381,-0.2318239779490976
Net Load_standardized d-0 h=1,-0.0,-0.06276447501527596,-0.18222005583732317,-0.2935737751284362,-0.49616212708906804,-0.7345995354483489,-0.8306540874288126,-0.7356011375860602,-0.7260058572005775,-0.7391703150237179,-0.654878492260041,-0.46265181478900735,-0.42861092349808133,-0.6989414919426038,-0.9386376800241529,-0.7998658118115313,-0.7279506901419324,-0.5040263736215705,-0.5314996257721728,-0.29491275698754654,-0.0,-0.35292166925549934,-0.3805173121081626,-0.583184042254121
Net Load_standardized d-0 h=2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1587123561865662,-0.5381762042055801,-0.3071248276737407,-0.2763611781172122,-0.0
Net Load_standardized d-0 h=3,0.0,0.0,0.0,0.0,0.0,0.1210441889729229,0.47386511388364533,0.3592112230386723,0.4071705801861974,0.520222596036472,0.46495437649974014,0.1915002120243797,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=4,0.0,0.0,0.0,0.0,0.0,0.26616604706755187,0.06441328151934757,0.0,0.0,0.0,0.0,0.0,0.0,0.197742508067093,0.29764101008745264,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
Net Load_standardized d-0 h=5,0.039268581727613036,0.162596092328078,0.20279387924388376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0015066274464029892,0.1301515653415923,0.12037142176857177,0.0,0.0,0.0
Net Load_standardized d-0 h=6,0.0,0.0,0.025720260631430982,0.24090752846776559,0.30984453255969946,0.398327999949673,0.32489481083052674,0.3275246435198467,0.20602138160821035,0.07584939087705182,0.0,0.03232887956404663,0.2356443394084745,0.4961864712801185,0.7322815804867193,0.7316567085608006,0.3887225363865999,0.1919699531359968,0.34196345606003997,0.0,0.2134338989340359,0.30588836479326137,0.2126693389436048,0.22649560220745166
Net Load_standardized d-0 h=7,0.0,0.0,0.008761549948834714,0.17479368852937,0.4149979098329015,0.10548185329021206,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296012897387301,0.6459680378640421,0.34972679221810354,0.0,0.09768098952458588,0.046611267250904496,0.590756441034495,0.7412176175043418,0.6704837042241696
Net Load_standardized d-0 h=8,0.0,0.0,0.023554934836749468,0.0,0.0,0.0,-0.0,-0.2644942486278457,-0.3764054383956667,-0.4314170941677103,-0.352360468098798,-0.07375303764227345,-0.0097361995676087,-0.09757280911243794,-0.011227102761925213,-0.1708924857268558,-0.0,-0.0,0.0,0.0,-0.0,-0.5089318544462936,-0.6344740401939,-0.6574446027018077
Net Load_standardized d-0 h=9,0.0,0.0,0.0,-0.0,0.0,0.0752300733142455,0.12979458844040515,0.45845486842194305,0.5887858043291023,0.6013961015036744,0.48971642404971616,0.1670266912324851,0.1279051064096138,0.11372935698092668,-0.0,-0.0,-0.0,0.07052166479996241,0.38305658271412313,0.32957399517598274,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=10,0.030703597015368764,0.013509400299155259,0.0,-0.11794379702556052,-0.15584337000620935,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01790636709061156,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02464418783974619,-0.0,0.0,-0.0
Net Load_standardized d-0 h=11,0.0,0.0015209609067577423,0.0,-0.0,-0.0,-0.05324643132089653,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.14439547933922728,-0.09909416816021713,-0.0,0.0,-0.0,-0.06836929452734859,-0.5338140642054587,-0.3511970015978561,-0.0,0.0,0.08126675612866113,0.1938922315883199
Net Load_standardized d-0 h=12,0.0,0.0,0.0,0.0,0.0,0.0,0.009309831540721857,0.0,0.0,0.0,0.0,-0.0,-0.03155220498941644,-0.23033699726286494,-0.4286555497781963,-0.5324147803270571,-0.6177378817365482,-0.3469431098179327,-0.07800756817058355,-0.22964543667636136,-0.31852887289866744,-0.09029470790299379,-0.09176614520608874,-0.18289925167988863
Net Load_standardized d-0 h=13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08778309632640026,0.004690492680577695,0.0,0.0,-0.0,-0.0,-0.0,-0.013595555859071743,-0.0,-0.0,-0.0,-0.0,-0.07588128479963961,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=14,0.0,-0.0,0.0,-0.0,-0.42617109029232775,-0.5347465909089737,-0.32053793049890994,-0.3698351068463095,-0.14669970059680446,-0.04224104442092224,-0.0,-0.012081617040558408,-0.0,-0.04132702667100343,-0.01515208342874973,-0.1958919204552784,-0.0240615115149944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=15,-0.0,-0.0,0.008075591225097559,0.07397848272567148,0.1356439867726844,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03593390720445492,0.29197180583350396,0.5851523113496461,0.4881899065011802,0.43014931782700194,0.4217316935405099,0.35269483962533643
Net Load_standardized d-0 h=16,-0.0,-0.0,0.0,0.0,0.6409450886964192,0.715970413002246,0.3644226484797396,0.3807453684289532,0.28732480699491353,0.27769945734441603,0.34269338848373665,0.361510918875366,0.3723235232626832,0.35764895024407645,0.20615646394755352,-0.0,-0.02438222713949378,0.0,0.15853257907974105,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-0 h=17,-0.01190427745758659,-0.0,0.0,-0.0,-0.3416642489017772,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.3284565207164049,0.2529998502329027,0.24284156627388123,0.0,0.0,0.0,0.0,0.0,-0.0
Net Load_standardized d-0 h=18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3421630492359517,-0.0,0.0,0.014662643683517669,0.0,0.03257773627587505,0.07371456486458615,0.11239530039969158,0.15449045146718024,0.2038415225822391,0.0,-0.0,0.0,-0.0,-0.0,-0.08520063635229802,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=19,-0.0,0.0,0.0,0.0,0.10733830902226504,0.28011690099685427,0.11481725436872922,0.07933634580887274,0.0684867305329711,0.08480009599343995,0.0564881470162441,0.24363724536291453,0.4755936282326134,0.8375957145827817,1.3121716858719297,2.2619699527613966,1.927217382570074,0.7291712087161734,0.06873427116554753,0.0,-0.0,-0.49856682207716957,-0.5433889986925643,-0.41907254607550104
Net Load_standardized d-0 h=20,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.032329901423362103,-0.0964228237996477,-0.024628774374725736,-0.0,-0.0,-0.0
Net Load_standardized d-0 h=21,-0.0013755776099276511,-0.05295725561172629,-0.10650090786393758,-0.14042484449751966,-0.18476535532683913,-0.007992233986661951,-0.0,0.0,-0.0,-0.0,-0.13518809366505807,-0.5095019459092238,-0.7981863598350758,-1.0276919966417208,-1.2152202211764545,-2.2573367266401063,-1.8877831875501505,-0.6943962960762087,-0.46278936492889833,-0.577794213664751,-0.5714911119194565,-0.1138354264327332,-0.13543545946009633,-0.2004053833421398
Net Load_standardized d-0 h=22,-0.0,-0.0,0.0,-0.0,-0.0,-0.20303661083126562,-0.2134760158589212,-0.2152175026531376,-0.26338115604665613,-0.2699236095476644,-0.13148655985870908,-0.0,-0.0,-0.2181134415143729,-0.3280657762859426,-0.0,-0.0,-0.21286431947180498,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
Net Load_standardized d-0 h=23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.20781789370344622,0.1578658331759395,0.11613770189870641,0.337022383170642,0.6422527080657664,0.8540659080225247,0.6607497744847549,0.7255870699865917,0.49067932259530234
Net Load_standardized d-0 h=24,0.016030400337056695,0.07464448107417648,0.13637669906559377,0.1405538346996817,0.03657073625353192,0.0,0.032656763356946845,0.06457917754382035,0.12737258655518183,0.14063882473000566,0.1447922460941551,0.24430321686216702,0.3441182109175375,0.5118769969148719,0.5543056575567613,0.5125419376833575,0.5916211372050318,0.5719015086349505,0.4089403803483019,0.3104487928500279,0.02234164006114465,0.0,0.02196666892313757,0.275472001895695
Net Load_standardized d-1 h=1,-0.002917465550124224,-0.006923181907507335,-0.0,0.0,0.06676111085362672,0.0778328576606762,0.0,-0.03956921519596398,-0.30190567064723944,-0.39256845156239,-0.5030082470694399,-0.3268926131016015,-0.3083359890884302,-0.3065415764681544,-0.15910555740720742,-0.14070847492704766,-0.0,-0.07804112264193877,-0.11209387974899031,-0.17339219063516884,-0.06620269521069874,-0.016899003239671414,-0.012958812010637841,-0.04967055403515524
Net Load_standardized d-1 h=2,-0.0,-0.0,0.0,0.0,0.013850150737241955,0.0,0.018446083594985577,0.10792067633546648,0.3988996569660073,0.5083197564483365,0.6774959510117816,0.43917770513867077,0.3532164021683124,0.35435016600422936,0.13849050694559734,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=3,0.0,0.0,0.0,0.11813799795699015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26330984795605145,-0.2519007250620109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Load_standardized d-1 h=4,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
Net Load_standardized d-1 h=5,0.0,0.0,-0.0,-0.0,-0.0,-0.08233043072875178,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.039023542637847825,0.6389950521440049,0.3172604626538428,0.06394350554180327,0.12927792586550724,0.13536863098919952,0.0,-0.0,0.0,0.0
Net Load_standardized d-1 h=6,0.0,0.0,-0.02688458366187371,-0.1189185588449243,-0.0,-0.0,-0.02596534630033353,-0.14294773658533888,-0.12832266190192285,-0.11895264468883154,-0.14953412492456933,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-1 h=7,0.0,0.0,-0.017093169801935856,-0.1184834533271668,-0.1712245659899172,-0.04179315899102391,-0.09220215939160506,-0.0,-0.0,-0.0,-0.0,-0.08309333975041372,-0.0,-0.0,-0.0,-0.5196751125938531,-0.19932057364785682,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.054128844505702246
Net Load_standardized d-1 h=8,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12517947360082016,-0.0,0.0,-0.0,-0.20752839214666446,-0.014620151636193223,-0.0,-0.055287734333993456,-0.018934564032418385,-0.03493211559183408,-0.0,-0.0
Net Load_standardized d-1 h=9,0.0,0.0,0.0,-0.0,-0.0893514241669214,-0.09154785567993245,-0.011836383871997425,-0.11128199546898086,-0.24001170324634097,-0.3501742985021481,-0.4309362924710903,-0.41269650302723326,-0.05357101730057214,-0.0,-0.0,-0.0,-0.0,-0.10080992739866067,-0.0694855002632524,-0.0,-0.14998903198906224,-0.15152956029539197,-0.1633718507012919,-0.16691306706194034
Net Load_standardized d-1 h=10,0.0,0.0009839006834481802,0.0,0.0,-0.0,-0.018287377314785278,-0.0,-0.0,-0.008441544650218246,-0.0,-0.0,-0.0,-0.22626311297829427,-0.37316200478777384,-0.6485066788326496,-0.7246455128942693,-0.6089069548049939,-0.6321641619447828,-0.39633935027342454,-0.2669500278609938,-0.02603246081311593,-0.0,0.0,0.0
