Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1
Day-ahead Price [GBP/MWh]_standardized d-1 h=10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.029669278603421088,0.0,0.0,0.0,0.0,0.3807365127869135,0.4153405903722027,0.5864340748982522,1.183145410090133,0.9077719286319147,0.5865634113327693,0.3332245669820422,0.012085475307050664,0.0,0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=11,-0.012369211199465581,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=12,-0.0020875240103534333,-0.09554568603535642,-0.31311716276519413,-0.329349713904059,-0.16506225743609665,-0.2576727348793636,-0.0,0.0,0.0,-0.0,-0.0,-0.34167907767137395,-0.6677477237988224,-0.7812881145446187,-1.3886403483634617,-1.6220761164444373,-1.406288944780466,-0.9152143501017521,-0.4825251243183599,-0.6214800218572699,-0.1024867610811779,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=13,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.055848532122804204,-0.0,-0.153638121533421,-0.16440853668283514,-0.1590234839141661,-0.013163421567102462,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3843292335273292,-0.22415837394458044,-0.08341633741991132,-0.08247719460324966
Day-ahead Price [GBP/MWh]_standardized d-1 h=14,0.010915869259868068,0.0,-0.0,0.0,0.12760592110422667,0.0,-0.0,-0.2059636591644158,-0.0,-0.0,0.0,0.0,0.0036906734150873354,0.4456417219998448,0.982356021061772,1.0483756892414733,0.9599109855494646,0.2852636395851576,0.06692936037826312,0.05397858934526844,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=15,0.0,0.0,-0.0,-0.0,0.0,0.524863638006519,0.4251107093437759,0.2547056088712086,0.0,0.0,0.0,0.0,0.1720271115001142,0.1118025375023876,0.11522412790861324,0.3556656304270626,0.5615507267540008,0.48042418697774836,0.3191789258286762,0.3277431491003444,0.12438139126518417,0.007797706749573755,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=16,-0.0,0.059645045575959794,0.12371041442030814,0.19558233766678948,0.09373795374976503,-0.0,0.07593369667711113,0.10711569930261598,0.14760515687491926,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.08048489593953365,-0.05683298879792173,-0.047256625427856545,-0.0957631505142111,-0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=17,-0.0,-0.0,0.0,0.0,0.09092314117703429,0.0,0.0,0.0,0.0,0.15484795075586028,0.14416399457601073,0.2006429965114371,0.11655114530705321,0.12638129165548417,0.15517948762712758,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.02612280101868923,-0.038619455697341924
Day-ahead Price [GBP/MWh]_standardized d-1 h=18,-0.03184629998278164,-0.16041966237306088,-0.17831401016003895,-0.13245998206800952,0.0,0.0,-0.0,0.1471325585058331,0.22853057626798554,0.18663034677832804,0.1575030743871165,0.016421665107740062,0.1008962415358832,0.0,0.10483723141523572,1.5071726232586087,1.1599744257904867,0.0,0.0,0.0,0.011565872717807067,0.0,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=19,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0254811665469446,-0.0,-0.0,0.0,0.0,-0.0,-0.14438938957330047,-0.18775225585980568,-0.5795119732410896,-2.5785434180215456,-2.2623573006707254,-0.0,-0.0,-0.0,0.0396342824250235,0.16149567295016806,0.05842246703900453,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=20,0.0,0.09159092676616487,0.095591876861276,0.07187179420180781,0.07824315241454315,0.07087866861634104,0.0,0.0,0.0,0.0,-0.0,-0.10743752967432497,-0.13294371831176308,-0.14856201173938607,-0.25395962509892234,-0.0,-0.0,-0.39431899734612325,-0.0445855331621694,0.0,0.16330512094819297,0.2425465849714639,0.427559716704391,0.564634715260832
Day-ahead Price [GBP/MWh]_standardized d-1 h=21,0.0,0.03975500633995444,0.08730555255997997,0.12253912106024366,0.32367213033183573,0.25440907993514933,-0.0,-0.002953263118263439,-0.0,-0.10266564502327126,-0.2252515956624224,-0.0862733427898758,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=22,-0.0,0.0,0.0,0.06828948895644395,0.04131378336768363,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.11554620604677752,0.4567614176773189,0.9669952782191191,0.8881407163156649,0.5584287163444737,0.24457909382098963,0.42561151011695886,0.0,-0.0,-0.19734253535830568,-0.3217832513781698
Day-ahead Price [GBP/MWh]_standardized d-1 h=23,-0.0,-0.0,-0.0,0.0,0.0,0.3129983070186908,0.5034990087048277,0.358032205081587,0.30662728896220987,0.31023290988068414,0.34313942450423807,0.3632371663766249,0.46046265747832543,0.0,0.22116805188405805,0.0,0.0,0.1157170861996891,0.20281666905666168,0.19237598568144396,0.47911588280069856,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-1 h=24,0.9398649403706529,0.878525958984501,0.7738958421847886,0.5940657473185967,0.3304148172069529,0.1092336249375608,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.3788211294755339,0.05785142912273482,0.0,0.0,0.0,0.0,0.0,0.0,0.3887735453040624,0.5289649790365292,0.5504641371363381
Day-ahead Price [GBP/MWh]_standardized d-2 h=1,-0.0,0.0,-0.0,-0.12606390993934544,-0.6145080866843827,-0.5155418648334594,-0.6464870854233811,-0.5643388790520537,-0.3489284833757904,-0.3705769701818679,-0.2803811855581735,-0.28893297064858314,-0.6918755108795706,-0.5354130316110833,-0.08580745875905564,-0.6652950093796444,-0.3548619576084377,-0.38097820562414825,-0.396830009504846,-0.3656503574622945,-0.0,0.0,0.0,0.005598017628646069
Day-ahead Price [GBP/MWh]_standardized d-2 h=2,-0.0,-0.0,-0.0,-0.0,-0.011416506161515913,-0.15157115793247153,-0.0,-0.0,-0.0,-0.0,-0.10296578957244139,-0.14463741548841172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08407052877833811,-0.15806703638391684,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=3,-0.007503972703950587,-0.023909202678331513,-0.07055201037027828,-0.08716919388019047,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06135461812605713,0.08872986421144759,0.0,0.0,0.07469853275782716,0.07848003426047136,0.0,0.0,-0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=4,-0.0,-0.03716909188217608,-0.0737172388359326,-0.038017943934214295,0.0,0.19822758887880096,0.3478054390680346,0.3782889043586172,0.3917450253240452,0.3970267977076812,0.37917972758143054,0.2534161889434067,0.189257003935361,0.08571624188952567,-0.0,-0.06781661333346312,-0.0,0.0,0.0,0.00946032647101948,-0.0,0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=5,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.09622934249693275,0.0,-0.05027863243027319,-0.177905706403069,-0.1911131941092917,-0.17398237513745296
Day-ahead Price [GBP/MWh]_standardized d-2 h=6,-0.0,-0.0,-0.0,-0.04992262234587508,-0.14598279564374028,-0.09334084407719972,-0.11132083282978178,-0.1667451341467098,-0.2260757268136995,-0.25369972458009804,-0.19252630776613194,-0.023380077397471184,-0.0047301207215206306,0.00938991610309713,0.329042983713521,0.6861672144468356,0.6418340607597349,0.2604762455092031,0.0,0.0,-0.0,-0.0,-0.0,-0.06931137406075451
Day-ahead Price [GBP/MWh]_standardized d-2 h=7,-0.0047405736012396055,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.011050885672298219,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10405545442731262,-0.17385006690955224,0.005800134002467447,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=8,-0.0,-0.0,0.0,0.0,-0.0,-0.08980627723195037,-0.2616101227856489,-0.5109984328289546,-0.3913945604833549,-0.3500159108139176,-0.4907858214640122,-0.5779468527152043,-0.5037027293568243,-0.4754618657131425,-0.4131011722780757,-0.21572495969110864,-0.0,-0.4464344262976336,-0.45291485334056386,-0.31040793445491144,-0.0,0.0,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=9,0.0,0.0,0.0,0.0,-0.14727602474675972,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=10,-0.0,0.0,0.0,0.01891670278517538,-0.0,0.0,0.2776043874382968,0.5765570383753459,0.566423310543684,0.5339540067464407,0.6573433357912726,0.627716922136837,0.498511499559964,0.2910329136065358,0.5516041239448097,1.0599850747829107,0.8793792005529977,0.5023943545327914,0.11436152007207899,0.2642761556092514,0.19599764948028162,0.031329703344103524,0.06260675362175298,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=11,-0.0027189061208453577,-0.01580390655795511,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000375446703082227,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=12,-0.0,-0.0,0.0,0.0,0.12402445162852278,0.13202396309144024,-0.0,-0.04284994128601889,-0.10363518067414249,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.23781037788085993,-0.0,0.0,0.0,-0.0,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=13,0.0,0.0,0.0,0.1719878942723142,0.4975145674884904,0.12686744261032867,-0.0,-0.0,-0.021632682315882508,-0.0845865047498361,-0.1055352738354357,-0.0710870924483177,0.0,0.0,-0.47556840501523967,-1.6523314735452093,-1.757352402611242,-0.48921695917040336,-0.0,0.0,0.0,-0.0,-0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=14,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.020479005345491748,0.0,0.0,0.0,-0.0,0.023164744528729703,0.2362076587860361,0.0,0.0718368310885684,0.0,0.0,-0.0,0.0,0.0,-0.07934008952721723,-0.17348280486232523,-0.0005611782348029448
Day-ahead Price [GBP/MWh]_standardized d-2 h=15,-0.0,-0.0223516193646266,-0.11278543523442705,-0.24637872463148375,-0.09562137733694769,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043517301908729704,0.037328267786052034,0.01208018526797825,0.0,0.0,0.3480432383351217,0.536527182194488,0.33564675151414136,0.0,-0.03411591567976974,-0.03458235511112093,-0.20723751062255222
Day-ahead Price [GBP/MWh]_standardized d-2 h=16,-0.0,-0.006453591363586524,0.0,0.0,-0.0,-0.0,0.0,-0.019605329642558515,-0.0,0.0,-0.0,-0.02377017841454999,-0.0,-0.005631518166647567,-0.0,-0.0,-0.07196900473438166,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=17,-0.0,-0.0,0.0019516762453875875,0.014108969642889598,0.043388026611065306,0.08217773567479993,0.043140332537381615,-0.0,-0.0,0.0027280979912285707,0.0,-0.0,-0.0,-0.037977460911118074,-0.0,-0.1767485918412031,-0.0,-0.0,-0.13562358837630756,-0.08412098992987303,-0.020629544462989924,0.0,0.05609645964239118,0.04948433000395972
Day-ahead Price [GBP/MWh]_standardized d-2 h=18,0.0,0.0,0.022403202986029977,0.1780157719974233,0.0,0.0,0.0,0.27462430276185285,0.3774929144331705,0.2746523882249754,0.15533355393345663,0.14746310199336643,0.03869016577036611,0.09032548658346706,0.0,-0.0,-0.0,0.021319254016947915,0.0,0.0,0.09719686798351883,0.11992283045852571,0.0,0.23144385386967456
Day-ahead Price [GBP/MWh]_standardized d-2 h=19,0.03020148101795727,0.09423237386995799,0.13928773654101048,0.0,-0.0,-0.08570111813971862,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.08669968315298415,0.14954023252589324,0.21075149488096942,0.11021784403040488,0.045967321579754375,0.0,0.18242729144991168,0.4119653622020533,0.5625980778017318,0.418154573528982
Day-ahead Price [GBP/MWh]_standardized d-2 h=20,0.0,0.0,-0.0,-0.0,-0.050308370736032795,-0.08696386641578233,-0.0,-0.16620198199218567,-0.23674100522786767,-0.22699788041808439,-0.049176426098146334,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1539455054400929
Day-ahead Price [GBP/MWh]_standardized d-2 h=21,0.0,-0.0,-0.0,-0.0,-0.09574885718836358,-0.0,0.0,-0.0,-0.07166943913338672,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.39615904950493663,-0.29823740306156465,-0.138635675084419,-0.381861935170729
Day-ahead Price [GBP/MWh]_standardized d-2 h=22,-0.0,0.0,0.0,-0.0,-0.0448943803194986,-0.03815417879698954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.24702324622095567,-0.2789862503102731,-0.06982148829984644
Day-ahead Price [GBP/MWh]_standardized d-2 h=23,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.11946691633909859,0.14675996967953173,0.12739360316272158,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-2 h=24,-0.0,0.0,0.012702141467869988,0.02242560611166416,0.1832367481861751,0.24843026467394597,0.13646943594443356,0.04624062931380484,0.0,0.0,0.0,0.0,0.10695029015733848,0.23472238525089992,0.3577527373040046,0.5531779652074167,0.4800790333999063,0.13779103049590116,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=1,-0.005537601644181677,-0.021017431305834357,-0.044598346237173674,-0.015248628902408664,-0.174032238438814,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08702518720992349,0.8925018795392115,0.6462180073468334,0.006832746754981555,0.0,-0.0,0.0,-0.0,-0.0,-0.07435129899876139
Day-ahead Price [GBP/MWh]_standardized d-3 h=2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.251622413721401,-0.11104854869248218,-0.12892889640158547,-0.10452955863856829,-0.057454772619515905,-0.08320587768540429,-0.12826453252884457,-0.13078023995317806,-0.19958973733546306,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06378605859446435,-0.0,-0.0,-0.10308821134904024,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=3,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1321642708021125,-1.4155910856016953,-0.8827258189972926,-0.12534182443083253,-0.04484276793083896,-0.04978168365582717,-0.250131924132178,-0.24380119696157193,-0.16521345181500566,-0.22994917107942728
Day-ahead Price [GBP/MWh]_standardized d-3 h=4,-0.0,-0.0,0.0,0.09955395574069781,0.2665415436586126,0.4756960238461285,0.25333010861136324,0.12166569919839187,0.07247833606327662,0.060501303482130696,0.15323496967254308,0.17871239335099165,0.17062908191932927,0.20108865619202212,0.0,0.2594969761383407,0.14676858067579737,0.02607131090996883,0.0,0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=5,-0.0,0.0,0.017995650259893217,0.04973061077278994,0.14794740372797366,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.49809455283253623,1.3798603334062767,1.0877893521453827,0.2285196040953519,0.09375654490545113,0.18490762583730905,0.44634617071775007,0.37500215988609964,0.23547572122746524,0.1408240217671649
Day-ahead Price [GBP/MWh]_standardized d-3 h=6,-0.017231096643843875,-0.0,-0.0,-0.22558648333401524,-0.29858004302726027,-0.21953296131079597,-0.08950401827183642,-0.005507367452633766,-0.015538064036733187,-0.005169007842252981,-0.050040447079363386,-0.061805223584732914,-0.030663962763296387,-0.053914966750362704,-0.4981971764644878,-1.1202817065454334,-0.7642495121217346,-0.028076144671422186,-0.0,0.0,0.0,0.11715102110927389,0.25291456490738645,0.3495531301918497
Day-ahead Price [GBP/MWh]_standardized d-3 h=7,-0.0,-0.026918035957300898,-0.0578704676698648,-0.0,-0.2611309016089921,-0.11753983973904394,-0.0,0.0,0.0,-0.0,-0.0,-0.010469832106494978,-0.0014405726565839233,-0.0,0.0,0.0,0.0,-0.0,-0.022759029794103776,-0.023285703740591815,-0.12652461226092562,-0.2807093948250807,-0.38075013002967123,-0.3323828843798439
Day-ahead Price [GBP/MWh]_standardized d-3 h=8,0.0,0.0,0.0,0.05245454422427179,0.2931161733061039,0.3150431077575152,0.09419308852393614,0.06311579548344834,0.11035048423681587,0.1000292694931138,0.10202088211337046,0.0,0.0,0.0,0.0,0.3144769783500072,0.018366385228489827,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=9,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1553393885917315,-0.10619932842108241,-0.0,-0.964475303377169,-0.5286485112282004,-0.19670725355319213,0.0,-0.023824646697037707,-0.08309092599205238,-0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=10,0.0,0.06514742981740801,0.2152213083696508,0.4630603949261953,0.2162362981204523,-0.0,-0.0,-0.071468211230951,-0.05968568559859634,-0.055635803151299554,-0.0,-0.0,-0.01496571855571776,-0.19295078826063808,-0.33743041260119166,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.039552619736008716,0.016520566806655444
Day-ahead Price [GBP/MWh]_standardized d-3 h=11,0.0,0.0,0.0349227473523565,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.02635662253077407,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=12,0.0,0.0,-0.0,-0.14082569507468157,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1254248917980651,-0.09657817790901695,-0.0,-0.0,0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=13,0.021412258480783753,0.03618759170653924,-0.0,-0.08462271646044442,-0.12241744809341568,0.0,-0.0,-0.0,0.03022440121335344,0.1189438701064187,0.2058440620087949,0.17761799823287483,0.0,-0.0,-0.0,0.0,-0.0,-0.0569955790348717,-0.0,-0.0,0.0,0.29565310150085583,0.46428683284709527,0.47070280300870965
Day-ahead Price [GBP/MWh]_standardized d-3 h=14,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.041643802202080624,0.0,0.0,0.0,0.08142439277526269,0.04710117881702122,0.39533107555578983,0.6253199491028807,0.8903989865755179,0.2253799686262744,0.0,0.05165182261068643,0.10711886191731483,-0.0,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=15,-0.01682744508962205,-0.11777440307845559,-0.26711839784436076,-0.25112047373034985,-0.04164263494560691,-0.041321758914549374,-0.04771545717010845,-0.0,-0.0,-0.03405526834976971,-0.1559287385389794,-0.05921169330495635,-0.0,-0.0,0.0,0.8399113117284781,0.2482084099256687,-0.0,-0.06304255522364913,-0.0,-0.0,-0.10243498653407823,-0.0731576081697804,-0.20231615886975432
Day-ahead Price [GBP/MWh]_standardized d-3 h=16,0.015964804095364077,0.08584051837555759,0.16720478635747746,0.2135858041071695,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08548777045493833,-0.43457021528367484,-0.33788432782946076,-0.09059972700420618,-0.06339612807299949,-0.04166499909436658,-0.00994583692544304,-0.0,0.017407707090000255,0.1000134288782124
Day-ahead Price [GBP/MWh]_standardized d-3 h=17,0.0,0.0,0.0,0.0,0.24769397865595916,0.11804226359892714,0.09855573562567771,0.14565955190490457,0.13608961243108034,0.1391413713582856,0.1698752110237965,0.13437814908292806,0.07735721018894631,0.040670086740027714,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=18,-0.0,-0.0,-0.0,-0.05762585769491953,-0.5294975390863038,-0.2813763251097878,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1334650741243099,0.267287712919315,0.08762729621786815,0.37661069702092853,0.25855050293947085,0.5192724093941642,0.19397656006850428,0.18104331961224213,0.19522176360297572,-0.0,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=19,-0.0,0.01103087479783102,0.05504487229671324,0.0,-0.0,-0.0,-0.0,-0.09236225837881902,-0.054594328868957515,-0.1326921523023024,-0.07516564697910226,-0.14561239229818498,-0.0,0.055850434093660126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=20,-0.0,0.0,0.0,0.27918448591492484,0.767745048326277,0.3025556047760186,-0.0,-0.0,-0.24143794454408332,-0.0,-0.06280888876724842,-0.04546406742380233,-0.0,-0.0,-0.5368748308567565,-1.4238999884486063,-1.6547569531748596,-0.4624405402834163,-0.26017758690323634,-0.0,-0.06182608366084352,-0.0,0.0,0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=21,-0.0069022285743856595,0.0,-0.0,-0.0,-0.0,0.11187379384586096,0.025185139956438132,0.1635501860477464,0.4051879034555059,0.1276414240489699,0.15557209843587194,0.22550806090628242,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.15020271693135404,-0.08362902330989341,-0.0
Day-ahead Price [GBP/MWh]_standardized d-3 h=22,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2697719258073654,0.2758396857590925,0.0,0.08530416770547646,0.0,0.07640201971531463,0.5515685966269201,0.7932785440722805,1.0522615231632835,1.4606311081146965,1.3930100845339481,1.150227419619711,0.7310750763897761,0.6859970769412842,0.09229494517000743,0.0,-0.0,-0.0
