Feature,H1 - Coefficient - 1,H2 - Coefficient - 1,H3 - Coefficient - 1,H4 - Coefficient - 1,H5 - Coefficient - 1,H6 - Coefficient - 1,H7 - Coefficient - 1,H8 - Coefficient - 1,H9 - Coefficient - 1,H10 - Coefficient - 1,H11 - Coefficient - 1,H12 - Coefficient - 1,H13 - Coefficient - 1,H14 - Coefficient - 1,H15 - Coefficient - 1,H16 - Coefficient - 1,H17 - Coefficient - 1,H18 - Coefficient - 1,H19 - Coefficient - 1,H20 - Coefficient - 1,H21 - Coefficient - 1,H22 - Coefficient - 1,H23 - Coefficient - 1,H24 - Coefficient - 1
Net Load_standardized d-7 h=22,-0.0,0.0,0.0,-0.0,0.014656534528871041,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
Net Load_standardized d-7 h=23,-0.0,0.0,0.0,-0.0,0.001733247455631396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05524607934794535,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1456834549808486
Net Load_standardized d-7 h=24,-0.021177974613515525,-0.020238651275243068,-0.0,-0.001675806040243525,0.0,0.0,0.0,0.0,0.0,0.018243094574085617,6.245119605016668e-05,0.0,0.0,0.023959301523478426,0.0,0.06483145133431743,0.0,0.0,0.10686124294612298,0.028380756270244376,0.0329275799812768,0.09649251340599745,0.039819070257326984,0.022927995725936758
d1,-0.008314559829215556,-0.026783899511728427,-0.026762509758431193,0.009125623235581392,0.1323434969109841,0.026995566052818002,0.05993115259938978,0.00019263143780251643,0.0,0.0,0.0,-0.0,-0.04068310903427895,-0.0934928126060033,-0.1037165119892602,-0.7218894873392928,-0.7880316903700861,-0.20137150389237862,-0.1247629832283768,-0.09573126523962952,-0.18008332286835693,-0.22186047998889324,-0.20182092450139114,-0.16000709207154978
d2,-0.0018673251230409181,-0.0,-0.03599995303097337,-0.05137771533933558,-0.0,0.06461987149110605,0.15338210258363136,0.0,-0.0,-0.0,0.0,0.002811699036588555,0.018996296334907604,0.0034273409206743034,0.0,-0.0,0.0,0.0005347368642715136,0.0,-0.0,-0.04532536935031211,-0.008703978465552624,-0.0,-0.0
d3,0.0,0.0,0.0,-0.0,-0.024530452377510375,-0.0340214547055429,0.0,-0.0021009190915868025,-0.0,0.0,-0.0,-0.0,0.007983557907237008,-0.0008165036414031439,-0.0,-0.0,-0.0,0.0,-0.0003592783511883617,0.0,0.0,0.0,0.10133837964625331,0.07105906705346168
d4,-0.007102004725568167,-0.01106099682155244,-0.0,-0.0,0.010665786750709581,0.0,-0.012887810202030949,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010351160416723763,0.0,0.09046390939689584,0.14184908253392098,0.0,-0.0,0.0,0.03893695131431818,0.0,-0.101799073993582,-0.07523095420680742,-0.09407334850250548
d5,0.0,0.020707197470918405,0.01321058811630507,0.0,0.0,-0.058308745872842974,-0.07843756339142366,-0.11271513594113,-0.049087180192639863,-0.11980336431235754,-0.1944799119355824,-0.2722099195227872,-0.31097945524540593,-0.2971724625581873,-0.5068088272240522,-1.1040135508371058,-0.988768915984963,-0.3732838141005779,-0.12361520516545338,-0.06733128429724387,0.0,0.04931336061898169,0.03438725115553743,0.008178501862815298
d6,0.002190534993457073,0.04471769156713195,0.0494062355311656,0.0,-0.0827169847172853,-0.06578432586011364,-0.0,0.014169391286279077,0.08692697431284922,0.06386754657491726,0.0,0.0,0.0,0.0,0.16542934640364573,0.7058044673625201,0.7448521846020326,0.10331801274963767,0.025738039512507836,0.0,0.033227172204420875,0.1561995475610402,0.29505131868020873,0.21088716015359885
d7,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.037569636796879025,0.029060362730383617,0.0,0.0,0.017087452796540042,0.029674310201983807,0.0,0.0,0.0,0.0,0.0,0.03540413717420671,-0.0,0.0,-0.0,-0.0
