Metric,Naive,gLEAR 28,gLEAR 56,gLEAR 91,gLEAR 182,gLEAR 364,gLEAR avg,24LEAR 28,24LEAR 56,24LEAR 91,24LEAR 182,24LEAR 364,24LEAR avg,DNN 28,DNN 56,DNN 91,DNN 182,DNN 364,DNN avg
MAE,20.18673045411985,17.000363671049588,17.44225546735007,17.53977873546259,20.014475097766482,20.70725886400284,16.60437603539174,16.04901102707775,17.68413867177761,16.645224212182093,16.101882139558583,15.071158592630528,14.13262283218256,20.244144696687737,18.10502578766292,17.901960250440077,17.0610329971559,14.870887011450142,14.080183239280853
sMAPE,0.22926021857220488,0.18761621997926373,0.19638684949090252,0.19772156800756888,0.22929372737537154,0.24475258179455123,0.19032963296959657,0.17379538857874635,0.18947430518530098,0.18232567002020933,0.18103749467396793,0.17082143157567636,0.15795277836091481,0.2061471548713001,0.19533266092399912,0.19647926396494778,0.19385831541164497,0.1714769280592597,0.16352152184946825
RMSE,50.40240581657917,34.56236491293736,34.16392371833303,33.34041001237221,34.77835386110872,34.373437332631866,31.87303634398269,38.255871319934705,37.17986064981986,32.553645787817466,31.330724320772912,28.818003097641405,29.958560940316097,39.751074530191595,35.77490490792623,33.39448080125439,30.581957176867927,30.155408961339027,27.815006042301615
MAPE,2.94576626265046,3.745269083004248,3.873059230462547,3.947170165288892,4.184396184997377,3.5121911286619567,3.830782899348705,1.5256859229670876,1.816954503034971,2.0828070070451843,2.2785869925908453,2.2467454363704036,1.9382016357971201,2.771162077878502,3.274904468882665,3.8362102057698033,4.194020015398705,3.5732625548361256,3.4602139265677248
rMAE,1.0000000224959589,0.8421553996635209,0.8640456115155881,0.8688766697460455,0.9914669239528384,1.0257856950582307,0.8225391648569006,0.7950277745369235,0.8760278991088507,0.8245626811366721,0.7976468769116436,0.7465874162199885,0.7000947073737331,1.0028441801464496,0.8968775917477928,0.8868182340795203,0.8451608059926445,0.7366664641301559,0.6974969813972274
