Date,Actual,Predicted
2022-12-12,1447.115,570.5600916425042
2022-12-12,830.81,478.60564062507035
2022-12-12,537.85,396.84622050589394
2022-12-12,412.15999999999997,336.94929106028326
2022-12-12,337.59,302.0241209571682
2022-12-12,286.145,291.3651383888732
2022-12-12,270.99,294.8342692749643
2022-12-12,263.635,288.3910587950865
2022-12-13,255.98,259.37350827333114
2022-12-13,251.55,252.95520213042676
2022-12-13,252.14,254.79751646462387
2022-12-13,268.435,283.7467510755255
2022-12-13,336.08000000000004,359.15495903685803
2022-12-13,418.70500000000004,441.55151758892066
2022-12-13,446.55999999999995,489.0811604622752
2022-12-13,445.91499999999996,498.5176040002739
2022-12-13,449.475,489.94158328206515
2022-12-13,444.29499999999996,479.01891408421375
2022-12-13,436.96500000000003,471.2058817815438
2022-12-13,444.24,476.4901223925077
2022-12-13,455.88,475.9546584981904
2022-12-13,467.5849999999999,503.3449322857937
2022-12-13,511.135,732.2049520821312
2022-12-13,549.26,1049.9041624449217
2022-12-13,505.38,877.2387451972578
2022-12-13,449.49,541.711778044512
2022-12-13,404.385,415.39368907596236
2022-12-13,341.305,350.0124677236957
2022-12-13,291.65,318.97306709909907
2022-12-13,265.885,316.8550227183225
2022-12-13,256.79,309.8872803900073
2022-12-13,249.77000000000004,297.0769140450323
2022-12-14,245.49,243.56366309835732
2022-12-14,243.335,235.8300533472834
2022-12-14,244.72,233.4571896660716
2022-12-14,259.285,250.45144073699805
2022-12-14,313.015,298.4473567564387
2022-12-14,386.585,353.9702090150795
2022-12-14,436.01,381.94090340339665
2022-12-14,447.97,397.6950321970361
2022-12-14,435.355,391.7788628848209
2022-12-14,416.605,381.70881876227935
2022-12-14,407.42999999999995,377.7291001623654
2022-12-14,414.275,377.32106870755104
2022-12-14,423.04999999999995,382.13241823722626
2022-12-14,433.93499999999995,386.9858222792292
2022-12-14,470.015,387.57078228328123
2022-12-14,486.56499999999994,351.0854006943752
2022-12-14,456.03,341.3410513650628
2022-12-14,414.8299999999999,373.56115527943336
2022-12-14,366.03499999999997,348.7199221287525
2022-12-14,314.325,310.6117689923103
2022-12-14,271.71,281.1499159487449
2022-12-14,254.49,269.64936744074197
2022-12-14,248.87,268.72316386944846
2022-12-14,241.59,263.16348620946036
2022-12-15,236.495,236.6959409178167
2022-12-15,234.465,231.97975005943073
2022-12-15,238.585,236.37231701641963
2022-12-15,252.295,261.9306766081467
2022-12-15,299.465,311.72909963732707
2022-12-15,382.71,367.27446779744935
2022-12-15,429.03499999999997,413.35048944980815
2022-12-15,422.63,420.8417424453903
2022-12-15,410.255,406.7699765366615
2022-12-15,395.705,391.09572339917486
2022-12-15,385.355,380.55938026399804
2022-12-15,391.095,385.94640305380534
2022-12-15,406.86,394.0699842846183
2022-12-15,421.885,406.50310843828885
2022-12-15,449.44499999999994,512.3144219336824
2022-12-15,469.2099999999999,715.2020212441223
2022-12-15,459.04999999999995,691.3308096384698
2022-12-15,430.22,516.7135959947835
2022-12-15,382.64,410.785248784987
2022-12-15,337.335,340.1608555902817
2022-12-15,302.97,301.6871300138482
2022-12-15,270.19,293.6979706476649
2022-12-15,251.635,288.26994417986754
2022-12-15,247.35,279.11820692030517
2022-12-16,243.67,242.84649188004641
2022-12-16,241.96,241.42682923969113
2022-12-16,248.495,244.93373525777116
2022-12-16,277.045,270.69249113688215
2022-12-16,347.64,324.8197398361908
2022-12-16,426.13,382.0974880725684
2022-12-16,463.15999999999997,413.93779204605744
2022-12-16,464.54999999999995,412.1538739049075
2022-12-16,451.52,396.8493543132712
2022-12-16,431.79499999999996,379.769630410879
2022-12-16,415.375,370.28399654790314
2022-12-16,411.86,368.39865502435714
2022-12-16,420.55999999999995,375.1056553416894
2022-12-16,434.355,389.01993766506314
2022-12-16,455.905,444.6637624233131
2022-12-16,465.475,523.5719449881053
2022-12-16,445.7049999999999,504.84780592471225
2022-12-16,411.23,435.3404936939554
2022-12-16,362.105,367.21327969198956
2022-12-16,314.26,309.04039839305585
2022-12-16,282.9,277.1397056228318
2022-12-16,265.65,265.74241394638045
2022-12-16,250.535,258.2153968593972
2022-12-16,236.67,248.5604610565597
2022-12-17,224.77,228.27261062089718
2022-12-17,216.215,216.70397138495298
2022-12-17,214.59,207.63189714614697
2022-12-17,216.51,215.85916583138615
2022-12-17,228.255,247.54280076287301
2022-12-17,238.835,295.25124658820727
2022-12-17,252.305,334.9212933056353
2022-12-17,271.495,342.91516470690976
2022-12-17,277.045,338.83702286235996
2022-12-17,260.47,326.7655484353535
2022-12-17,241.72,320.0468830458243
2022-12-17,238.925,321.4407941246408
2022-12-17,243.745,326.80944438780057
2022-12-17,258.1,332.5337795477225
2022-12-17,287.9649999999999,368.41175130999727
2022-12-17,318.785,419.18560591279856
2022-12-17,326.115,401.52468301997646
2022-12-17,296.255,358.08190284778595
2022-12-17,259.005,313.94157129914015
2022-12-17,244.565,279.0504847948554
2022-12-17,239.26,257.28122346900545
2022-12-17,261.505,244.39967631705653
2022-12-17,284.54,236.49221101216943
2022-12-17,266.905,226.58810612953414
2022-12-18,242.525,252.47890888886616
2022-12-18,218.71,235.29077153562685
2022-12-18,196.735,220.7391281713995
2022-12-18,188.115,212.6675646880304
2022-12-18,192.87,212.32534162080182
2022-12-18,199.065,226.77750100975823
2022-12-18,204.385,246.61979044382383
2022-12-18,211.965,264.93945481685614
2022-12-18,218.435,267.5617460771182
2022-12-18,222.825,266.50493556769385
2022-12-18,224.5,265.075272311376
2022-12-18,222.17,257.6536799149728
2022-12-18,214.91,255.86879289093048
2022-12-18,214.065,259.1684345898355
2022-12-18,228.83,279.5916828025322
2022-12-18,246.14,323.6574418412993
2022-12-18,243.08,311.93668225900143
2022-12-18,229.53,302.165606598018
2022-12-18,204.31,274.02197959699487
2022-12-18,184.175,247.88563272241214
2022-12-18,163.95,233.92222944021304
2022-12-18,121.81,219.14069375044588
2022-12-18,92.86,212.32788944575265
2022-12-18,80.54,205.2076455239997
2022-12-19,64.51000000000002,78.77964774878546
2022-12-19,50.97499999999998,76.50847475611278
2022-12-19,51.69000000000001,81.36414124145936
2022-12-19,78.865,113.07436708521988
2022-12-19,142.1,165.72829791913784
2022-12-19,191.39,186.1987332921739
2022-12-19,206.185,209.702274519415
2022-12-19,212.33,225.15734567220449
2022-12-19,211.895,209.4405662464752
2022-12-19,211.175,200.721182138926
2022-12-19,210.41,197.2337591724412
2022-12-19,209.0,193.82858826549466
2022-12-19,207.86,196.25808220106234
2022-12-19,207.58,205.67855302265474
2022-12-19,216.05,232.7312026951701
2022-12-19,223.29,282.23036489434844
2022-12-19,216.46,292.2810583253088
2022-12-19,206.75,250.07203818762466
2022-12-19,182.035,205.86940987814899
2022-12-19,154.86,159.36777873717142
2022-12-19,123.415,139.8768101325143
2022-12-19,102.95,125.22530485364254
2022-12-19,101.01500000000001,106.40425805110661
2022-12-19,88.21,94.69293324967184
2022-12-20,77.235,85.95621775189355
2022-12-20,69.685,79.94146968157733
2022-12-20,75.18,81.89987391575605
2022-12-20,107.64,109.36323413120508
2022-12-20,160.11,157.42842357852103
2022-12-20,202.465,198.33549480655253
2022-12-20,223.555,210.72676604770157
2022-12-20,231.19,211.5431110554084
2022-12-20,229.72,207.1847732849532
2022-12-20,221.155,199.80455932164193
2022-12-20,213.335,196.54700322036953
2022-12-20,221.17,198.66074836289542
2022-12-20,229.42,202.942681145103
2022-12-20,230.205,213.97738017746963
2022-12-20,238.62,251.7558468233277
2022-12-20,253.66500000000002,285.78171908379136
2022-12-20,251.37,271.97275714424507
2022-12-20,233.94,235.0949490478698
2022-12-20,220.755,192.0306397545283
2022-12-20,209.205,153.29342059897775
2022-12-20,191.895,135.85616846347216
2022-12-20,164.94,123.15727787125894
2022-12-20,145.545,114.10380976721493
2022-12-20,134.09,107.69646318685804
2022-12-21,126.19,127.36622479001223
2022-12-21,124.72,112.77239159474925
2022-12-21,131.14,105.05951942587176
2022-12-21,149.915,118.36113348437914
2022-12-21,172.06,161.8469304537447
2022-12-21,193.81,198.06930919011668
2022-12-21,207.555,204.057605340478
2022-12-21,207.755,203.5220926267314
2022-12-21,201.465,198.6986316780367
2022-12-21,194.21,194.7992168754634
2022-12-21,186.52,192.29063319639414
2022-12-21,186.51,193.75419337484118
2022-12-21,188.405,198.3208371696178
2022-12-21,189.5,206.14424060665252
2022-12-21,206.115,236.22847124454114
2022-12-21,218.405,271.88943836369276
2022-12-21,213.56,258.3445830633552
2022-12-21,204.415,236.34756718825554
2022-12-21,188.9,206.80543630646008
2022-12-21,178.245,176.85179232608715
2022-12-21,167.605,162.6343144537652
2022-12-21,153.255,149.9668860882912
2022-12-21,158.05,143.1793305418763
2022-12-21,170.155,135.17703913029302
2022-12-22,160.24,163.8193379936111
2022-12-22,145.035,158.1436546272297
2022-12-22,145.495,156.6729452985792
2022-12-22,165.75,173.31746434218707
2022-12-22,191.68,209.07887321149897
2022-12-22,194.875,238.99535636596164
2022-12-22,199.45,244.0978958504981
2022-12-22,206.75,239.71514108028296
2022-12-22,206.355,233.41078511122424
2022-12-22,208.615,234.22910361552886
2022-12-22,219.33,236.54364039071368
2022-12-22,230.84,240.77242925144265
2022-12-22,235.335,243.0559494703155
2022-12-22,233.95,247.2418441780531
2022-12-22,257.67,279.1328011192268
2022-12-22,292.05000000000007,323.28723999795614
2022-12-22,286.855,317.3344481134359
2022-12-22,256.86,287.4846677902801
2022-12-22,214.98,249.01965382166492
2022-12-22,207.03,211.8683196267798
2022-12-22,203.885,190.74175780485905
2022-12-22,178.075,182.92336351520495
2022-12-22,172.16,186.33429143208497
2022-12-22,169.09,182.8756318300017
2022-12-23,156.82,164.15053373990793
2022-12-23,144.0,157.56793606569084
2022-12-23,140.905,154.3883655206343
2022-12-23,154.775,172.3212730020063
2022-12-23,173.425,214.367090044912
2022-12-23,184.03,250.5349622472756
2022-12-23,193.755,258.50690663642894
2022-12-23,203.14,242.64358183962582
2022-12-23,207.69,233.98120306962895
2022-12-23,201.795,227.57870735756077
2022-12-23,187.365,220.61655255671522
2022-12-23,178.485,214.0679302730935
2022-12-23,172.66,211.42120430438723
2022-12-23,163.855,220.52374604357928
2022-12-23,169.705,253.6102117795487
2022-12-23,180.755,281.1061992474391
2022-12-23,177.065,257.2969358091396
2022-12-23,172.405,221.90000428128118
2022-12-23,169.075,202.7195078641617
2022-12-23,162.105,177.22826065995872
2022-12-23,146.96,164.39113776606771
2022-12-23,103.38,152.88623934445093
2022-12-23,67.76,147.51904021082143
2022-12-23,61.5,140.66542612689162
2022-12-24,48.44499999999999,59.20734584450496
2022-12-24,37.425,53.82328079533828
2022-12-24,37.215,52.44225984303884
2022-12-24,41.80499999999999,66.44032844751553
2022-12-24,62.295,88.27523316992747
2022-12-24,91.165,107.45182908194116
2022-12-24,125.21,124.08607233899997
2022-12-24,152.065,132.62249307485342
2022-12-24,154.305,136.0993535380121
2022-12-24,149.08,134.2933307805474
2022-12-24,148.575,129.5653489058214
2022-12-24,149.32,125.50913498875363
2022-12-24,149.43,123.69467442153436
2022-12-24,149.995,122.91863409726798
2022-12-24,158.96,136.0826600496701
2022-12-24,169.14,147.68480072859876
2022-12-24,160.855,138.1190962197626
2022-12-24,143.77,123.55858332441815
2022-12-24,127.53,116.22282017735274
2022-12-24,111.52,108.1096204267642
2022-12-24,82.8,98.08712721667183
2022-12-24,75.13,89.86965766098092
2022-12-24,81.06,77.85437960308049
2022-12-24,69.935,69.93306102369837
2022-12-25,59.155,63.972381058455994
2022-12-25,50.11500000000001,50.32242286764772
2022-12-25,47.605000000000004,43.58580171469825
2022-12-25,46.71000000000001,45.42149364274313
2022-12-25,52.91999999999997,51.68115000457651
2022-12-25,63.22999999999999,66.07466829963064
2022-12-25,78.785,83.62610854516863
2022-12-25,103.835,111.71634450458254
2022-12-25,130.0,119.73451635175269
2022-12-25,147.965,127.5977388670857
2022-12-25,161.455,132.12394679404554
2022-12-25,178.97,134.45071081645148
2022-12-25,181.98,129.1703392707812
2022-12-25,176.265,127.14105427825251
2022-12-25,167.49,135.8512908228597
2022-12-25,153.395,130.55799804129876
2022-12-25,143.745,108.17076000141483
2022-12-25,136.04,107.52943481555496
2022-12-25,122.685,110.3934605520541
2022-12-25,109.15,105.20365050237814
2022-12-25,90.37,95.91093321293236
2022-12-25,71.7,85.67845182699985
2022-12-25,68.935,79.72515905927719
2022-12-25,62.95500000000001,73.21296201514532
2022-12-26,41.345,57.01748640277131
2022-12-26,22.690000000000026,45.98709708309367
2022-12-26,15.224999999999994,41.30938644053296
2022-12-26,8.324999999999989,43.26990569614212
2022-12-26,14.294999999999987,56.86612999079449
2022-12-26,36.375,73.91470008327147
2022-12-26,57.84,86.37175853871267
2022-12-26,58.16499999999999,103.61701984869629
2022-12-26,59.650000000000006,117.10538361704982
2022-12-26,74.34,119.95010537581759
2022-12-26,81.53,121.89680813606356
2022-12-26,90.505,123.84443947762794
2022-12-26,98.28,124.09106937854116
2022-12-26,109.82500000000002,131.51504075854996
2022-12-26,141.755,142.86892803082145
2022-12-26,171.215,160.04633697075482
2022-12-26,174.11,136.549581172829
2022-12-26,145.11,125.1763767379115
2022-12-26,116.07500000000002,124.88826668691816
2022-12-26,104.5,118.4691651289912
2022-12-26,94.555,108.39720996901514
2022-12-26,86.8,98.70473673032959
2022-12-26,85.895,97.0668347080188
2022-12-26,88.79,88.30928160759517
2022-12-27,90.17,82.10037257825452
2022-12-27,90.8,73.31200804289894
2022-12-27,93.945,64.00082694869161
2022-12-27,109.4,63.205180841891604
2022-12-27,134.34,75.00238167593878
2022-12-27,148.475,88.61871006140605
2022-12-27,156.91,92.68015977320667
2022-12-27,163.35,90.86530835977038
2022-12-27,163.36,95.08636675366586
2022-12-27,155.46,96.43111926443346
2022-12-27,144.965,94.57853070677325
2022-12-27,141.135,94.23933073586915
2022-12-27,142.1,97.22925857922047
2022-12-27,148.335,106.88130933261299
2022-12-27,157.485,118.91142829886624
2022-12-27,165.34,139.25248868090426
2022-12-27,162.05,123.38381633784763
2022-12-27,151.67,104.65044119852304
2022-12-27,136.465,94.63532470132725
2022-12-27,117.71,87.16588604030869
2022-12-27,97.225,82.26496517043992
2022-12-27,60.17,73.76327706471413
2022-12-27,29.555000000000007,67.73127493936914
2022-12-27,20.78,60.21132253457246
2022-12-28,13.824999999999989,20.575164790718105
2022-12-28,10.384999999999991,21.07225458739785
2022-12-28,12.254999999999995,24.924250861884076
2022-12-28,29.590000000000018,44.79970744790435
2022-12-28,70.48,81.57011363352846
2022-12-28,103.93,108.75433007490253
2022-12-28,136.485,115.02661130701807
2022-12-28,172.89,119.54254073430432
2022-12-28,190.8,117.74441544263323
2022-12-28,191.56,117.65911790401485
2022-12-28,186.73,114.84252511582741
2022-12-28,177.82,110.95090162827404
2022-12-28,164.16,110.67663349112443
2022-12-28,156.89,115.14204025273216
2022-12-28,157.115,130.93099419018571
2022-12-28,162.765,133.65619305659234
2022-12-28,152.44,122.87240878291232
2022-12-28,143.67,96.56604956913091
2022-12-28,138.855,82.32580816410548
2022-12-28,106.85,70.22530525392486
2022-12-28,65.58,65.42338393421619
2022-12-28,22.67500000000001,59.95444595957903
2022-12-28,-3.3700000000000045,49.33506717739493
2022-12-28,-8.314999999999998,42.18599267751908
2022-12-29,-19.859999999999985,-10.178303083021802
2022-12-29,-33.484999999999985,-20.90152031136455
2022-12-29,-41.90999999999994,-26.212001933455298
2022-12-29,-44.38499999999999,-19.24136364154731
2022-12-29,-30.455000000000013,17.130121645141628
2022-12-29,-6.740000000000009,51.17559312809584
2022-12-29,17.345,57.73633274712974
2022-12-29,46.31999999999999,68.6606568096723
2022-12-29,74.765,75.67642258839535
2022-12-29,83.46,78.41987397879626
2022-12-29,82.385,81.26844871576834
2022-12-29,86.295,85.47803052516417
2022-12-29,88.69,88.18536746266042
2022-12-29,87.165,87.6938680520545
2022-12-29,106.41,92.51166900650378
2022-12-29,144.215,104.6984661793837
2022-12-29,157.535,108.42947780350093
2022-12-29,142.55,94.61296378794935
2022-12-29,117.41,80.76827336942424
2022-12-29,89.38,66.17898666252287
2022-12-29,54.93000000000001,54.72554757510319
2022-12-29,34.58000000000001,46.585410301927354
2022-12-29,25.44999999999999,37.04590052380321
2022-12-29,18.060000000000002,31.26005680645237
2022-12-30,11.835000000000008,13.829451816079853
2022-12-30,4.7450000000000045,1.4713169447247196
2022-12-30,1.6649999999999636,-3.996120433418554
2022-12-30,2.140000000000015,-1.3672092366780362
2022-12-30,12.555000000000007,25.287949531857834
2022-12-30,30.689999999999998,50.383249613638185
2022-12-30,45.14500000000001,54.67676751611923
2022-12-30,88.97,59.087696718775575
2022-12-30,147.99,62.506489880957545
2022-12-30,166.785,70.5590837387445
2022-12-30,171.56,72.84982033953408
2022-12-30,166.095,70.98344140965092
2022-12-30,144.05,71.23009564125586
2022-12-30,119.375,70.05958250247285
2022-12-30,119.53,79.26007111499165
2022-12-30,140.41,103.03617959694652
2022-12-30,137.62,86.64428923111244
2022-12-30,123.515,75.23181101696156
2022-12-30,86.36,67.50081591243114
2022-12-30,38.099999999999994,60.818202078936125
2022-12-30,16.28,53.37762424905739
2022-12-30,9.074999999999989,46.79785452705822
2022-12-30,21.960000000000036,40.45843900219252
2022-12-30,33.06000000000003,35.27136249730695
2022-12-31,30.760000000000005,30.19957856448049
2022-12-31,35.920000000000016,23.33894732404582
2022-12-31,31.75499999999998,21.68546257631874
2022-12-31,42.724999999999994,23.105778159571287
2022-12-31,71.205,34.65274024864645
2022-12-31,62.575,54.40844796041175
2022-12-31,82.23,73.83069744091743
2022-12-31,140.0,93.47077045561045
2022-12-31,161.24,108.88584752898817
2022-12-31,170.04,112.67254269373352
2022-12-31,185.525,115.93928939962117
2022-12-31,189.82,114.52769240747872
2022-12-31,182.6,111.17242207034673
2022-12-31,178.63,103.82093102080788
2022-12-31,193.45,115.22141460188433
2022-12-31,214.11,138.10275177731992
2022-12-31,207.61,122.31194705435568
2022-12-31,188.115,101.14040859191456
2022-12-31,168.065,74.06967990448061
2022-12-31,159.015,61.51717056100898
2022-12-31,143.865,55.88329592454639
2022-12-31,69.525,57.514656944655115
2022-12-31,19.82499999999999,57.23073110083729
2022-12-31,28.27000000000001,50.18326500470734
2023-01-01,18.210000000000036,26.882702795334097
2023-01-01,2.4950000000000045,18.898079624567828
2023-01-01,-0.1150000000000091,12.361485984144537
2023-01-01,-0.5749999999999886,14.685300095304285
2023-01-01,-0.07499999999998863,36.00764783202686
2023-01-01,4.735000000000014,53.110757182281546
2023-01-01,22.89500000000001,64.40614847483185
2023-01-01,67.115,86.03953444147285
2023-01-01,117.07,105.59589084909189
2023-01-01,135.075,113.99092107387284
2023-01-01,141.58,118.85111997395173
2023-01-01,153.885,117.71874010929662
2023-01-01,160.465,119.80945858945414
2023-01-01,148.605,127.07366941464281
2023-01-01,152.47,144.25806995328767
2023-01-01,179.36,190.12547128169336
2023-01-01,184.49,190.16088785102002
2023-01-01,170.84,139.2546498779427
2023-01-01,155.315,125.09196936838322
2023-01-01,149.77,111.32897059133012
2023-01-01,138.515,94.45906283241183
2023-01-01,138.81,81.98283433429377
2023-01-01,162.905,81.3191762202977
2023-01-01,178.915,75.45382142249011
2023-01-02,170.235,170.21973919229262
2023-01-02,150.7,162.1707489413737
2023-01-02,132.94,155.1256791671359
2023-01-02,125.01,147.16661559948687
2023-01-02,134.66,146.0300303787778
2023-01-02,133.785,155.34114761597317
2023-01-02,133.73,164.48878803419117
2023-01-02,151.545,187.53852038952533
2023-01-02,160.58,199.49529416849578
2023-01-02,163.43,197.83304127186446
2023-01-02,164.91,199.84535882203753
2023-01-02,164.62,203.42973341384442
2023-01-02,164.395,205.5538461873369
2023-01-02,159.235,201.05083317315115
2023-01-02,179.675,212.52876518935352
2023-01-02,224.655,261.78835058366855
2023-01-02,230.395,258.0276848725453
2023-01-02,199.02,242.46001003375287
2023-01-02,169.35,205.91374385182468
2023-01-02,164.405,183.88630308953657
2023-01-02,153.305,170.11981026512063
2023-01-02,154.37,165.44311275750303
2023-01-02,168.125,167.00312969040004
2023-01-02,156.935,163.0662696213096
2023-01-03,127.525,148.53855000394412
2023-01-03,96.915,134.55984651453358
2023-01-03,95.895,123.79353408531144
2023-01-03,109.82500000000002,122.13187601965134
2023-01-03,134.755,140.472786367616
2023-01-03,147.99,155.99531852093693
2023-01-03,151.54,161.2882552159861
2023-01-03,159.47,167.5484775237994
2023-01-03,162.03,171.02498983322596
2023-01-03,159.115,176.06667795746938
2023-01-03,155.21,175.06054632638225
2023-01-03,155.23,167.54989478273964
2023-01-03,157.675,163.60473124478716
2023-01-03,156.8,165.64191106152435
2023-01-03,158.965,176.47184107267893
2023-01-03,163.33,194.7342201116091
2023-01-03,154.965,188.75492454632274
2023-01-03,154.57,166.9846655833247
2023-01-03,155.91,138.5717005079432
2023-01-03,133.415,125.06477916582571
2023-01-03,102.935,121.6306249369115
2023-01-03,75.105,114.36500408058916
2023-01-03,54.400000000000006,114.53988841809952
2023-01-03,37.45,109.32934973787312
2023-01-04,18.95500000000004,36.02547272415946
2023-01-04,8.280000000000001,25.217306243837413
2023-01-04,7.675000000000011,19.457693996221252
2023-01-04,21.879999999999995,29.471387521161702
2023-01-04,59.22499999999998,61.66809247816671
2023-01-04,102.26,83.90599200812082
2023-01-04,128.7,92.17104558418636
2023-01-04,140.925,113.55569316023744
2023-01-04,145.07,120.77354871843241
2023-01-04,141.59,118.88345022346644
