Ytrue,Yp
411.23,376.55624
362.105,322.9662
314.26,296.9949
282.9,286.50195
265.65,286.2971
250.535,286.1795
236.67,282.94348
224.77,294.31738
216.215,280.4581
214.59,270.63586
216.51,287.4937
228.255,328.6794
238.835,348.45242
252.305,359.47604
271.495,382.47205
277.045,382.9256
260.47,337.77472
241.72,351.34885
238.925,351.2302
243.745,337.86475
258.1,338.7668
287.965,331.62064
318.785,329.17908
326.115,345.22668
296.255,334.93344
259.005,308.58627
244.565,267.04645
239.26,259.80334
261.505,258.53177
284.54,265.6143
266.905,265.548
242.525,230.2503
218.71,234.56813
196.735,227.13908
188.115,225.54398
192.87,224.2492
199.065,235.42696
204.385,238.48564
211.965,237.84499
218.435,270.23212
222.825,269.93652
224.5,271.32422
222.17,273.82294
214.91,279.29837
214.065,252.34442
228.83,270.05768
246.14,296.35464
243.08,264.39102
229.53,260.5785
204.31,246.76848
184.175,237.59167
163.95,240.18684
121.81,238.13753
92.86,232.67355
80.54,218.20628
64.51,196.37971
50.975,188.1018
51.69,193.86546
78.865,192.85849
142.1,206.27115
191.39,191.93604
206.185,218.71637
212.33,240.93651
211.895,232.07172
211.175,241.97166
210.41,243.1122
209.0,230.46559
207.86,233.79497
207.58,236.34662
216.05,246.32927
223.29,277.21185
216.46,257.95093
206.75,247.14227
182.035,231.4816
154.86,217.52097
123.415,203.70073
102.95,200.06316
101.015,203.20746
88.21,192.68571
77.235,165.10663
69.685,159.88455
75.18,161.41942
107.64,167.61517
160.11,182.74896
202.465,195.57455
223.555,218.06812
231.19,233.09593
229.72,244.78154
221.155,234.75417
213.335,246.7759
221.17,246.38208
229.42,239.25546
230.205,247.54347
238.62,291.42728
253.665,363.39606
251.37,346.26642
233.94,281.05945
220.755,245.15712
209.205,215.81313
191.895,203.9175
164.94,192.02492
145.545,192.02054
134.09,187.87842
126.19,137.95663
124.72,126.31011
131.14,133.1654
149.915,136.52423
172.06,144.51404
193.81,147.74786
207.555,158.64445
207.755,176.79549
201.465,183.67535
194.21,171.93947
186.52,176.70905
186.51,169.43634
188.405,170.58768
189.5,176.7162
206.115,197.29553
218.405,228.03549
213.56,227.86536
204.415,206.19223
188.9,185.45258
178.245,167.38943
167.605,153.91122
153.255,151.6645
158.05,149.90364
170.155,148.07788
160.24,142.60837
145.035,138.77538
145.495,144.52516
165.75,149.60255
191.68,167.26207
194.875,210.66281
199.45,250.68535
206.75,265.514
206.355,266.34195
208.615,275.3946
219.33,264.5454
230.84,267.38147
235.335,287.9419
233.95,295.13443
257.67,405.8235
292.05,576.5123
286.855,533.93164
256.86,372.87506
214.98,274.02216
207.03,233.91002
203.885,202.80528
178.075,197.99783
172.16,197.66698
169.09,185.43579
156.82,179.24261
144.0,179.42992
140.905,183.03664
154.775,188.41577
173.425,213.13884
184.03,250.31084
193.755,287.51096
203.14,307.86523
207.69,294.3335
201.795,284.2844
187.365,273.27087
178.485,275.20755
172.66,276.00543
163.855,282.4109
169.705,334.60648
180.755,373.91013
177.065,356.24536
172.405,305.81934
169.075,269.38614
162.105,232.31589
146.96,211.11487
103.38,195.97621
67.76,193.36386
61.5,189.515
48.445,139.49135
37.425,130.2286
37.215,124.18479
41.805,125.7633
62.295,129.87872
91.165,120.493744
125.21,128.54062
152.065,141.70784
154.305,161.10304
149.08,160.72295
148.575,161.13593
149.32,159.10698
149.43,168.08516
149.995,161.6345
158.96,166.56973
169.14,202.96713
160.855,201.58067
143.77,185.64445
127.53,169.03456
111.52,154.11012
82.8,148.96109
75.13,143.10231
81.06,141.14041
69.935,142.74995
59.155,111.50929
50.115,101.43184
47.605,98.399185
46.71,105.24119
52.92,115.94828
63.23,110.11936
78.785,117.17531
103.835,131.93947
130.0,147.08351
147.965,150.69408
161.455,152.71538
178.97,156.10971
181.98,168.27075
176.265,166.80917
167.49,178.5111
153.395,204.86838
143.745,211.61063
136.04,183.20459
122.685,160.80421
109.15,149.47574
90.37,140.57385
71.7,150.5871
68.935,145.7917
62.955,146.76392
41.345,154.87556
22.69,154.92862
15.225,152.60812
8.325,166.15771
14.295,182.31847
36.375,214.88052
57.84,205.59384
58.165,232.03075
59.65,252.37854
74.34,251.50931
81.53,279.48996
90.505,270.8995
98.28,282.42117
109.825,280.546
141.755,304.47122
171.215,329.61603
174.11,334.8842
145.11,306.63773
116.075,262.3667
104.5,242.73279
94.555,222.1952
86.8,225.46858
85.895,223.81941
88.79,219.54823
90.17,203.81963
90.8,199.36685
93.945,201.7201
109.4,213.03871
134.34,237.64879
148.475,246.03624
156.91,256.5245
163.35,273.85068
163.36,298.95624
155.46,299.19165
144.965,296.31323
141.135,285.22827
142.1,293.97153
148.335,292.5417
157.485,324.88516
165.34,321.0475
162.05,283.71677
151.67,288.1757
136.465,259.59225
117.71,241.65254
97.225,224.53532
60.17,229.02107
29.555,236.07332
20.78,232.65376
13.825,225.04225
10.385,218.4739
12.255,215.52734
29.59,219.1205
70.48,228.62909
103.93,228.3744
136.485,229.39273
172.89,249.20468
190.8,263.96585
191.56,271.11658
186.73,275.782
177.82,274.08734
164.16,274.8491
156.89,273.22208
157.115,285.39517
162.765,317.78128
152.44,300.54904
143.67,280.21094
138.855,270.41388
106.85,245.23016
65.58,237.42079
22.675,242.17598
-3.37,249.25905
-8.315,249.5939
-19.86,220.69258
-33.485,215.77173
-41.91,209.74933
-44.385,217.70793
-30.455,234.00189
-6.74,247.65775
17.345,253.43558
46.32,273.4764
74.765,292.78143
83.46,295.27325
82.385,305.1675
86.295,303.30582
88.69,300.10406
87.165,301.37015
106.41,324.44653
144.215,309.90134
157.535,341.14383
142.55,303.56946
117.41,273.09174
89.38,257.52048
54.93,238.13527
34.58,238.84346
25.45,246.51604
18.06,243.74568
11.835,220.83388
4.745,217.72574
1.665,213.64293
2.14,227.15742
12.555,252.51076
30.69,257.36075
45.145,261.7968
88.97,270.08954
147.99,310.1488
166.785,292.88428
171.56,304.46417
166.095,309.94992
144.05,296.70718
119.375,286.95605
119.53,362.49338
140.41,279.58594
137.62,360.82758
123.515,313.70673
86.36,268.74417
38.1,250.31529
16.28,234.13672
9.075,239.49086
21.96,258.4932
33.06,249.15605
30.76,203.89034
35.92,193.33759
31.755,200.19928
42.725,205.71707
71.205,214.77669
62.575,211.32957
82.23,224.95137
140.0,272.8468
161.24,248.27841
170.04,245.22267
185.525,247.78094
189.82,252.05539
182.6,215.21407
178.63,239.31134
193.45,250.01764
214.11,295.06458
207.61,273.29315
188.115,242.1827
168.065,236.018
159.015,211.64815
143.865,226.43211
69.525,222.37114
19.825,283.2623
28.27,257.55023
18.21,161.91518
2.495,153.49
-0.115,147.3749
-0.575,159.07153
-0.075,177.73601
4.735,185.58339
22.895,197.5435
67.115,223.88612
117.07,232.72537
135.075,218.7057
141.58,229.9476
153.885,243.60988
160.465,216.57317
148.605,210.746
152.47,213.5321
179.36,253.72444
184.49,239.85724
170.84,242.42079
155.315,215.6342
149.77,194.46013
138.515,180.52437
138.81,179.23119
162.905,171.98604
178.915,163.01083
170.235,187.18394
150.7,183.91397
132.94,184.01068
125.01,177.66768
134.66,196.63428
133.785,193.30579
133.73,188.08447
151.545,210.69958
160.58,213.80508
163.43,232.33054
164.91,192.09439
164.62,221.41093
164.395,211.99245
159.235,226.31485
179.675,251.33884
224.655,275.58344
230.395,241.73747
199.02,219.52383
169.35,219.57118
164.405,215.70177
153.305,192.39532
154.37,189.37901
168.125,208.05478
156.935,193.70786
127.525,164.0558
96.915,175.09225
95.895,164.45236
109.825,167.85092
134.755,171.37218
147.99,161.93062
151.54,166.7817
159.47,184.89447
162.03,169.98686
159.115,193.68988
155.21,177.27913
155.23,181.48132
157.675,179.0798
156.8,184.33542
158.965,206.10185
163.33,218.33507
154.965,225.47849
154.57,209.87173
155.91,168.54518
133.415,169.6495
102.935,167.43626
75.105,152.75215
54.4,177.7665
37.45,170.43605
18.955,135.75565
8.28,116.24307
7.675,120.29276
21.88,132.69356
59.225,169.29738
102.26,175.62137
128.7,182.98361
140.925,193.31638
145.07,207.75069
141.59,198.53877
140.435,214.16536
142.375,209.23604
137.515,188.35533
130.72,211.08577
146.06,235.50807
170.61,249.24016
173.23,255.40157
161.645,196.1676
151.38,202.51225
140.745,181.418
110.415,151.934
78.02,140.17738
73.53,146.30875
77.26,147.9974
73.105,137.48497
73.855,125.126945
82.255,123.35962
94.19,123.72592
121.605,186.09264
140.28,185.34946
145.565,215.7666
165.805,262.25754
180.095,256.56802
170.855,252.51584
151.57,332.72455
141.205,305.47333
139.85,294.0596
138.96,286.0514
147.805,383.64398
156.245,429.98352
150.57,380.53854
146.37,313.37762
141.695,278.4293
132.77,234.50081
114.365,196.99074
90.245,157.66826
77.785,134.93358
70.29,154.96274
58.87,68.07247
51.565,62.947792
52.23,65.11483
60.555,54.039295
82.1,70.14666
110.445,105.472336
124.86,148.46873
126.12,163.95576
123.395,162.2564
120.13,171.6457
125.005,178.15543
126.285,170.98409
125.025,175.12987
126.87,190.72388
138.38,182.42583
152.175,261.58063
146.24,226.53595
136.875,171.30768
132.795,158.85417
128.165,122.97954
114.29,97.65627
95.435,92.48807
85.215,97.065384
79.22,85.577835
70.7,58.216743
61.705,47.068623
58.34,44.844692
60.465,46.54441
70.85,54.19003
78.19,82.70842
105.34,120.23769
139.1,113.40191
152.99,133.1529
160.78,152.60121
153.675,160.43225
143.305,157.06937
126.475,159.17616
111.105,157.841
123.58,170.10709
148.415,164.25998
145.235,152.50789
119.645,143.02246
89.935,128.69135
64.41,113.97518
50.575,92.770836
33.995,72.948814
20.63,74.44753
16.585,64.40707
9.665,55.23604
3.165,39.99907
1.44,32.920094
1.61,26.715113
9.12,29.580664
19.42,44.700954
34.94,73.81482
53.18,81.09987
69.475,101.92382
85.375,119.22045
98.815,110.09442
116.23,116.530304
127.75,112.57182
130.08,122.476814
146.925,151.0184
175.58,157.39894
181.38,150.72737
163.995,133.07043
145.82,117.69177
138.56,100.14037
104.525,85.39845
73.35,74.0827
74.05,71.870255
68.905,71.2208
60.975,69.35027
54.45,55.312096
57.59,59.18815
76.805,64.88803
107.81,83.05577
134.325,99.66063
151.3,129.01347
157.08,146.01646
150.75,154.39838
141.285,153.85979
136.565,144.66217
136.765,145.51044
138.635,147.52179
140.29,148.21999
151.17,159.52097
171.86,172.96506
173.545,169.67677
156.74,163.85333
147.63,141.0689
136.87,129.58011
111.68,117.04799
93.67,99.73603
88.78,98.06947
85.955,91.2586
83.7,79.66479
82.7,65.89293
87.48,64.26265
105.29,67.44894
133.09,93.7828
156.32,108.41621
165.895,132.50264
158.74,155.43002
148.265,158.17278
142.335,161.97185
138.255,152.1038
138.13,147.62425
138.525,149.2601
136.085,155.7802
139.69,162.30911
149.415,174.64699
149.53,166.952
144.715,152.92789
133.6,134.32036
104.7,118.52548
72.01,96.550446
42.525,75.51485
24.16,72.15407
19.235,70.05808
14.245,-1.0598221
9.53,-9.957424
10.44,-20.427992
32.5,-8.735286
68.96,19.440536
109.525,48.167786
137.165,78.67965
139.69,106.06182
133.635,121.307274
128.0,117.28996
127.855,122.80864
132.28,122.41423
136.515,126.83261
135.975,122.632935
148.3,142.43758
165.865,166.24207
169.915,163.62173
162.25,141.9746
144.89,129.92432
116.365,105.912
82.155,72.99146
46.77,56.73429
28.275,46.571472
28.665,43.027912
24.91,76.516846
23.18,67.15632
23.105,62.121254
35.815,73.74808
74.38,95.35689
121.64,109.79188
157.16,123.99577
170.64,151.70422
159.12,167.87616
139.675,166.08098
131.21,164.9642
128.335,162.49498
121.715,167.30286
111.925,165.09955
126.03,176.3694
157.415,191.19484
164.09,183.88832
159.95,161.94737
147.27,143.955
104.6,128.11423
57.14,103.50639
28.645,88.13243
14.77,74.62145
8.885,76.64278
3.715,46.51048
0.07,38.003284
1.36,36.93894
22.355,48.752506
64.245,73.108
102.58,114.130974
133.0,132.36792
150.655,157.43532
144.04,178.13882
133.81,186.1338
131.91,185.21646
127.65,176.5891
121.605,183.10886
121.625,175.57965
134.52,184.28766
160.26,211.39156
172.375,209.60948
168.91,178.29036
154.935,155.80197
139.845,120.07005
116.01,119.478424
90.68,81.88144
76.65,72.45766
58.645,68.44724
48.015,63.901108
39.01,53.916515
31.565,53.62523
33.18,50.9195
42.835,60.33913
53.835,64.509735
80.725,84.048035
127.595,130.58759
152.52,147.6123
142.545,158.37749
132.86,160.8377
123.49,162.08495
107.44,156.9516
103.35,148.52347
129.82,150.70288
172.145,171.20737
179.26,160.37505
149.605,156.61264
92.89,140.86224
47.69,131.11127
35.805,108.33116
24.985,67.41022
17.55,49.664177
12.0,55.957283
6.05,40.84175
1.7,14.806489
0.155,13.4601755
-0.01,12.101598
4.21,22.217869
13.735,15.596688
30.515,30.303766
72.885,76.83619
124.325,119.996826
138.455,135.00905
143.99,152.2962
154.56,160.66365
156.185,176.95796
147.095,159.2157
151.84,166.43243
192.585,216.18575
211.585,219.06078
193.625,188.53152
165.245,162.42511
149.885,161.93626
154.35,153.1095
153.985,160.33638
156.33,189.13515
164.325,199.37862
152.39,209.81792
133.15,188.78358
120.715,174.45189
122.87,169.58952
148.2,174.00957
164.83,175.39474
165.365,175.02385
167.265,168.28831
161.315,178.05031
149.935,175.42549
143.355,178.94603
141.035,182.65
142.095,178.05632
146.395,174.67186
155.77,208.78012
176.29,254.86984
188.53,266.47748
192.505,229.70302
175.47,193.8808
143.305,197.7112
127.175,197.44836
125.67,193.36714
130.96,194.72284
131.11,185.87872
127.255,192.57321
121.69,167.8792
121.79,164.7543
134.21,177.87192
157.485,193.75473
177.08,209.48544
189.05,192.73401
194.815,207.79108
186.995,200.33417
171.355,187.24474
160.65,180.23076
155.27,174.47789
154.86,163.9481
158.855,170.28278
173.36,170.2099
192.215,186.63396
192.1,190.38974
177.835,177.16463
158.78,176.99588
145.91,164.2175
136.89,137.80779
127.02,103.2491
124.885,85.433624
123.7,69.314705
117.225,95.32024
109.93,73.6779
114.33,70.13129
128.145,85.17096
140.405,99.18419
149.32,129.97359
161.465,146.15588
164.03,152.21204
154.79,155.55466
142.48,146.25735
132.1,136.3427
130.125,133.81137
133.2,131.94563
138.505,130.53096
147.115,133.6982
159.7,161.71576
162.885,164.14716
152.385,150.28821
139.46,145.80048
131.715,135.30843
125.25,102.18678
124.855,97.23135
127.905,99.602066
127.68,83.71303
124.465,148.50948
119.83,132.36324
121.5,131.65862
136.38,145.84126
157.52,160.55655
170.06,179.7064
177.395,177.11504
180.4,191.53041
176.79,178.56436
166.405,173.91914
153.08,168.58176
146.515,166.56668
147.56,172.05048
156.035,178.98651
173.48,197.34584
188.97,227.6681
188.725,222.7418
177.355,203.95618
159.3,182.83777
147.24,172.10371
137.045,173.97421
130.805,153.43617
133.18,156.65482
131.81,142.12016
130.63,172.23836
129.295,164.34012
130.015,154.44946
139.345,172.08917
156.345,191.55286
177.48,200.82884
193.25,198.37025
193.88,192.19128
184.525,179.1578
171.04,168.02457
160.98,165.99228
157.33,161.60603
162.38,169.17741
171.44,168.01413
184.785,186.13477
196.485,208.79587
195.72,205.90674
186.95,190.32018
169.34,182.09183
155.67,198.31071
148.785,192.87401
141.84,187.1973
138.005,208.89844
136.025,180.711
133.025,140.38512
129.5,124.06441
128.765,129.53665
129.14,137.67538
133.02,184.93365
142.72,211.6284
153.37,210.498
158.075,213.92024
154.625,196.67896
145.24,187.51227
135.89,174.14015
131.525,171.93019
132.34,173.07071
138.74,167.02704
153.425,185.68732
177.195,204.87355
184.165,194.81084
165.505,190.69083
150.215,187.20137
143.285,188.79216
135.485,186.78253
140.0,151.93791
148.15,135.01138
145.595,125.51066
140.925,166.87175
132.17,162.75853
123.95,152.57191
125.765,156.82507
132.395,182.8193
134.555,200.18896
137.015,198.79642
145.055,180.54865
157.28,152.58553
162.775,148.23624
168.01,143.48935
178.925,147.8125
178.8,164.72853
172.67,169.99396
185.78,197.28024
214.95,219.58905
223.445,214.79105
205.995,197.59474
185.04,185.39055
168.545,207.70615
156.8,189.53952
146.555,194.94087
141.35,184.3283
141.155,171.50502
138.63,162.78587
136.38,164.7762
136.09,155.09909
146.49,177.29211
178.96,210.81856
209.57,222.65439
221.22,236.01505
225.39,224.68474
222.13,196.30504
213.08,172.78667
205.6,171.22252
199.455,170.17274
195.085,171.37312
196.595,188.0755
211.815,202.58997
240.385,219.12735
246.425,213.56003
226.125,204.28944
192.955,208.36751
165.855,231.02875
151.635,200.58585
141.655,164.36276
139.805,141.3921
137.57,130.65953
135.62,144.9386
134.315,139.10962
134.11,112.48968
142.84,154.28293
168.17,171.70108
199.305,201.08455
218.63,205.44662
219.49,193.73354
211.665,163.99225
200.53,157.04008
191.165,150.08351
187.985,155.18707
188.89,153.83371
195.175,158.22925
208.64,176.41264
220.105,202.31322
216.45,208.44884
203.075,203.00694
179.015,204.27931
158.76,218.9801
146.39,203.02649
136.37,186.20363
134.175,205.36147
131.865,149.03163
128.3,55.15183
125.595,45.88522
126.575,50.71294
131.76,89.06178
145.99,129.41257
165.41,173.13347
183.05,200.30951
189.21,200.45477
183.225,180.32861
174.715,157.11934
167.27,152.35649
163.82,151.88034
163.955,155.09668
165.735,156.00772
173.235,169.10606
182.63,182.86241
180.77,181.2611
169.88,178.8468
159.55,179.63223
152.775,177.553
144.965,131.89409
131.895,92.71746
123.48,93.49161
123.03,80.30591
121.285,94.698044
118.39,90.8559
117.97,101.64376
125.155,117.52152
139.235,166.79654
156.89,217.2188
169.67,240.75491
172.055,241.52167
166.645,200.44449
156.985,174.6408
149.26,161.19699
147.23,156.82243
150.255,155.29088
152.78,149.90257
161.675,161.25706
174.485,186.2314
174.685,192.91406
167.295,193.15361
155.155,187.94704
139.345,189.35268
128.26,151.54501
127.245,122.48271
130.315,117.64601
128.64,109.96023
124.63,100.73406
121.855,99.36152
122.35,99.42403
128.665,129.0094
146.185,198.09921
167.63,270.763
182.12,275.7503
185.52,264.81567
182.635,205.52235
178.11,172.63907
171.71,159.97816
167.675,146.79353
166.92,150.06952
168.425,160.5819
175.625,168.22739
187.305,203.013
189.335,197.45291
179.555,206.39047
164.905,208.7907
151.28,227.27704
139.955,196.86841
134.05,152.56851
131.915,112.14291
126.115,111.9689
121.115,100.60366
118.39,77.26152
116.645,82.69683
116.31,103.48822
122.42,145.02466
129.58,187.50804
139.01,208.56209
150.455,185.59688
152.955,182.2694
148.245,165.92517
141.3,152.30484
136.535,147.17323
135.77,147.17598
139.75,153.59622
152.185,163.16997
171.075,190.6181
178.175,191.16016
165.32,189.72853
147.585,178.96301
137.77,165.77277
133.835,133.4232
151.485,115.132576
166.085,109.12962
161.81,82.65651
153.3,87.16557
139.255,80.28981
131.695,81.12666
127.73,104.126274
132.75,145.10408
134.245,190.55574
137.155,208.0488
148.54,195.44518
151.23,178.41768
145.085,161.32367
137.19,154.60185
130.035,148.99542
123.84,151.0971
120.325,147.96642
128.195,153.67181
151.325,163.18782
163.11,162.29776
151.32,161.91882
131.315,168.12083
115.52,160.3189
96.87,121.77954
86.025,85.96101
83.56,75.32774
75.65,60.150547
64.32,49.278984
50.72,46.328835
46.505,59.155148
72.745,88.60679
116.465,144.69054
136.615,182.4792
143.595,206.65057
145.24,187.61554
141.865,178.43703
141.455,168.0634
135.78,156.15303
135.055,155.23344
140.555,169.46416
143.53,168.30702
152.85,165.58853
175.69,173.71587
189.775,176.33624
178.22,169.82918
154.705,190.37575
141.89,191.78087
132.205,161.24918
129.53,122.48582
131.53,114.78378
123.61,117.35043
109.035,111.69923
91.145,109.79943
84.69,109.41978
94.705,135.04552
120.81,151.87477
144.175,171.14787
154.69,189.33987
154.15,178.05359
146.32,161.59178
137.765,149.65
129.675,137.4144
124.425,132.56293
124.24,137.19655
125.255,139.97311
134.085,148.56529
155.25,157.91997
167.1,152.40395
158.25,143.37318
142.175,136.80685
137.245,129.35039
127.045,108.675674
108.26,97.59957
99.79,86.92322
97.36,85.33492
84.365,49.930195
67.08,52.678707
64.895,58.178562
79.035,83.788376
110.965,113.999214
139.795,141.5349
151.93,171.75111
153.23,172.50897
144.925,155.5814
131.96,151.82718
120.605,146.68018
117.865,143.36482
121.24,144.58893
124.89,142.45514
135.33,152.545
154.76,173.1104
165.7,172.40193
161.43,165.53625
150.26,154.00233
140.005,128.0213
131.645,106.45258
121.555,77.90529
115.385,61.463886
113.555,67.22996
103.57,57.63948
92.915,46.97905
96.515,47.71749
108.685,67.80515
128.795,99.38837
146.93,129.02316
153.655,146.03299
150.795,162.40518
143.685,155.12564
136.215,135.54918
129.72,136.28793
126.79,132.57782
126.43,132.23538
130.655,133.1393
141.72,145.0652
155.935,170.78549
160.075,170.72931
152.09,162.10202
141.805,142.98598
133.225,117.43918
120.95,96.557945
105.745,70.25047
95.285,63.262127
87.85,51.8103
81.565,57.275654
76.915,56.406685
77.23,62.85795
90.27,87.599846
119.45,132.76216
145.96,164.04408
158.31,190.45686
161.705,184.49432
155.01,160.3992
141.58,151.88147
131.44,145.36258
128.105,146.76532
127.775,152.85081
130.01,158.5416
139.895,163.5787
158.63,174.19417
168.69,175.37071
161.2,168.44908
148.405,165.27072
141.875,155.21428
137.9,115.52078
138.105,81.623344
138.18,71.43213
136.38,63.70628
131.815,90.30826
124.79,94.58507
125.49,90.93761
129.13,114.73182
136.04,140.38957
140.29,160.30077
143.99,173.10194
148.79,167.77463
146.105,163.1741
139.03,153.13847
132.23,147.99667
129.775,149.1325
129.885,153.19049
135.27,150.80856
145.915,161.1676
159.01,176.27922
163.85,171.81035
154.07,163.36653
143.305,151.85863
136.44,135.60307
129.68,110.668915
134.8,85.802444
143.24,80.062294
138.37,73.38506
128.365,106.58438
117.175,93.046234
110.965,94.79501
110.845,97.13966
116.095,122.75477
121.54,132.06448
134.32,136.34169
141.465,146.49141
138.39,144.20082
139.11,136.24007
142.075,138.12001
145.54,136.90878
142.845,136.31775
131.43,137.75833
135.14,153.02719
171.225,175.16057
192.24,172.89578
184.19,163.39093
160.905,139.17159
140.795,119.099594
134.11,104.99782
133.055,98.15975
136.825,98.00428
136.28,99.29905
132.86,100.95723
130.395,99.8149
131.46,95.042534
142.475,107.90244
164.685,129.72115
182.69,151.89429
188.225,167.03374
181.225,177.19691
165.185,169.79004
151.445,167.29825
144.135,159.93182
142.83,159.01328
146.155,158.73027
153.285,157.77557
171.975,172.50696
195.695,191.66595
201.91,194.7831
190.15,185.45575
169.095,160.6041
149.215,140.83327
135.12,122.34725
130.425,114.04285
132.125,107.63618
131.02,104.67592
130.135,145.30191
129.71,143.84296
130.74,143.34865
140.93,144.32202
162.96,159.93166
189.635,189.82431
200.355,191.70636
201.335,185.80275
199.44,176.65381
184.235,160.63106
168.935,147.27544
162.435,147.73737
166.585,153.25551
179.505,157.44144
199.045,170.89034
222.565,184.61526
231.76,194.66698
215.105,178.67569
186.395,165.67984
165.995,164.56412
150.915,143.81512
140.925,150.71654
140.41,153.82182
138.335,155.80135
133.23,107.9924
129.125,104.81802
128.95,108.49738
136.02,121.46242
154.43,134.28287
174.96,153.3135
178.35,170.8948
164.045,176.95535
149.44,169.35815
138.01,161.27524
130.665,154.94566
127.875,149.88689
128.07,147.76869
134.2,154.24733
148.69,166.80023
165.135,181.94116
170.345,181.843
164.005,166.86815
153.27,148.36946
146.315,138.33266
139.58,129.73486
134.3,117.36065
134.405,117.01098
131.32,112.75968
126.535,122.76775
122.38,119.76876
122.655,123.88022
136.39,129.78293
153.975,140.79454
172.05,152.98106
176.67,158.35474
161.49,166.37857
146.12,159.95848
132.94,148.8958
123.795,139.35344
120.96,134.42249
124.43,137.13062
131.155,141.50327
144.86,153.65158
166.825,170.78802
181.825,174.0175
176.395,162.84334
161.16,153.9244
150.59,144.32292
142.635,133.2281
140.16,131.85646
140.69,130.71277
134.955,134.0594
126.895,111.79558
122.14,95.11247
121.77,104.07739
127.37,104.85683
142.355,114.41108
168.05,130.83058
181.165,141.34169
167.8,156.04889
147.615,152.89774
131.28,144.96927
121.685,134.7611
118.78,128.18196
119.105,122.80793
124.44,133.39493
136.43,143.68208
154.695,166.4174
167.09,172.83649
159.78,156.9121
147.46,133.51608
141.5,123.033485
135.82,117.89057
131.79,113.68145
130.015,111.309456
127.99,106.87246
123.63,102.473366
119.43,94.83807
119.39,95.44169
123.21,100.19709
131.475,112.75249
135.28,122.05748
137.33,135.84373
142.38,139.59642
141.465,150.55103
140.795,144.96744
142.165,136.88371
140.09,134.51288
138.135,127.36713
137.58,131.73485
141.965,145.90459
162.215,165.63255
178.065,175.50612
170.155,162.31851
