Ytrue,Yp
162.215,192.99031
178.065,201.02663
170.155,176.37825
156.74,158.32918
146.285,147.54475
138.185,135.21385
138.33,128.22168
137.045,124.7411
134.44,129.24736
132.265,109.20204
127.61,101.53391
126.805,100.98218
126.795,106.94025
128.215,124.3455
131.95,136.18501
136.195,150.92006
137.515,156.7505
138.055,161.04004
139.495,158.97589
139.2,151.983
134.88,151.1627
134.29,149.78798
134.76,151.21567
136.995,165.1672
161.33,184.6292
178.86,190.86455
167.86,177.539
149.285,160.00723
138.29,147.5431
134.795,132.08235
129.44,123.58299
125.09,121.62835
124.19,118.28579
122.38,119.723305
120.895,112.406654
123.21,111.091385
131.68,123.31538
150.25,155.21727
172.11,170.69226
181.36,182.13521
174.1,185.6258
157.76,181.07623
139.555,167.85568
127.14,161.69643
122.795,158.09644
125.26,160.5526
136.62,157.70149
156.445,172.37482
176.755,190.67653
185.725,190.19824
175.99,178.6278
155.245,160.70056
140.675,146.15297
131.82,129.33269
125.42,115.813484
124.505,110.9772
123.08,104.89288
120.325,92.77893
118.9,94.25189
121.015,92.32077
135.8,103.54808
160.02,136.58636
178.785,151.60518
179.765,171.2011
162.1,184.59978
139.275,177.67555
123.645,160.23517
118.635,150.52888
117.825,147.15143
117.78,145.4227
124.295,145.58388
142.695,158.30475
164.915,161.43822
173.29,161.50981
167.375,150.51251
153.27,142.22478
138.89,115.809784
129.74,104.05092
124.495,80.16578
122.745,73.96708
121.725,74.8285
120.225,87.23195
118.415,76.25011
118.59,76.5606
127.315,81.139755
150.59,105.85183
168.36,128.67085
163.395,148.12634
148.835,163.65541
134.01,157.22021
123.26,147.30966
118.43,139.87125
115.33,134.14903
114.65,132.74765
119.92,131.8446
133.865,145.28319
151.37,166.94063
159.765,162.68573
156.705,151.0867
145.715,136.48279
132.815,117.56427
122.725,94.16556
122.43,81.817215
128.645,65.39274
128.08,64.94234
124.175,99.485435
122.295,95.894905
123.445,94.46125
131.595,116.58035
150.82,150.10498
163.2,178.74084
164.19,198.79492
165.76,205.26
160.535,187.79285
149.28,171.11879
142.895,159.9465
131.635,153.62901
121.795,151.13145
123.585,152.44783
136.11,159.82718
157.245,171.59383
168.265,166.65701
162.65,159.0635
147.49,146.66306
132.09,121.476456
114.83,87.180885
101.05,62.315826
92.67,41.325726
80.675,40.63376
68.745,29.2412
58.805,19.72448
54.47,15.713365
72.42,20.350338
107.035,35.967728
133.145,47.197254
144.405,62.342842
143.87,91.68435
136.34,113.93341
126.39,113.19963
120.255,115.14642
119.21,116.404396
121.385,116.01592
119.16,111.78676
122.99,129.94974
138.765,158.86528
156.37,168.44879
166.05,145.19423
157.545,125.066826
142.825,114.52221
130.79,97.2269
140.64,85.5031
139.87,89.33759
114.34,85.452736
92.4,78.844696
70.745,70.059616
61.785,65.39892
65.135,71.65505
75.11,95.35083
95.205,106.57022
111.025,123.34788
117.515,137.46904
121.55,142.17422
121.125,133.84364
121.59,130.16446
124.92,125.97325
129.28,124.20579
130.07,121.679596
125.41,137.99937
133.895,155.9698
145.3,155.69077
137.045,148.34358
126.505,129.64444
125.62,110.99603
126.015,92.68548
120.46,77.45381
113.84,70.03847
111.385,62.45964
104.245,80.94078
97.9,71.88738
103.055,67.862686
108.11,74.69153
107.83,86.907135
113.57,104.64987
126.225,116.77171
137.835,136.28172
144.105,147.47858
138.305,137.48625
125.905,128.8726
108.56,124.61605
96.98,113.277756
103.49,110.956116
121.475,127.26226
144.555,145.84303
155.5,147.94267
147.855,138.1358
134.345,119.457596
123.86,108.93878
114.54,79.20317
95.64,70.99547
81.765,56.378365
77.81,44.68053
70.415,58.83132
63.87,50.4702
62.44,50.83089
75.2,55.664467
108.42,77.68304
135.505,91.914
139.945,115.414085
137.595,126.90895
131.415,137.92767
117.815,137.05385
107.235,135.17499
107.615,135.53386
110.2,134.06024
107.015,133.0802
113.605,145.88441
136.48,169.69986
155.415,174.82925
157.285,159.72969
145.475,143.58632
136.455,126.69208
131.0,106.33544
123.635,92.44043
120.955,90.129906
120.895,83.24509
117.725,97.187096
117.13,93.19867
120.86,94.90865
127.36,102.26457
136.255,120.51992
149.025,143.7787
156.92,151.46
152.82,153.43254
143.8,154.64645
131.845,143.57153
121.925,135.4727
118.25,130.27454
118.755,129.64752
122.125,133.66591
135.61,143.10745
153.65,166.63982
163.945,176.53877
161.54,163.70544
147.83,144.74043
135.04,133.94394
126.21,124.34764
121.455,115.35928
120.62,116.33304
120.27,112.94481
118.955,131.94379
117.025,118.71565
116.2,124.16314
121.605,131.59514
139.3,147.61057
154.93,163.90831
157.005,170.88954
152.135,171.80843
143.75,160.76399
133.7,148.84848
126.085,138.80392
124.2,133.79437
125.125,135.12074
127.995,132.1143
136.155,147.2392
150.25,163.70789
159.67,175.71216
156.875,162.79839
147.25,148.33136
136.745,145.13997
125.975,132.97539
121.04,122.80685
119.955,125.00274
116.715,120.56198
114.625,118.31464
113.765,100.83018
115.455,104.14176
123.66,118.022194
139.76,143.04329
153.255,165.30475
156.355,170.5918
152.17,163.09148
144.87,146.85509
135.325,133.83356
126.735,121.28212
121.115,117.310616
118.84,120.09006
121.975,124.37954
132.045,138.57455
147.84,155.59448
161.415,165.31795
161.195,158.31538
146.81,143.95331
134.875,138.68146
125.445,135.05734
121.65,127.83272
122.87,124.29676
119.73,114.762924
115.615,119.50519
111.445,110.12533
111.785,109.48295
118.08,114.280754
130.75,128.99852
140.73,140.07466
145.695,145.25119
147.51,147.8635
143.13,139.58813
135.06,131.12312
126.785,123.520195
121.67,120.013855
117.47,119.68583
115.52,123.67308
122.155,135.44742
138.175,155.39789
151.77,169.5601
151.165,158.34972
140.475,146.65088
131.98,141.31685
125.73,139.03499
128.855,141.8815
133.635,138.55284
128.945,133.54024
123.155,109.20786
117.86,101.78865
115.39,99.83642
116.105,105.40636
121.16,116.80298
125.985,133.83203
131.63,142.93835
135.345,143.01457
132.805,139.9808
129.37,133.25516
129.67,129.29897
131.86,126.15573
128.87,124.96024
125.39,126.02899
129.33,135.7671
144.735,158.22786
162.33,164.55301
160.745,154.58977
146.135,139.20927
137.53,133.5538
132.235,119.93102
130.805,115.26631
135.605,115.79783
135.825,108.73174
128.12,125.15189
120.73,116.30364
116.205,110.11259
112.65,115.117386
112.52,126.95671
116.16,130.67601
124.135,141.09415
132.125,142.57254
132.3,140.81488
128.335,136.9436
133.475,130.85985
141.575,128.41516
139.115,126.09177
127.835,126.8504
126.39,142.00058
148.34,166.58205
169.325,175.8502
166.585,164.28748
150.495,149.27664
137.475,139.63365
126.97,133.28992
121.31,130.83916
120.715,135.50388
119.295,133.89531
117.695,136.6592
116.98,128.24062
118.73,126.859146
126.205,137.11623
143.62,152.62256
159.335,168.86362
161.135,180.7168
156.55,170.03986
149.845,161.06476
139.34,156.96161
132.46,144.81924
131.565,139.6996
132.865,142.09032
139.915,146.96613
151.895,159.8354
165.8,184.49336
176.19,194.53542
174.52,181.95894
160.945,167.03012
145.925,159.09932
134.23,150.29228
125.215,151.13344
122.045,161.46303
122.54,161.97699
121.675,137.98625
119.53,130.36734
120.395,131.07567
126.01,140.3665
145.115,153.1522
168.14,167.9886
172.02,180.03516
162.77,169.09296
147.855,164.21964
132.73,148.5429
124.535,137.37038
121.19,132.20468
120.97,136.03487
126.795,144.36534
142.12,152.87738
162.935,167.5108
176.39,179.7419
170.415,172.36775
152.04,156.93558
138.05,147.9073
128.53,143.3105
120.48,146.94601
117.71,149.32428
117.495,144.89127
115.99,140.01578
113.54,127.17142
114.205,132.67104
121.105,140.31308
137.12,159.06635
153.565,170.76343
155.295,177.32555
147.795,172.15202
139.105,163.65685
129.085,149.70657
123.1,138.27916
121.89,133.5701
122.01,135.87909
124.32,142.39008
135.495,152.12465
153.705,171.29478
166.1,181.82036
163.895,174.70384
151.585,158.11765
139.31,147.1297
131.255,139.48709
122.895,140.21706
117.105,139.77626
117.65,136.85478
116.45,128.93779
114.285,120.966324
115.885,124.02586
126.11,128.24753
143.255,149.14828
159.51,159.09364
163.64,167.1714
157.435,164.44284
146.165,152.56918
133.86,143.99277
127.325,134.45636
125.025,130.54324
122.83,133.36441
124.315,137.9367
136.85,148.89648
154.05,168.45058
168.105,178.31137
168.965,162.96895
156.415,155.50883
143.175,143.78741
134.12,138.44664
125.92,136.57292
120.69,135.64876
120.395,133.03543
120.15,124.94608
118.665,127.20261
119.31,121.35723
128.585,125.16631
147.855,141.79718
170.33,155.69815
179.225,159.31876
169.545,161.27977
155.4,154.88055
143.615,149.93155
135.51,140.1865
132.375,136.4005
128.495,138.10641
125.19,145.16331
134.47,154.24481
150.59,176.92467
163.63,186.35863
163.985,171.60182
150.89,155.97462
140.455,148.37376
133.125,140.32405
128.8,138.30016
125.475,141.1862
122.01,143.3815
119.87,131.07628
116.225,125.94968
114.295,121.5781
115.315,124.75033
121.2,130.4502
129.44,138.6712
134.035,141.5857
135.745,144.73164
130.545,141.11009
123.17,137.12634
121.335,131.97835
119.5,129.94597
117.765,131.03271
119.535,131.73367
126.395,142.82307
141.515,165.99391
162.26,179.4938
167.97,168.82219
153.385,154.47592
139.145,148.8688
130.96,141.25967
126.575,142.72014
126.995,147.73784
126.395,144.55676
121.335,137.08253
116.105,129.88533
113.18,131.6791
113.255,121.054245
116.115,125.975746
118.545,128.89621
123.02,127.04552
123.665,139.61668
124.47,139.83391
128.685,136.17802
131.835,131.84552
134.045,132.87878
129.38,132.15721
128.135,129.33192
134.76,137.78816
148.88,161.81969
170.61,175.37637
173.6,164.84695
157.415,143.48581
143.15,135.09932
130.895,134.9254
124.245,136.53964
122.275,137.61948
119.865,133.78947
117.375,134.12039
115.13,126.94157
116.685,125.418465
127.415,130.79015
144.14,146.659
165.14,162.92477
170.205,164.3821
157.815,157.10141
147.34,145.73216
138.175,138.64099
130.875,129.89584
125.295,127.00578
125.05,128.13472
127.95,129.29567
136.205,140.83972
153.645,160.31628
166.425,171.84251
159.51,164.61
141.975,149.26108
130.245,139.66684
118.94,132.4154
111.625,126.16123
112.245,125.139175
112.79,126.60625
112.41,124.44757
111.205,124.02856
111.52,126.0101
117.14,134.77394
129.655,150.1055
152.655,161.79935
169.265,164.70663
164.985,159.20235
152.75,145.67937
141.05,136.1434
132.12,128.07346
125.855,122.09177
122.85,125.39269
122.54,129.42865
130.16,143.16608
151.69,163.70018
178.52,170.11594
179.415,165.9413
157.07,155.94829
139.435,144.64441
126.885,140.02867
118.04,135.50438
114.67,132.76729
113.15,130.64413
110.115,136.98398
107.925,135.16147
107.925,133.84406
114.175,137.66997
128.77,151.67052
147.12,170.11642
158.185,163.15663
158.105,161.61258
151.435,154.23128
140.825,140.99185
134.15,134.42526
131.71,125.703575
129.77,126.34963
130.41,128.59332
136.735,143.07729
148.49,161.09818
159.425,166.97714
154.38,161.529
136.155,151.51814
124.415,137.03993
116.07,130.67647
111.85,128.35895
113.71,131.18773
113.805,130.81834
114.105,117.094025
113.795,109.54508
111.345,118.42742
119.825,118.20761
135.0,137.2313
144.51,160.74577
148.99,158.0038
151.365,159.65213
149.08,145.91104
134.93,135.01656
124.29,124.74037
119.93,120.69773
115.935,119.18061
117.345,120.18797
122.97,134.94398
132.925,150.57489
139.25,160.12772
136.235,151.6528
127.89,140.47986
120.635,130.56178
110.26,118.48655
96.99,113.43708
92.17,115.0079
91.33,112.76261
90.175,106.31795
90.18,98.750656
91.525,98.213806
100.16,110.424
115.465,131.1496
122.385,149.1685
122.92,156.71843
132.025,153.87488
137.695,144.66643
129.45,133.86241
122.68,125.692474
114.805,123.9732
104.78,119.82373
102.67,123.01286
110.055,135.41353
124.63,154.325
144.49,165.6084
155.105,159.37798
146.085,146.37082
128.215,136.85016
118.62,125.45827
121.68,120.451035
127.3,121.65294
126.265,117.05566
116.715,124.93889
109.385,116.90116
108.325,115.0242
110.43,125.02387
116.845,137.58177
121.58,149.63817
125.205,152.69923
139.125,156.16104
147.185,147.2603
139.5,136.27266
133.33,129.73773
130.985,120.69186
125.105,116.36632
120.72,119.3815
128.715,133.70091
148.185,150.85152
159.33,159.34045
150.285,153.38559
132.85,138.19586
125.115,129.82309
120.46,121.17561
119.825,117.82482
116.51,120.98489
102.245,118.54357
93.22,95.79577
88.51,88.1035
84.94,86.36728
85.51,98.392525
86.665,117.416115
87.34,130.44624
89.545,139.45816
92.87,140.15065
93.505,137.31303
100.27,129.6179
114.69,121.314926
124.56,113.86602
124.735,113.04892
120.035,115.90275
125.605,123.99581
144.19,146.68336
166.35,156.20345
167.94,150.74294
139.91,136.9509
120.54,128.36201
99.505,120.379684
71.58,115.21981
59.175,112.65051
48.075,109.727455
34.91,75.35878
24.83,68.5178
23.405,64.562
38.705,79.44364
71.23,108.04084
95.765,130.27893
119.365,138.27957
136.93,137.8474
133.645,130.24811
128.31,119.5462
128.0,109.256516
124.295,107.633965
117.115,107.80378
118.585,108.07832
121.51,116.9729
131.55,137.75851
149.48,150.27286
156.255,151.82394
137.56,138.6394
112.48,131.3496
74.62,119.57212
54.455,112.791435
69.98,111.5338
76.27,105.757774
70.465,69.9462
61.93,54.526104
57.575,52.613346
65.87,68.96115
103.625,99.399826
139.61,123.166115
153.535,130.7238
152.37,134.6634
134.995,131.43182
116.925,121.11474
112.99,114.296616
111.355,111.317276
111.14,111.678856
112.04,110.03138
115.185,117.77407
126.1,138.3434
151.585,153.16362
174.745,153.65318
166.91,140.88487
142.045,132.1668
126.125,124.182076
126.09,116.86155
123.935,116.52875
121.29,107.79102
120.845,106.67014
118.61,100.05278
116.355,98.72376
120.0,108.262314
133.175,124.214836
147.315,142.34193
153.34,148.8899
156.665,149.1121
154.41,142.02084
144.385,132.01245
142.565,124.027596
141.755,119.70033
133.77,118.88592
125.37,119.98019
131.33,131.9455
148.32,148.43497
161.61,162.5322
156.245,157.05377
139.07,143.33559
131.1,133.32431
122.98,123.31725
116.595,117.38297
111.895,116.93896
104.64,113.377075
97.26,97.3658
92.31,90.61262
94.125,90.60723
104.985,101.965775
123.23,119.32151
131.355,138.36748
127.07,141.6721
123.715,142.31737
123.265,133.8266
118.7,121.40506
115.905,112.33125
116.16,108.57077
110.345,107.17671
108.545,111.04121
116.825,120.92711
128.65,138.34535
140.49,151.82776
142.145,150.7655
130.905,138.49173
123.935,129.85353
111.73,122.09917
91.995,116.53961
90.72,114.80729
100.025,111.78956
101.935,106.91818
100.385,101.83872
104.91,100.906395
109.71,107.00957
114.475,121.95566
116.73,135.13026
120.735,140.66429
130.47,140.88707
128.32,137.29199
119.425,126.50867
114.31,121.14501
107.19,115.70081
99.355,114.73515
97.585,114.0469
106.255,124.53439
129.185,140.74474
150.555,153.26613
153.05,150.3472
131.455,138.91705
112.865,130.14977
108.85,122.78773
110.455,118.63653
116.575,115.76728
121.39,113.47484
118.57,109.32223
106.46,104.07214
99.225,101.69794
99.235,108.09608
103.02,118.97713
104.86,129.93625
110.325,133.1477
128.65,137.86528
134.47,132.18478
122.335,125.19384
114.315,123.35159
106.295,113.92644
99.445,114.4572
98.4,114.6183
103.515,122.13203
123.92,139.40977
144.285,156.85155
144.015,153.48273
126.385,141.28761
113.81,131.00702
109.25,124.011185
116.395,119.628044
122.06,118.03706
109.42,111.725334
96.32,111.062294
89.5,100.01259
90.31,98.58701
94.85,104.3109
98.235,108.027596
93.86,112.20854
96.865,119.0371
105.425,127.49901
112.09,125.453064
116.33,122.84337
111.9,120.479774
113.105,121.01427
116.965,117.09714
117.015,116.93573
125.665,116.25164
143.84,138.85213
158.88,155.03085
160.725,154.24904
139.84,142.29417
118.11,130.47545
109.595,126.458626
105.355,122.02963
104.565,120.72993
101.405,118.2432
96.18,101.539986
92.335,96.12551
93.575,93.43463
100.895,102.25496
117.84,120.11302
129.725,135.95953
127.62,139.56578
121.905,137.08527
113.415,134.5832
104.845,122.57578
101.07,118.71393
99.515,116.092545
97.275,110.395035
98.855,114.44788
109.23,122.544365
129.37,139.05367
145.885,156.56517
145.44,158.20573
126.47,141.1792
109.865,130.93063
101.235,121.50881
96.18,116.26014
95.88,115.57113
93.22,111.719315
90.8,88.799164
88.345,79.070145
88.27,76.29931
96.885,89.1188
112.84,110.65329
125.54,129.21265
128.355,133.94476
117.99,136.93192
103.0,129.30403
94.785,118.390236
90.85,112.30122
88.015,107.22407
86.04,105.541374
87.665,106.297775
96.915,115.77561
113.095,133.81795
126.27,149.24837
125.185,150.30138
111.605,137.85268
99.865,128.68886
87.525,119.89736
71.96,113.54621
63.16,111.05694
57.93,107.789314
52.49,68.99076
46.695,61.17879
43.215,57.220352
54.67,68.60849
78.49,100.23843
100.985,125.21478
101.855,132.40457
82.89,131.72047
69.85,126.385056
62.0,115.44091
64.18,106.7929
70.12,104.08864
72.635,102.28637
75.69,104.95841
86.115,114.3736
105.61,124.09394
125.88,142.12325
131.285,144.46927
112.315,136.19173
98.2,128.78906
86.355,119.94652
69.41,114.783066
59.83,114.09859
53.03,105.57414
46.295,77.14571
41.69,65.85879
44.89,64.334305
57.865,73.40795
80.155,96.567566
100.565,115.032684
108.78,120.151886
104.185,124.79659
95.22,122.11414
88.295,116.90531
84.26,108.21521
86.085,105.96589
90.7,103.80224
94.38,101.55999
101.475,110.11027
113.065,126.71756
126.725,142.414
133.73,145.42949
119.125,135.51431
104.59,126.59692
93.84,117.326836
80.815,112.7482
77.54,111.236786
68.85,104.484344
53.68,78.06745
43.945,71.79026
43.805,70.96663
54.47,76.52522
77.09,96.31181
106.94,110.69022
118.465,118.831436
109.535,125.8568
96.68,127.4426
83.795,117.98653
82.59,109.012405
85.805,107.9506
81.625,104.60902
82.55,101.73085
93.245,108.7848
105.825,120.558754
121.105,138.4254
130.105,147.39958
117.16,136.23463
104.245,126.51913
88.905,116.471985
67.475,111.12118
61.895,106.92712
57.79,99.25532
38.88,73.4582
18.5,61.746445
12.64,58.820686
17.655,67.721436
33.185,91.05143
51.79,106.295425
73.575,116.43605
91.135,124.31526
93.38,125.35443
88.435,122.92597
97.305,117.36755
107.47,115.615105
109.495,114.53554
107.135,109.17771
104.03,114.18035
116.875,129.1989
139.46,147.6695
152.71,147.99643
142.705,135.54509
123.235,128.47841
109.08,120.04389
117.715,114.91569
127.175,110.58357
125.375,105.318344
121.785,109.05415
104.145,93.39162
85.37,89.64563
77.405,91.54219
76.815,95.31047
86.36,104.41121
93.35,114.87631
101.445,123.639046
112.15,129.67638
115.625,127.81924
113.165,121.48757
104.085,122.942856
86.6,117.92766
88.615,110.82791
106.75,121.25606
124.17,137.6955
140.925,153.745
140.935,145.4906
121.86,134.72581
95.115,124.22255
93.57,114.9141
96.49,107.428665
91.945,103.393524
91.7,101.33474
90.16,97.126114
88.005,95.2533
92.85,94.06813
108.01,98.43554
120.21,114.599304
129.63,127.71656
135.27,139.87279
125.935,143.24194
111.335,137.11526
109.7,131.71393
108.715,124.37521
101.27,121.82726
98.29,120.03493
105.95,117.641266
128.3,129.37383
149.875,142.644
156.86,158.60637
149.46,160.12408
128.4,146.21603
106.96,128.96033
115.3,117.974556
119.32,108.83253
105.105,101.41925
100.855,100.07643
96.225,101.49256
95.31,96.53221
105.085,94.96829
120.17,98.14657
134.915,107.03099
138.935,120.81666
127.64,125.88468
111.25,129.8873
100.255,129.02211
96.015,124.64464
93.565,118.28836
95.02,115.90713
96.265,113.235214
101.835,111.95177
116.805,117.141136
131.935,130.23715
139.08,149.49516
131.79,150.17291
118.985,137.4354
106.985,126.63835
102.0,120.009674
99.29,110.36106
94.7,106.15829
93.37,104.15093
90.53,97.72014
92.53,91.08271
104.11,91.71405
121.46,95.36094
134.59,110.12338
132.84,119.929634
121.41,128.58612
110.655,131.08734
105.25,127.35836
106.89,122.067726
101.92,116.32461
93.96,113.984856
90.39,108.88487
93.92,107.05233
107.87,110.80922
120.205,124.274055
123.875,140.48146
118.195,146.282
110.615,135.49905
99.18,128.90991
91.585,120.50983
86.515,111.70827
82.625,107.40113
87.53,104.90433
84.07,86.70212
77.1,82.18523
83.93,81.89058
106.985,86.86829
124.0,99.90994
130.54,110.60509
132.11,119.02445
117.245,127.35622
106.81,130.09128
105.205,123.994675
98.55,119.51526
93.965,115.846016
91.68,112.46966
96.91,106.561806
110.81,109.607475
120.735,122.11997
126.145,140.48724
125.275,147.16742
117.81,136.72176
106.905,126.92691
109.395,117.263535
112.88,112.91007
107.595,109.98593
105.445,108.52463
97.66,101.17179
87.88,97.83794
89.895,96.82614
106.035,97.997826
113.295,102.596596
113.81,108.38646
121.6,117.85483
126.99,129.04633
125.68,131.37695
125.135,130.08055
119.0,124.4974
106.35,124.24357
99.675,119.17872
100.475,115.239075
107.955,117.12199
117.385,133.35782
121.38,151.29446
116.56,151.52234
110.145,139.58679
103.395,128.84618
94.335,120.532524
87.405,112.2084
85.515,108.52078
86.74,103.77854
85.065,98.17552
82.81,92.09445
85.87,87.35178
92.17,88.4704
97.335,94.47757
100.785,98.967606
107.04,106.86465
116.205,117.4571
120.26,122.44001
118.865,121.16102
107.9,119.87645
96.205,121.44245
95.06,119.131195
100.32,112.72838
113.605,117.06133
129.49,131.6181
133.195,147.69096
125.1,152.0238
113.02,140.54294
100.62,126.64161
104.48,116.15928
105.45,105.05874
102.975,102.800606
107.725,94.89484
100.44,91.124855
90.315,82.929276
88.42,79.68576
97.155,81.009766
97.155,80.1067
99.0,80.21519
109.025,90.182976
113.42,111.14916
115.205,117.14929
114.68,122.62983
108.855,125.68916
101.46,127.89396
99.165,125.25354
106.65,118.675835
125.115,121.17752
140.635,128.83263
145.43,155.29153
140.695,156.5266
123.87,138.34183
106.605,121.80236
102.7,113.193985
100.15,106.20344
98.0,104.19271
98.78,99.94547
98.64,93.60863
100.85,89.49074
113.195,88.24546
132.58,93.40118
145.995,108.82097
144.285,122.794525
132.145,125.76492
115.675,132.95921
100.645,135.08572
95.88,129.13977
90.86,123.61757
84.63,122.554886
84.675,120.08362
93.64,118.161934
112.355,123.93385
136.74,137.39047
149.285,152.30418
141.92,151.65376
129.505,137.30112
117.135,124.99358
107.98,111.29994
104.015,99.78385
104.61,100.145
105.835,94.88158
104.9,98.77918
108.235,94.67948
120.65,93.502914
141.905,98.3113
161.505,114.02997
159.245,124.203995
135.785,131.60823
113.095,135.99179
104.095,137.13304
103.075,128.40298
100.52,125.16148
97.8,122.15528
97.48,121.297905
103.19,118.95517
120.235,124.04879
144.28,140.20016
157.095,157.99057
151.285,156.15744
137.35,141.79611
122.22,128.76192
113.93,118.63857
109.75,108.70733
108.28,109.03825
109.0,104.3721
107.11,100.95087
108.865,98.69734
117.3,96.73451
135.73,99.93622
158.54,112.499794
157.435,122.32342
135.535,125.08004
118.39,131.664
109.72,133.94583
108.055,128.20543
106.52,126.153366
104.405,124.36611
107.01,119.914085
115.49,119.13435
130.545,124.747574
151.81,139.98302
164.125,157.15184
155.835,155.62938
140.84,142.45078
126.34,129.17322
118.085,117.78951
111.965,108.74038
105.25,107.54503
103.505,106.69655
101.32,102.548134
101.11,99.58087
112.1,96.2086
131.055,101.921486
140.05,113.66421
136.295,122.130005
127.27,127.0632
118.22,133.69441
109.96,134.4832
102.81,128.7772
97.96,125.29791
95.25,122.66107
95.715,119.111275
102.085,116.18169
116.915,122.049835
132.99,135.07922
137.645,152.73741
131.375,151.077
122.135,135.37892
111.045,125.79518
104.215,116.013985
99.925,106.45963
94.735,103.35589
93.75,101.67729
93.415,97.44774
95.15,91.786
103.35,90.43637
117.165,92.66411
128.42,100.145096
129.92,103.92726
120.48,107.843994
109.275,122.48773
99.47,129.48868
90.69,121.61162
87.63,121.075264
85.68,119.907715
86.9,114.820335
96.875,109.21164
112.65,112.01045
128.005,124.62513
135.855,144.38661
134.88,147.21573
127.375,133.89354
116.055,123.38494
115.715,113.014595
115.205,112.16474
108.25,112.2684
105.015,105.62778
101.465,94.429054
100.55,90.76062
101.86,89.43821
106.925,94.16273
115.09,101.54228
118.91,107.41651
113.15,112.077995
103.83,124.18363
97.365,129.08415
92.385,121.85536
88.875,119.99275
86.41,118.916695
89.145,113.11422
96.195,107.597244
109.2,111.080826
126.575,125.6333
134.01,144.49995
130.84,145.18805
123.13,131.07788
113.21,118.93318
109.805,108.380394
106.615,104.11301
101.17,106.29156
99.81,99.835976
97.79,76.34415
95.475,68.62033
94.625,72.18425
96.395,77.755325
102.805,88.51559
104.345,95.63048
100.085,97.21249
98.155,106.22811
88.365,113.47003
73.905,111.75269
65.81,108.52009
63.075,108.48094
62.705,106.91269
72.875,102.20354
94.22,105.55647
110.52,120.85622
115.455,141.20714
114.275,141.93459
108.96,127.88453
98.06,112.21761
79.215,96.555145
62.64,87.77646
61.99,89.70936
62.585,86.565285
58.86,59.08629
60.43,54.891098
63.465,53.887367
66.08,68.13853
69.39,90.52754
72.025,105.23388
69.15,105.11815
63.685,110.45725
54.44,113.49351
49.07,102.86828
49.135,90.788155
45.005,85.74376
45.335,85.63912
57.325,85.4516
82.82,89.65756
108.27,105.98435
119.565,123.698204
118.31,130.77072
104.48,117.19051
79.535,102.27081
53.7,86.50754
34.75,82.63054
25.93,80.33012
24.255,77.53921
27.15,53.548332
37.605,49.460663
56.575,50.64515
84.34,62.354137
103.465,81.15045
106.97,99.993256
104.075,100.65178
97.725,99.92089
95.16,89.19222
96.5,84.480446
96.29,81.550606
92.785,77.62431
87.68,77.85496
91.685,77.64265
107.685,85.54593
121.715,105.09668
123.395,124.8193
113.57,129.29988
102.02,109.884254
87.5,94.62968
74.035,83.30762
61.16,67.132805
50.345,69.339264
46.045,60.661663
45.575,49.391026
53.715,43.714737
74.45,41.539425
98.265,54.05233
112.84,78.939255
115.27,100.55777
109.44,103.11472
101.665,101.69118
94.46,95.188736
91.47,86.26889
89.395,81.604675
88.535,81.78949
92.025,84.198616
97.19,83.44068
104.93,90.98002
118.39,106.4896
124.165,126.44256
116.96,132.22952
107.52,116.82756
94.92,101.51126
85.665,89.6859
78.105,78.58488
68.795,76.31123
63.91,65.86021
60.62,50.861847
66.945,41.32387
84.84,43.007496
101.08,54.43437
111.96,80.258835
118.13,102.793175
113.475,103.17161
102.795,105.44397
96.685,94.30127
93.985,89.218216
91.69,85.587616
90.51,87.430244
93.89,87.64839
101.38,86.813385
109.795,94.574165
125.665,110.19929
141.115,127.82887
140.46,136.86365
130.225,120.555016
118.065,107.0737
108.86,90.647705
102.86,81.259
100.06,78.71747
100.055,71.85299
99.205,87.41826
101.945,85.48519
112.225,81.425446
130.9,94.929214
145.385,113.280365
143.27,128.87456
133.665,136.76164
124.425,130.98819
115.65,123.02761
109.03,115.13844
104.075,109.58597
100.515,106.09598
100.06,104.16343
107.44,106.161476
123.035,114.74037
138.035,129.06226
143.79,145.36772
138.495,146.43579
128.5,132.06139
115.79,119.99017
110.89,111.28655
107.31,103.4156
100.31,99.99433
97.82,97.241325
95.44,87.5738
95.56,83.25082
96.66,83.02207
100.08,86.19013
106.6,96.633095
110.885,103.162674
110.8,106.7684
108.095,114.16309
99.985,114.40844
91.325,111.59036
86.38,106.64654
83.39,105.52315
82.945,101.79729
85.065,102.118546
95.545,108.131714
109.875,123.96845
116.86,141.01825
116.695,141.44969
113.375,124.32521
106.38,113.28033
103.615,102.72528
100.98,95.7694
95.62,94.20263
93.485,89.24338
91.45,87.68922
91.04,78.58421
90.945,77.87068
93.03,81.58353
96.98,84.01378
100.505,82.01192
100.645,85.34919
98.12,94.09053
95.14,100.31888
94.145,99.30629
90.605,100.55598
84.79,99.193245
85.86,96.27521
91.94,92.064766
105.725,101.23691
121.61,117.84105
128.165,138.1992
127.135,140.33412
122.725,121.95737
113.365,107.081535
102.965,97.19173
97.385,91.74292
94.68,90.25563
92.21,86.931496
89.79,91.75949
92.78,88.208
107.02,89.2491
129.47,102.22785
147.74,111.40361
146.47,119.30658
130.945,121.44507
115.975,111.72094
102.42,105.983025
92.165,101.78383
88.175,99.60561
