Ytrue,Yp
137.515,115.90893
130.72,112.87021
146.06,117.832756
170.61,139.6689
173.23,132.67146
161.645,128.809
151.38,116.37645
140.745,105.1792
110.415,98.35241
78.02,99.85913
73.53,95.380615
77.26,94.33946
73.105,98.326645
73.855,83.648415
82.255,83.42695
94.19,75.400246
121.605,86.30491
140.28,96.75252
145.565,119.91926
165.805,130.14714
180.095,128.78513
170.855,118.78244
151.57,120.96705
141.205,124.236435
139.85,107.49477
138.96,101.90679
147.805,95.0811
156.245,125.62984
150.57,127.34956
146.37,105.231766
141.695,96.72997
132.77,89.00455
114.365,83.307106
90.245,86.30671
77.785,98.833496
70.29,89.01655
58.87,81.88433
51.565,70.38644
52.23,69.745895
60.555,72.00617
82.1,88.49836
110.445,100.925896
124.86,118.616455
126.12,132.75577
123.395,131.88211
120.13,139.5946
125.005,125.06763
126.285,125.99746
125.025,123.60471
126.87,121.68531
138.38,128.38928
152.175,145.36621
146.24,153.80031
136.875,146.26894
132.795,131.04639
128.165,110.337364
114.29,98.91053
95.435,98.662704
85.215,98.746284
79.22,91.030785
70.7,64.52627
61.705,62.41451
58.34,60.74171
60.465,68.29357
70.85,80.29064
78.19,89.94135
105.34,108.547386
139.1,112.25604
152.99,113.10042
160.78,110.76917
153.675,110.35454
143.305,108.87468
126.475,101.41098
111.105,104.935196
123.58,110.72907
148.415,131.77454
145.235,139.04971
119.645,127.04553
89.935,116.10794
64.41,103.14804
50.575,100.00546
33.995,90.15279
20.63,88.7296
16.585,81.26031
9.665,38.796528
3.165,46.074966
1.44,46.608322
1.61,54.285904
9.12,71.30167
19.42,82.995384
34.94,93.99312
53.18,88.277954
69.475,89.33569
85.375,89.13018
98.815,83.91233
116.23,80.46843
127.75,83.91556
130.08,85.35352
146.925,115.071686
175.58,131.78185
181.38,137.68846
163.995,137.29082
145.82,129.11096
138.56,127.755585
104.525,110.36172
73.35,97.15257
74.05,87.37999
68.905,85.707405
60.975,71.482544
54.45,67.64834
57.59,70.07104
76.805,77.59176
107.81,92.445465
134.325,104.58774
151.3,109.83702
157.08,109.653114
150.75,105.17557
141.285,101.191025
136.565,94.62979
136.765,91.78383
138.635,86.16223
140.29,90.43431
151.17,105.95929
171.86,128.2238
173.545,133.66148
156.74,126.87639
147.63,121.44464
136.87,117.29164
111.68,107.71707
93.67,102.65817
88.78,91.85375
85.955,89.12116
83.7,88.88449
82.7,86.52034
87.48,88.802505
105.29,104.350105
133.09,137.32239
156.32,157.29579
165.895,163.9862
158.74,153.92743
148.265,141.9099
142.335,135.16386
138.255,133.73738
138.13,120.982285
138.525,122.48577
136.085,124.334045
139.69,140.41995
149.415,151.02081
149.53,157.35951
144.715,149.06017
133.6,135.6519
104.7,122.30647
72.01,107.83656
42.525,105.346535
24.16,102.18725
19.235,99.347466
14.245,68.564384
9.53,64.85625
10.44,67.848045
32.5,74.900955
68.96,90.7839
109.525,98.93932
137.165,109.20349
139.69,107.69218
133.635,106.33383
128.0,102.23804
127.855,95.15319
132.28,89.82781
136.515,88.65562
135.975,91.91331
148.3,102.42857
165.865,109.839424
169.915,123.647804
162.25,122.88169
144.89,115.22657
116.365,110.49821
82.155,101.77015
46.77,93.89303
28.275,92.462845
28.665,88.3354
24.91,60.876614
23.18,58.145027
23.105,60.655315
35.815,79.477974
74.38,104.65058
121.64,123.30095
157.16,130.80275
170.64,125.144005
159.12,110.6385
139.675,106.26009
131.21,101.50082
128.335,98.819435
121.715,95.19813
111.925,102.14391
126.03,114.58855
157.415,130.7299
164.09,136.36853
159.95,123.63217
147.27,114.59911
104.6,99.01225
57.14,88.2285
28.645,79.75358
14.77,75.85886
8.885,73.93959
3.715,35.27726
0.07,34.251114
1.36,51.200214
22.355,60.268505
64.245,74.82001
102.58,99.37326
133.0,98.07232
150.655,104.931046
144.04,99.58414
133.81,102.72217
131.91,97.64622
127.65,84.63124
121.605,94.348755
121.625,98.085526
134.52,111.00004
160.26,125.58658
172.375,149.20125
168.91,141.34145
154.935,123.59543
139.845,115.22973
116.01,103.59376
90.68,93.850296
76.65,81.80601
58.645,79.970604
48.015,63.75348
39.01,58.607254
31.565,60.360863
33.18,75.603485
42.835,101.693474
53.835,129.71524
80.725,139.0091
127.595,140.23354
152.52,126.79344
142.545,119.60925
132.86,115.79759
123.49,109.977745
107.44,106.038185
103.35,109.56024
129.82,122.76308
172.145,134.0646
179.26,138.2272
149.605,112.80376
92.89,99.994095
47.69,89.124886
35.805,82.03703
24.985,82.69544
17.55,76.112526
12.0,70.93002
6.05,53.633938
1.7,56.79788
0.155,48.80667
-0.01,60.154163
4.21,80.31753
13.735,82.54055
30.515,88.93254
72.885,106.54152
124.325,105.15162
138.455,105.08535
143.99,115.19339
154.56,96.11345
156.185,93.15516
147.095,97.19888
151.84,105.150505
192.585,131.5046
211.585,159.82721
193.625,146.62508
165.245,143.22562
149.885,123.408035
154.35,109.80398
153.985,109.00381
156.33,104.495544
164.325,101.27179
152.39,141.92924
133.15,141.57765
120.715,146.64523
122.87,183.196
148.2,217.82803
164.83,235.81644
165.365,243.1226
167.265,233.18571
161.315,225.88625
149.935,208.61688
143.355,212.695
141.035,211.69237
142.095,211.04294
146.395,222.33893
155.77,252.87651
176.29,285.2123
188.53,294.78494
192.505,281.92422
175.47,223.44043
143.305,209.56155
127.175,180.84778
125.67,173.49994
130.96,165.36302
131.11,166.25172
127.255,124.08484
121.69,121.29944
121.79,125.30796
134.21,138.15224
157.485,159.48444
177.08,178.15674
189.05,191.10036
194.815,193.5325
186.995,179.12529
171.355,176.64027
160.65,165.03278
155.27,155.68558
154.86,153.71251
158.855,160.61096
173.36,174.78159
192.215,185.3874
192.1,194.51378
177.835,178.50981
158.78,160.14584
145.91,142.54279
136.89,134.2229
127.02,125.709045
124.885,125.90505
123.7,123.43298
117.225,105.06832
109.93,98.34485
114.33,99.910645
128.145,107.47231
140.405,135.78625
149.32,146.21175
161.465,157.30156
164.03,155.94249
154.79,146.6497
142.48,141.20244
132.1,145.7541
130.125,130.24016
133.2,132.52977
138.505,129.49498
147.115,145.45439
159.7,156.68985
162.885,164.5484
152.385,166.33524
139.46,149.6495
131.715,139.12747
125.25,124.09652
124.855,120.354355
127.905,116.39354
127.68,115.763466
124.465,125.31187
119.83,119.675804
121.5,117.478874
136.38,134.03775
157.52,152.76047
170.06,165.97604
177.395,177.74898
180.4,196.49852
176.79,195.56114
166.405,193.74547
153.08,192.22685
146.515,188.2669
147.56,183.57962
156.035,173.3305
173.48,184.35576
188.97,208.60567
188.725,223.70825
177.355,221.96121
159.3,205.62483
147.24,189.34286
137.045,176.3047
130.805,164.35516
133.18,158.4166
131.81,159.03535
130.63,113.28858
129.295,107.1394
130.015,106.43359
139.345,125.639946
156.345,147.60965
177.48,170.00734
193.25,192.29552
193.88,190.28586
184.525,186.0121
171.04,187.49736
160.98,182.66093
157.33,176.34523
162.38,173.7265
171.44,163.9763
184.785,175.01308
196.485,202.01004
195.72,219.61896
186.95,197.57484
169.34,173.5043
155.67,149.71762
148.785,142.98756
141.84,141.5459
138.005,139.3865
136.025,137.07576
133.025,119.67054
129.5,111.72657
128.765,106.83134
129.14,111.520004
133.02,122.10205
142.72,142.82007
153.37,153.81105
158.075,160.70676
154.625,160.97073
145.24,162.47287
135.89,161.14851
131.525,154.5772
132.34,146.2477
138.74,141.36407
153.425,150.0701
177.195,178.2842
184.165,189.61989
165.505,181.59447
150.215,164.3802
143.285,145.22145
135.485,139.41107
140.0,126.79633
148.15,132.6193
145.595,128.66458
140.925,121.53228
132.17,116.80233
123.95,119.55643
125.765,122.944786
132.395,140.38931
134.555,148.35078
137.015,168.61295
145.055,181.75882
157.28,177.90408
162.775,174.44478
168.01,172.95087
178.925,159.57655
178.8,166.27501
172.67,163.3653
185.78,181.61916
214.95,206.3814
223.445,215.35745
205.995,209.06116
185.04,200.34337
168.545,183.01314
156.8,164.47841
146.555,159.40717
141.35,154.71323
141.155,151.38536
138.63,127.23992
136.38,125.607185
136.09,128.1093
146.49,147.5453
178.96,178.37497
209.57,202.20352
221.22,206.61908
225.39,202.4383
222.13,187.93535
213.08,184.99353
205.6,181.26382
199.455,180.82735
195.085,176.86365
196.595,181.17131
211.815,195.16995
240.385,214.12889
246.425,221.32175
226.125,224.62906
192.955,199.97241
165.855,176.7833
151.635,167.24591
141.655,149.5227
139.805,150.52419
137.57,145.56836
135.62,136.01836
134.315,133.65584
134.11,127.050514
142.84,150.07954
168.17,183.00888
199.305,207.33882
218.63,214.36029
219.49,214.47888
211.665,207.40324
200.53,193.65277
191.165,191.12051
187.985,188.82747
188.89,187.19469
195.175,190.88628
208.64,207.54434
220.105,226.41472
216.45,239.62718
203.075,223.49524
179.015,201.18877
158.76,172.08632
146.39,155.6138
136.37,148.58406
134.175,147.9672
131.865,144.66246
128.3,114.65477
125.595,111.9222
126.575,110.003654
131.76,133.60587
145.99,176.73158
165.41,194.53856
183.05,199.73448
189.21,192.49873
183.225,176.91463
174.715,169.93497
167.27,158.55629
163.82,162.46974
163.955,154.93079
165.735,164.60753
173.235,173.31615
182.63,186.90546
180.77,195.45537
169.88,182.63692
159.55,153.63278
152.775,132.03123
144.965,118.11854
131.895,109.62341
123.48,110.740204
123.03,109.9158
121.285,109.84176
118.39,110.39576
117.97,115.51249
125.155,136.876
139.235,168.08325
156.89,190.04387
169.67,187.42528
172.055,187.68558
166.645,184.13304
156.985,184.22362
149.26,176.4056
147.23,179.36494
150.255,182.80862
152.78,181.09915
161.675,188.96616
174.485,214.42683
174.685,231.37617
167.295,223.29184
155.155,210.0734
139.345,197.61581
128.26,170.91779
127.245,150.62552
130.315,154.79404
128.64,142.39348
124.63,126.85544
121.855,121.60274
122.35,128.54625
128.665,133.70932
146.185,160.11115
167.63,155.2476
182.12,165.08765
185.52,166.14996
182.635,163.14082
178.11,166.92865
171.71,158.07936
167.675,160.68634
166.92,159.14656
168.425,158.18663
175.625,172.4873
187.305,188.74976
189.335,198.7475
179.555,193.04628
164.905,180.1194
151.28,166.8464
139.955,148.70055
134.05,143.52785
131.915,146.63062
126.115,138.42764
121.115,120.71381
118.39,116.59218
116.645,104.96771
116.31,119.510994
122.42,132.37393
129.58,150.2096
139.01,155.06685
150.455,167.50957
152.955,167.07587
148.245,152.8396
141.3,161.13333
136.535,156.72037
135.77,153.35632
139.75,148.34846
152.185,153.37833
171.075,179.13564
178.175,189.83493
165.32,196.05844
147.585,181.099
137.77,159.37355
133.835,146.53065
151.485,137.79729
166.085,137.70119
161.81,140.50401
153.3,105.36039
139.255,101.427444
131.695,98.537834
127.73,100.60427
132.75,119.63135
134.245,128.81528
137.155,128.70691
148.54,129.69292
151.23,129.7711
145.085,121.100685
137.19,116.10001
130.035,108.04578
123.84,103.21508
120.325,104.353134
128.195,114.81298
151.325,128.77405
163.11,134.7634
151.32,128.02077
131.315,119.41751
115.52,114.93017
96.87,106.254456
86.025,103.38698
83.56,97.28398
75.65,98.288635
64.32,75.47883
50.72,65.898285
46.505,67.56386
72.745,89.04865
116.465,121.95626
136.615,147.47992
143.595,165.87102
145.24,162.08614
141.865,146.96349
141.455,149.31306
135.78,147.16321
135.055,148.53815
140.555,146.90517
143.53,153.99236
152.85,164.82777
175.69,190.15709
189.775,205.51984
178.22,190.69359
154.705,154.9115
141.89,128.7784
132.205,113.22069
129.53,109.705246
131.53,102.82223
123.61,103.6649
109.035,93.996376
91.145,85.17364
84.69,80.6716
94.705,94.331635
120.81,99.26605
144.175,108.517136
154.69,131.9189
154.15,134.20093
146.32,121.684044
137.765,121.63188
129.675,115.579926
124.425,108.01507
124.24,98.847855
125.255,94.40855
134.085,97.468864
155.25,123.61657
167.1,126.871086
158.25,125.67287
142.175,108.97989
137.245,97.57787
127.045,94.35564
108.26,91.239944
99.79,95.251434
97.36,89.614105
84.365,79.6707
67.08,75.02024
64.895,78.28593
79.035,90.27808
110.965,109.51683
139.795,134.29851
151.93,128.18466
153.23,130.76083
144.925,129.43172
131.96,128.4122
120.605,119.00496
117.865,123.63357
121.24,116.170654
124.89,121.73642
135.33,134.68001
154.76,152.08336
165.7,167.6584
161.43,154.47458
150.26,139.98282
140.005,128.16656
131.645,115.57714
121.555,109.79686
115.385,104.93662
113.555,99.452385
103.57,95.41133
92.915,85.504166
96.515,87.19427
108.685,102.61105
128.795,128.01274
146.93,145.50981
153.655,150.44444
150.795,140.50468
143.685,133.2945
136.215,128.85397
129.72,120.71388
126.79,112.8157
126.43,120.577614
130.655,122.15737
141.72,145.26485
155.935,158.58592
160.075,154.21771
152.09,142.56145
141.805,125.434204
133.225,101.09566
120.95,99.34654
105.745,101.53236
95.285,95.71505
87.85,91.34007
81.565,86.420456
76.915,77.75699
77.23,78.77011
90.27,91.89206
119.45,107.950745
145.96,121.02681
158.31,133.89513
161.705,133.35411
155.01,129.39362
141.58,127.624565
131.44,120.38208
128.105,117.46369
127.775,119.623215
130.01,129.5295
139.895,140.44226
158.63,161.03416
168.69,173.0801
161.2,164.69687
148.405,153.88057
141.875,142.90245
137.9,126.29573
138.105,116.06628
138.18,105.59679
136.38,101.899155
131.815,103.939896
124.79,97.00064
125.49,99.054405
129.13,111.4996
136.04,124.92587
140.29,144.01665
143.99,148.09372
148.79,141.15613
146.105,135.14117
139.03,128.79543
132.23,124.880135
129.775,119.464226
129.885,115.51402
135.27,121.915596
145.915,134.9989
159.01,151.90083
163.85,163.43349
154.07,154.02466
143.305,138.57864
136.44,124.0802
129.68,119.2635
134.8,117.54688
143.24,111.390205
138.37,108.45259
128.365,113.44823
117.175,113.602875
110.965,119.71822
110.845,131.28873
116.095,151.72003
121.54,162.31361
134.32,161.73216
141.465,158.4517
138.39,158.1532
139.11,151.60925
142.075,145.69699
145.54,142.82335
142.845,141.45624
131.43,148.80226
135.14,170.01556
171.225,196.6144
192.24,214.44078
184.19,213.25995
160.905,202.76428
140.795,185.75845
134.11,174.73924
133.055,159.48608
136.825,152.0842
136.28,145.79427
132.86,118.24912
130.395,122.80923
131.46,118.4195
142.475,132.54895
164.685,162.57132
182.69,182.13158
188.225,184.5149
181.225,172.60999
165.185,157.18304
151.445,159.87402
144.135,146.86319
142.83,140.07787
146.155,143.34357
153.285,157.52068
171.975,168.43053
195.695,181.9796
201.91,193.37332
190.15,189.26811
169.095,175.66776
149.215,155.2997
135.12,143.4616
130.425,135.67209
132.125,132.54784
131.02,132.10046
130.135,129.31429
129.71,120.816124
130.74,124.08182
140.93,139.16096
162.96,177.3699
189.635,195.80428
200.355,203.48143
201.335,191.88849
199.44,183.10396
184.235,182.27702
168.935,173.48425
162.435,170.78078
166.585,167.9966
179.505,172.32793
199.045,187.37381
222.565,208.17448
231.76,228.51344
215.105,214.71628
186.395,180.46733
165.995,159.7039
150.915,146.32559
140.925,142.18849
140.41,135.32985
138.335,125.47035
133.23,114.57233
129.125,113.04547
128.95,114.942116
136.02,127.95056
154.43,148.81032
174.96,171.16461
178.35,170.0532
164.045,158.15237
149.44,144.76419
138.01,131.12186
130.665,118.55243
127.875,125.91273
128.07,120.80796
134.2,131.28743
148.69,148.53716
165.135,161.06216
170.345,172.94421
164.005,157.28091
153.27,136.64914
146.315,113.30965
139.58,113.44703
134.3,112.61419
134.405,108.21905
131.32,105.79044
126.535,133.56673
122.38,131.4907
122.655,134.25066
136.39,145.9412
153.975,179.08047
172.05,183.2016
176.67,185.30353
161.49,176.97931
146.12,175.95204
132.94,166.4652
123.795,160.688
120.96,151.73476
124.43,157.5433
131.155,164.26172
144.86,176.25627
166.825,200.50078
181.825,220.15572
176.395,214.91023
161.16,200.22267
150.59,175.68373
142.635,161.24327
140.16,155.09547
140.69,147.55836
134.955,145.13055
126.895,110.805855
122.14,106.41196
121.77,106.38795
127.37,119.191246
142.355,136.36308
168.05,148.04678
181.165,150.35693
167.8,140.5298
147.615,126.73197
131.28,118.13586
121.685,107.37997
118.78,102.56854
119.105,100.34265
124.44,112.48938
136.43,127.488495
154.695,146.48573
167.09,149.65031
159.78,140.86418
147.46,128.45715
141.5,110.2193
135.82,110.29078
131.79,111.26013
130.015,101.76382
127.99,96.47868
123.63,107.8775
119.43,109.369385
119.39,113.92357
123.21,125.211525
131.475,136.49254
135.28,145.71848
137.33,146.32625
142.38,145.43088
141.465,140.06863
140.795,137.12689
142.165,137.11966
140.09,134.23643
138.135,132.41835
137.58,146.2216
141.965,171.16074
162.215,194.35204
178.065,204.06602
