Ytrue,Yp
141.965,153.88419
162.215,172.96297
178.065,169.87453
170.155,157.56975
156.74,146.30789
146.285,133.25983
138.185,121.151596
138.33,111.07794
137.045,110.7782
134.44,105.28073
132.265,120.85011
127.61,112.02406
126.805,112.852
126.795,117.71576
128.215,134.44792
131.95,147.4094
136.195,151.23161
137.515,164.66583
138.055,162.60004
139.495,172.56673
139.2,167.1863
134.88,166.76778
134.29,156.90283
134.76,160.51779
136.995,168.5752
161.33,183.91669
178.86,185.76585
167.86,171.54044
149.285,164.94777
138.29,153.52747
134.795,143.7471
129.44,133.04085
125.09,128.19432
124.19,125.056076
122.38,95.09098
120.895,96.05918
123.21,92.65694
131.68,96.94793
150.25,132.20876
172.11,160.09119
181.36,195.30081
174.1,206.263
157.76,212.89204
139.555,203.89758
127.14,194.77115
122.795,200.6952
125.26,203.96768
136.62,209.52222
156.445,223.65337
176.755,258.38553
185.725,259.75955
175.99,224.19615
155.245,194.4119
140.675,164.21054
131.82,145.10031
125.42,120.18541
124.505,119.18245
123.08,110.05367
120.325,90.20437
118.9,86.0421
121.015,79.49581
135.8,86.451416
160.02,103.829666
178.785,116.72532
179.765,132.3313
162.1,149.06015
139.275,150.88664
123.645,155.0782
118.635,151.06673
117.825,145.30077
117.78,150.08318
124.295,145.15152
142.695,158.9535
164.915,174.28264
173.29,170.77605
167.375,165.33832
153.27,150.17369
138.89,132.37312
129.74,117.27988
124.495,101.140724
122.745,96.58285
121.725,94.951096
120.225,73.8087
118.415,62.87464
118.59,63.641903
127.315,70.41594
150.59,86.63938
168.36,96.46517
163.395,116.7087
148.835,140.2688
134.01,134.60837
123.26,140.7925
118.43,137.83176
115.33,136.3041
114.65,130.98314
119.92,129.68362
133.865,147.08911
151.37,160.06413
159.765,158.93388
156.705,156.23105
145.715,133.20653
132.815,122.03639
122.725,109.04989
122.43,90.75478
128.645,86.15078
128.08,82.73591
124.175,114.94421
122.295,110.838585
123.445,103.014854
131.595,116.74233
150.82,136.89064
163.2,144.77098
164.19,156.0331
165.76,173.01099
160.535,164.82545
149.28,155.5621
142.895,154.03572
131.635,144.67873
121.795,137.75183
123.585,142.90117
136.11,147.14691
157.245,171.85616
168.265,168.43983
162.65,152.5121
147.49,143.90219
132.09,132.60497
114.83,121.19665
101.05,101.589485
92.67,91.58707
80.675,98.92382
68.745,44.265785
58.805,37.966736
54.47,38.47064
72.42,50.125828
107.035,66.403175
133.145,77.93393
144.405,105.32268
143.87,135.78642
136.34,137.47792
126.39,135.13065
120.255,132.30756
119.21,120.28166
121.385,128.91237
119.16,125.655975
122.99,130.98824
138.765,149.53151
156.37,158.4727
166.05,143.916
157.545,127.66697
142.825,109.059395
130.79,87.721725
140.64,71.12394
139.87,62.588722
114.34,60.04025
92.4,89.241135
70.745,78.145836
61.785,78.91003
65.135,86.778275
75.11,110.75056
95.205,113.381935
111.025,119.37662
117.515,138.87236
121.55,147.50404
121.125,147.43329
121.59,141.43683
124.92,147.20724
129.28,139.21931
130.07,138.7329
125.41,148.20497
133.895,157.54901
145.3,163.48122
137.045,150.55424
126.505,139.536
125.62,128.41087
126.015,114.08626
120.46,100.76003
113.84,96.01623
111.385,85.272675
104.245,59.096973
97.9,51.391186
103.055,44.163025
108.11,54.10217
107.83,67.11633
113.57,75.972755
126.225,87.9828
137.835,132.6442
144.105,136.431
138.305,134.15152
125.905,139.52701
108.56,129.77196
96.98,126.52776
103.49,126.43357
121.475,136.57889
144.555,153.17786
155.5,144.94272
147.855,152.38773
134.345,118.66443
123.86,101.20363
114.54,89.70807
95.64,76.45596
81.765,70.65421
77.81,72.179474
70.415,37.110382
63.87,29.761454
62.44,29.008574
75.2,41.318638
108.42,66.21349
135.505,83.426956
139.945,105.09867
137.595,132.86935
131.415,129.8976
117.815,131.67397
107.235,130.8785
107.615,133.75046
110.2,131.0024
107.015,125.3499
113.605,135.53937
136.48,153.90742
155.415,159.11935
157.285,151.62515
145.475,134.34753
136.455,110.379814
131.0,89.70561
123.635,75.928345
120.955,71.48192
120.895,63.643482
117.725,111.62191
117.13,101.78679
120.86,100.36179
127.36,107.39155
136.255,131.84352
149.025,141.8825
156.92,155.35117
152.82,163.20181
143.8,162.2977
131.845,159.92552
121.925,150.69011
118.25,151.72641
118.755,149.88817
122.125,150.48207
135.61,160.32265
153.65,185.21725
163.945,179.26088
161.54,169.34001
147.83,155.79742
135.04,142.63326
126.21,128.97992
121.455,120.28135
120.62,118.57796
120.27,113.017075
118.955,111.65131
117.025,103.647446
116.2,98.87644
121.605,105.74973
139.3,126.363625
154.93,135.7043
157.005,146.45908
152.135,163.15077
143.75,159.81734
133.7,156.18752
126.085,149.74059
124.2,145.33319
125.125,148.46173
127.995,148.36891
136.155,161.1
150.25,170.98251
159.67,168.93684
156.875,162.72147
147.25,145.89418
136.745,136.77278
125.975,125.78651
121.04,116.12402
119.955,114.327934
116.715,109.55705
114.625,90.211075
113.765,84.67706
115.455,81.52929
123.66,86.462395
139.76,102.100845
153.255,117.31686
156.355,139.76086
152.17,156.89938
144.87,162.00952
135.325,151.22601
126.735,144.98373
121.115,144.00883
118.84,139.83395
121.975,134.59369
132.045,140.24881
147.84,166.90964
161.415,170.61598
161.195,153.35417
146.81,142.8874
134.875,124.68211
125.445,108.18107
121.65,98.77289
122.87,101.78632
119.73,89.44071
115.615,97.39015
111.445,89.49143
111.785,86.02712
118.08,87.994995
130.75,102.54295
140.73,106.041336
145.695,114.4226
147.51,138.21317
143.13,146.89438
135.06,149.84758
126.785,142.92657
121.67,144.70088
117.47,141.6428
115.52,140.61263
122.155,155.9229
138.175,183.45764
151.77,178.60977
151.165,163.96535
140.475,147.51765
131.98,130.4411
125.73,124.34586
128.855,110.97046
133.635,105.500496
128.945,102.67018
123.155,91.64644
117.86,80.65169
115.39,77.2058
116.105,85.854935
121.16,106.58259
125.985,122.91564
131.63,136.63
135.345,148.13681
132.805,152.34746
129.37,152.98183
129.67,145.08902
131.86,136.71277
128.87,142.7179
125.39,140.23192
129.33,149.28987
144.735,173.57939
162.33,167.89604
160.745,161.20746
146.135,142.50107
137.53,126.98439
132.235,112.800964
130.805,102.40362
135.605,94.14469
135.825,90.80289
128.12,102.850586
120.73,94.384544
116.205,90.33045
112.65,98.54278
112.52,112.61016
116.16,126.96125
124.135,137.92194
132.125,147.89175
132.3,146.7862
128.335,140.28954
133.475,141.34045
141.575,137.9206
139.115,130.31406
127.835,134.54698
126.39,144.245
148.34,160.91917
169.325,164.60406
166.585,150.975
150.495,138.20888
137.475,126.755066
126.97,115.0254
121.31,104.73782
120.715,103.1665
119.295,101.16695
117.695,118.72657
116.98,111.00868
118.73,109.71796
126.205,114.04418
143.62,135.38504
159.335,148.64482
161.135,161.36642
156.55,173.15295
149.845,169.23581
139.34,156.46707
132.46,154.43613
131.565,151.97377
132.865,149.80153
139.915,154.15387
151.895,158.32121
165.8,176.78735
176.19,183.25404
174.52,172.8188
160.945,155.15137
145.925,143.23857
134.23,132.24458
125.215,125.10432
122.045,121.34673
122.54,117.416435
121.675,125.77689
119.53,114.755936
120.395,112.41642
126.01,115.17606
145.115,137.25171
168.14,152.244
172.02,162.30705
162.77,176.33014
147.855,168.43198
132.73,159.98227
124.535,155.12573
121.19,152.8071
120.97,153.28311
126.795,152.93839
142.12,164.7927
162.935,187.97865
176.39,184.28406
170.415,166.66187
152.04,154.97597
138.05,143.28252
128.53,134.41702
120.48,125.70549
117.71,121.724075
117.495,119.79323
115.99,125.592735
113.54,116.53547
114.205,113.68404
121.105,116.48796
137.12,134.47939
153.565,145.03018
155.295,156.76045
147.795,156.48358
139.105,165.79254
129.085,158.57101
123.1,154.06554
121.89,149.52847
122.01,146.96642
124.32,148.08183
135.495,153.79109
153.705,165.56343
166.1,177.38828
163.895,169.54607
151.585,152.74397
139.31,138.62943
131.255,128.35374
122.895,120.96366
117.105,119.035385
117.65,112.0128
116.45,131.12604
114.285,127.08416
115.885,118.322876
126.11,123.94107
143.255,142.99072
159.51,156.27072
163.64,166.50813
157.435,168.32124
146.165,169.71599
133.86,160.52751
127.325,155.8091
125.025,154.90442
122.83,151.11145
124.315,150.0393
136.85,163.91841
154.05,180.10281
168.105,179.49927
168.965,165.79715
156.415,155.57498
143.175,145.74767
134.12,136.17009
125.92,123.953804
120.69,122.29567
120.395,123.05498
120.15,131.12224
118.665,123.336136
119.31,121.101204
128.585,128.776
147.855,141.14778
170.33,161.65953
179.225,173.2648
169.545,180.74867
155.4,171.4931
143.615,152.66612
135.51,153.5401
132.375,151.4437
128.495,143.33145
125.19,148.89346
134.47,155.8704
150.59,176.31494
163.63,178.28061
163.985,170.85541
150.89,154.91563
140.455,140.79303
133.125,131.86891
128.8,125.748314
125.475,125.14894
122.01,119.871185
119.87,139.80978
116.225,130.03275
114.295,121.97048
115.315,126.27819
121.2,131.84698
129.44,146.5163
134.035,158.29187
135.745,166.09941
130.545,158.00189
123.17,154.89474
121.335,151.44101
119.5,143.45479
117.765,140.18584
119.535,137.57649
126.395,148.8134
141.515,168.3402
162.26,163.38849
167.97,161.6083
153.385,142.82794
139.145,134.06516
130.96,129.74515
126.575,118.28101
126.995,112.99225
126.395,112.5046
121.335,139.79123
116.105,133.00986
113.18,128.55507
113.255,134.83665
116.115,141.42699
118.545,147.53604
123.02,164.6097
123.665,162.40094
124.47,163.84175
128.685,152.91089
131.835,152.92723
134.045,137.36714
129.38,136.00912
128.135,127.475105
134.76,153.4876
148.88,160.44846
170.61,168.61563
173.6,159.88669
157.415,139.73584
143.15,134.8359
130.895,129.48239
124.245,123.66906
122.275,117.12009
119.865,115.586494
117.375,132.3929
115.13,122.82163
116.685,119.33487
127.415,121.3908
144.14,135.90083
165.14,151.54576
170.205,165.09154
157.815,167.49129
147.34,157.61572
138.175,151.4237
130.875,145.57483
125.295,143.6875
125.05,141.45384
127.95,140.35251
136.205,156.8702
153.645,171.54897
166.425,177.3456
159.51,164.49289
141.975,146.91628
130.245,140.31412
118.94,129.57947
111.625,124.52203
112.245,117.17485
112.79,114.69336
112.41,121.51895
111.205,113.78496
111.52,113.15038
117.14,119.43599
129.655,136.80771
152.655,149.76355
169.265,159.45287
164.985,160.24567
152.75,157.8462
141.05,149.78659
132.12,141.8235
125.855,141.63162
122.85,137.6058
122.54,143.97012
130.16,151.06635
151.69,172.75526
178.52,181.66684
179.415,167.00998
157.07,153.2033
139.435,143.13133
126.885,133.64844
118.04,126.71966
114.67,122.1917
113.15,118.71169
110.115,151.99545
107.925,140.15514
107.925,133.82005
114.175,135.86641
128.77,148.84189
147.12,164.04356
158.185,157.65887
158.105,171.28714
151.435,160.93948
140.825,154.69461
134.15,138.0464
131.71,139.97028
129.77,136.02719
130.41,139.17336
136.735,150.97975
148.49,170.4034
159.425,164.62207
154.38,166.37602
136.155,145.56726
124.415,142.04129
116.07,130.75102
111.85,129.71194
113.71,131.36942
113.805,129.3061
114.105,136.78001
113.795,123.92471
111.345,122.29644
119.825,124.95517
135.0,140.64545
144.51,157.5017
148.99,165.84753
151.365,161.43895
149.08,160.8129
134.93,152.22227
124.29,143.09177
119.93,140.33078
115.935,140.14966
117.345,135.27495
122.97,150.7492
132.925,158.47536
139.25,170.1626
136.235,157.48956
127.89,149.10999
120.635,129.91391
110.26,122.997536
96.99,120.04491
92.17,112.84785
91.33,113.19118
90.175,95.4001
90.18,89.25592
91.525,87.72932
100.16,94.3435
115.465,118.1635
122.385,135.64711
122.92,144.9513
132.025,154.88873
137.695,151.08936
129.45,143.94788
122.68,138.6963
114.805,135.98523
104.78,136.76985
102.67,133.40932
110.055,148.22868
124.63,167.07687
144.49,167.81534
155.105,158.28984
146.085,147.84248
128.215,131.10318
118.62,119.75068
121.68,108.659966
127.3,105.76748
126.265,99.9495
116.715,131.3843
109.385,119.58303
108.325,118.02166
110.43,118.38585
116.845,127.77499
121.58,140.08441
125.205,144.29831
139.125,153.43594
147.185,146.60382
139.5,141.84995
133.33,131.7641
130.985,127.84009
125.105,125.325874
120.72,125.816
128.715,130.58444
148.185,158.48085
159.33,166.61815
150.285,152.824
132.85,142.1477
125.115,130.45349
120.46,125.835205
119.825,124.34098
116.51,118.46626
102.245,119.60948
93.22,89.64215
88.51,78.47393
84.94,77.77268
85.51,82.16325
86.665,99.81862
87.34,111.91604
89.545,128.8845
92.87,140.63979
93.505,136.78178
100.27,130.46782
114.69,127.0387
124.56,123.15953
124.735,117.39027
120.035,118.59181
125.605,126.027885
144.19,145.90428
166.35,154.48312
167.94,144.90057
139.91,134.20543
120.54,119.906265
99.505,108.668625
71.58,93.71672
59.175,84.90336
48.075,82.22743
34.91,43.973488
24.83,36.687553
23.405,35.917744
38.705,44.13349
71.23,71.29188
95.765,92.099525
119.365,103.517944
136.93,128.61732
133.645,129.8554
128.31,126.222305
128.0,122.22432
124.295,121.8202
117.115,121.88487
118.585,118.3446
121.51,128.49258
131.55,147.56696
149.48,148.10947
156.255,140.49495
137.56,131.61777
112.48,111.263115
74.62,94.019455
54.455,73.46185
69.98,64.479324
76.27,60.334747
70.465,68.14127
61.93,58.26934
57.575,55.838417
65.87,68.88405
103.625,89.77743
139.61,106.538445
153.535,122.58777
152.37,135.85925
134.995,137.66779
116.925,134.03271
112.99,126.31763
111.355,125.46272
111.14,125.58917
112.04,124.766335
115.185,133.70909
126.1,157.78055
151.585,164.24466
174.745,154.88336
166.91,140.1335
142.045,121.026215
126.125,110.040115
126.09,91.71972
123.935,86.17871
121.29,82.53598
120.845,130.5469
118.61,121.151955
116.355,118.869415
120.0,118.43319
133.175,134.84245
147.315,145.70366
153.34,154.95407
156.665,156.11105
154.41,149.53879
144.385,139.74924
142.565,134.37573
141.755,129.44899
133.77,128.0958
125.37,128.78362
131.33,140.79938
148.32,159.22168
161.61,168.0942
156.245,158.18361
139.07,144.74538
131.1,134.27992
122.98,127.309814
116.595,120.33799
111.895,119.527374
104.64,115.8262
97.26,87.74135
92.31,84.007385
94.125,83.712685
104.985,83.92413
123.23,105.34507
131.355,121.26762
127.07,131.32326
123.715,148.38913
123.265,141.95514
118.7,129.51962
115.905,122.97915
116.16,118.940025
110.345,119.97917
108.545,125.91461
116.825,129.16507
128.65,149.639
140.49,157.90448
142.145,152.2165
130.905,141.09485
123.935,122.70048
111.73,106.4907
91.995,99.311676
90.72,91.57083
100.025,87.07858
101.935,99.56356
100.385,91.26476
104.91,93.07446
109.71,100.52311
114.475,117.02779
116.73,132.72676
120.735,146.36757
130.47,150.1635
128.32,141.60913
119.425,133.81088
114.31,125.618126
107.19,122.85869
99.355,122.76125
97.585,124.97489
106.255,136.82098
129.185,156.63779
150.555,165.37228
153.05,154.51855
131.455,142.43655
112.865,129.60762
108.85,115.34305
110.455,106.48914
116.575,103.4272
121.39,100.40948
118.57,105.04899
106.46,96.211494
99.225,97.80322
99.235,102.770485
103.02,116.38945
104.86,132.55171
110.325,135.16393
128.65,145.29848
134.47,138.90056
122.335,130.21597
114.315,121.75685
106.295,117.55054
99.445,116.72149
98.4,118.46685
103.515,128.37326
123.92,147.2934
144.285,157.9773
144.015,148.0477
126.385,135.914
113.81,126.498245
109.25,115.11048
116.395,104.359024
122.06,92.639404
109.42,91.482635
96.32,97.40955
89.5,92.243614
90.31,83.90664
94.85,80.31793
98.235,86.42784
93.86,91.2056
96.865,100.85016
105.425,114.194824
112.09,121.05194
116.33,120.33827
111.9,122.34843
113.105,120.27938
116.965,118.86147
117.015,119.536064
125.665,125.02137
143.84,150.50002
158.88,167.09525
160.725,158.08147
139.84,142.39096
118.11,128.52542
109.595,124.88122
105.355,114.48163
104.565,112.64879
101.405,110.34288
96.18,94.5801
92.335,89.73304
93.575,91.0332
100.895,95.81856
117.84,112.325195
129.725,125.51062
127.62,133.8557
121.905,140.82271
113.415,136.01962
104.845,125.96715
101.07,118.106384
99.515,116.0924
97.275,113.18467
98.855,113.81376
109.23,127.25813
129.37,148.8832
145.885,157.00029
145.44,149.06387
126.47,132.71553
109.865,121.49574
101.235,106.45419
96.18,96.073326
95.88,87.75611
93.22,85.29057
90.8,80.8021
88.345,75.50702
88.27,73.26244
96.885,80.08623
112.84,99.2325
125.54,118.2545
128.355,128.11716
117.99,133.59927
103.0,129.57341
94.785,122.37756
90.85,119.925674
88.015,114.80058
86.04,112.52627
87.665,109.45865
96.915,120.26162
113.095,143.23685
126.27,154.27228
125.185,147.778
111.605,132.29965
99.865,120.46668
87.525,109.92915
71.96,92.29828
63.16,86.982994
57.93,85.635765
52.49,60.028587
46.695,43.803387
43.215,48.749023
54.67,56.68266
78.49,79.14685
100.985,92.53916
101.855,102.19309
82.89,115.977165
69.85,119.24547
62.0,114.138954
64.18,111.00537
70.12,108.33839
72.635,104.675415
75.69,104.52128
86.115,111.01303
105.61,136.40518
125.88,149.568
131.285,142.44093
112.315,128.61092
98.2,114.76368
86.355,103.64288
69.41,93.838585
59.83,83.39925
53.03,77.80079
46.295,59.41489
41.69,50.225384
44.89,53.304688
57.865,58.962902
80.155,80.58755
100.565,98.31116
108.78,109.60588
104.185,118.8851
95.22,121.22066
88.295,114.388054
84.26,111.41439
86.085,107.29848
90.7,107.83207
94.38,105.27856
101.475,116.610725
113.065,140.09846
126.725,155.51549
133.73,146.73952
119.125,132.26859
104.59,117.59969
93.84,103.54911
80.815,94.85079
77.54,89.84928
68.85,86.53329
53.68,67.27907
43.945,59.61088
43.805,57.5572
54.47,66.05838
77.09,87.12134
106.94,96.66915
118.465,106.93459
109.535,116.543015
96.68,117.4954
83.795,110.7619
82.59,108.378685
85.805,103.61393
81.625,103.18216
82.55,103.386024
93.245,113.89763
105.825,138.37622
121.105,150.75478
130.105,143.71826
117.16,129.54202
104.245,115.914665
88.905,106.26537
67.475,97.5912
61.895,91.77968
57.79,89.29017
38.88,71.07381
18.5,60.658257
12.64,61.831547
17.655,66.56508
33.185,82.70664
51.79,93.14163
73.575,99.09838
91.135,111.08949
93.38,114.30775
88.435,109.80744
97.305,107.98837
107.47,103.23205
109.495,101.63008
107.135,98.32075
104.03,111.66163
116.875,135.56932
139.46,151.54546
152.71,146.68846
142.705,130.63255
123.235,118.781784
109.08,107.68735
117.715,99.265274
127.175,92.29481
125.375,91.786156
121.785,83.0726
104.145,83.865234
85.37,81.12624
77.405,90.29837
76.815,110.91345
86.36,122.78735
93.35,131.1121
101.445,133.87761
112.15,130.01793
115.625,122.73625
113.165,119.50235
104.085,113.95135
86.6,113.173134
88.615,114.412445
106.75,121.9069
124.17,144.65187
140.925,157.88474
140.935,151.14026
121.86,138.14188
95.115,127.143425
93.57,118.34274
96.49,111.24182
91.945,108.82643
91.7,106.91432
90.16,96.67961
88.005,92.9414
92.85,93.105705
108.01,101.856674
120.21,122.268166
129.63,140.12683
135.27,146.95456
125.935,150.0789
111.335,143.74574
109.7,131.852
108.715,127.64629
101.27,123.653725
98.29,122.122375
105.95,125.06192
128.3,135.77466
149.875,153.08731
156.86,165.02107
149.46,160.56352
128.4,147.36716
106.96,136.10347
115.3,125.42073
119.32,117.483734
105.105,118.692635
100.855,115.75747
96.225,97.15728
95.31,91.88771
105.085,89.78812
120.17,95.11951
134.915,109.565895
138.935,122.592865
127.64,131.33359
111.25,126.95989
100.255,131.3916
96.015,120.33936
93.565,116.55884
95.02,118.212425
96.265,113.326675
101.835,109.949585
116.805,121.067856
131.935,142.29753
139.08,156.8316
131.79,153.36105
118.985,136.57024
106.985,127.79002
102.0,118.93542
99.29,115.63029
94.7,110.12861
93.37,109.04821
90.53,95.10519
92.53,89.04619
104.11,92.88821
121.46,93.204796
134.59,107.4708
132.84,122.77077
121.41,132.77933
110.655,131.49048
105.25,132.03603
106.89,121.5842
101.92,116.90199
93.96,115.868965
90.39,111.32792
93.92,112.36243
107.87,120.43792
120.205,142.24097
123.875,153.75404
118.195,150.12183
110.615,137.38095
99.18,122.85914
91.585,111.435196
86.515,105.38012
82.625,101.50797
87.53,98.78866
84.07,80.97068
77.1,73.35276
83.93,74.36263
106.985,79.28838
124.0,98.79697
130.54,110.11831
132.11,120.76452
117.245,119.943504
106.81,124.6881
105.205,116.45686
98.55,110.89243
93.965,111.03798
91.68,109.44629
96.91,106.72961
110.81,116.15278
120.735,137.78104
126.145,154.60608
125.275,152.08572
117.81,138.28638
106.905,126.86885
109.395,115.93491
112.88,107.17373
107.595,110.44356
105.445,99.28322
97.66,97.580765
87.88,91.60219
89.895,92.27679
106.035,96.012184
113.295,107.36758
113.81,118.81364
121.6,125.62281
126.99,133.10776
125.68,130.33841
125.135,126.992744
119.0,123.16197
106.35,119.67167
99.675,116.78547
100.475,117.34985
107.955,126.06857
117.385,146.46805
121.38,159.11285
116.56,154.43564
110.145,139.52547
103.395,126.31787
94.335,117.0547
87.405,109.77726
85.515,109.06539
86.74,105.4587
85.065,87.57715
82.81,79.247604
85.87,85.236
92.17,88.62019
97.335,105.41244
100.785,114.67061
107.04,121.90447
116.205,128.48996
120.26,124.405525
118.865,119.262794
107.9,116.99898
96.205,113.522804
95.06,110.26548
100.32,108.2273
113.605,117.116806
129.49,138.20851
133.195,149.70624
125.1,146.16878
113.02,132.97903
100.62,118.940155
104.48,112.020584
105.45,101.60736
102.975,93.73045
107.725,88.4294
100.44,92.784676
90.315,89.95742
88.42,85.89695
97.155,83.72418
97.155,92.36055
99.0,92.55883
109.025,102.58278
113.42,116.7487
115.205,119.10447
114.68,119.039734
108.855,121.135185
101.46,120.639114
99.165,116.17541
106.65,112.37534
125.115,119.94084
140.635,141.8541
145.43,158.35559
140.695,156.75122
123.87,139.64261
106.605,126.98374
102.7,117.79487
100.15,114.75429
98.0,115.54723
98.78,106.90043
98.64,97.85392
100.85,95.9501
113.195,95.22452
132.58,100.96615
145.995,115.721855
144.285,129.77603
132.145,137.14964
115.675,137.22867
100.645,134.73979
95.88,123.583565
90.86,121.72834
84.63,117.75931
84.675,115.34313
93.64,115.33238
112.355,125.60344
136.74,144.70242
149.285,158.86281
141.92,155.26099
129.505,141.61383
117.135,128.92786
107.98,120.32285
104.015,111.56868
104.61,110.35586
105.835,107.60487
104.9,104.13877
108.235,98.41141
120.65,99.75284
141.905,103.25425
161.505,117.2354
159.245,128.6541
135.785,139.06474
113.095,135.61336
104.095,130.39867
103.075,121.85717
100.52,121.655334
97.8,118.26266
97.48,115.06259
103.19,116.52815
120.235,127.87545
144.28,145.09227
157.095,158.56023
151.285,152.51149
137.35,140.88202
122.22,124.83164
113.93,115.00083
109.75,110.97056
108.28,108.12472
109.0,104.03886
107.11,113.04459
108.865,108.69001
117.3,111.23785
135.73,113.543495
158.54,124.57912
157.435,130.78296
135.535,136.61034
118.39,137.65552
109.72,132.59044
108.055,125.77167
106.52,120.52158
104.405,116.58939
107.01,112.8847
115.49,113.64101
130.545,123.8362
151.81,143.89235
164.125,158.21716
155.835,154.28078
140.84,141.45317
126.34,127.26831
118.085,123.81145
111.965,116.54036
105.25,113.7835
103.505,109.91841
101.32,111.14739
101.11,106.03725
112.1,105.61755
131.055,111.09402
140.05,123.5181
136.295,131.60872
127.27,134.50246
118.22,136.74832
109.96,131.13564
102.81,121.44074
97.96,117.986916
95.25,114.07649
95.715,109.97895
102.085,111.65423
116.915,118.963005
132.99,139.68619
137.645,154.70056
131.375,151.54979
122.135,138.83284
111.045,127.52733
104.215,119.1126
99.925,113.433914
94.735,110.43298
93.75,110.159096
93.415,94.65529
95.15,89.7573
103.35,89.72212
117.165,93.15868
128.42,103.682465
129.92,118.4112
120.48,124.88059
109.275,124.88566
99.47,123.64272
90.69,117.41948
87.63,115.77034
85.68,110.782585
86.9,105.20943
96.875,105.31824
112.65,113.40964
128.005,128.97884
135.855,150.05252
134.88,147.02504
127.375,134.94528
116.055,124.26094
115.715,116.861145
115.205,109.30618
108.25,104.013145
105.015,101.94181
101.465,88.50522
100.55,84.56658
101.86,83.78674
106.925,83.75993
115.09,101.89333
118.91,109.547066
113.15,119.534836
103.83,128.3493
97.365,128.03723
92.385,123.3433
88.875,118.32362
86.41,115.657585
89.145,109.17354
96.195,108.43197
109.2,117.70148
126.575,135.12202
134.01,152.54445
130.84,149.37021
123.13,136.73352
113.21,119.666565
109.805,109.537025
106.615,103.12994
101.17,100.166504
99.81,96.480675
97.79,86.478615
95.475,73.630646
94.625,79.67099
96.395,82.94255
102.805,92.14399
104.345,98.93793
100.085,102.556854
98.155,104.72676
88.365,113.09351
73.905,107.6415
65.81,106.12362
63.075,100.33485
62.705,94.325806
72.875,91.670425
94.22,96.08929
110.52,112.355965
115.455,135.98169
114.275,135.2252
108.96,127.58113
98.06,117.094185
79.215,111.14891
62.64,108.02272
61.99,99.70436
62.585,97.63506
58.86,74.206055
60.43,65.83755
63.465,67.2629
66.08,76.499756
69.39,85.604904
72.025,103.89692
69.15,109.89557
63.685,119.56969
54.44,121.39292
49.07,119.256714
49.135,111.63879
45.005,110.78855
45.335,104.69033
57.325,102.176025
82.82,112.55319
108.27,132.2308
119.565,148.07097
118.31,142.35158
104.48,128.35884
79.535,108.1226
53.7,99.165276
34.75,92.136024
25.93,88.04374
24.255,80.302704
27.15,46.58054
37.605,42.27265
56.575,41.8905
84.34,48.519062
103.465,62.657078
106.97,79.50373
104.075,103.73532
97.725,118.58093
95.16,120.962654
96.5,113.71953
96.29,105.645065
92.785,108.17644
87.68,99.94201
91.685,96.95994
107.685,104.92998
121.715,122.81728
123.395,141.48814
113.57,139.37744
102.02,124.02159
87.5,99.80773
74.035,89.09359
61.16,73.20657
50.345,66.16868
46.045,52.95163
45.575,34.207962
53.715,25.612114
74.45,24.73112
98.265,32.362175
112.84,61.397095
115.27,91.87016
109.44,103.03113
101.665,121.399574
94.46,126.10135
91.47,115.89852
89.395,110.8173
88.535,110.32415
92.025,106.10811
97.19,103.51668
104.93,110.82296
118.39,130.38696
124.165,143.20158
116.96,148.71078
107.52,132.78055
94.92,107.812256
85.665,96.18128
78.105,83.99703
68.795,73.57458
63.91,64.08842
60.62,69.260956
66.945,60.989056
84.84,57.592125
101.08,63.712425
111.96,84.400894
118.13,101.38842
113.475,107.989586
102.795,128.0309
96.685,127.91209
93.985,116.76656
91.69,114.645386
90.51,113.123825
93.89,105.43171
101.38,107.74234
109.795,112.89399
125.665,129.15211
141.115,145.9361
140.46,147.33005
130.225,128.53075
118.065,109.47609
108.86,98.52671
102.86,93.49237
100.06,85.00874
100.055,76.99348
99.205,92.811005
101.945,87.55201
112.225,86.98119
130.9,91.50914
145.385,103.02793
143.27,114.719734
133.665,118.15249
124.425,125.77872
115.65,127.08015
109.03,120.036606
104.075,117.313675
100.515,115.427864
100.06,110.83831
107.44,111.0255
123.035,116.043274
138.035,131.49602
143.79,153.75246
138.495,152.0865
128.5,137.26874
115.79,123.07263
110.89,114.564514
107.31,109.72105
100.31,107.78389
97.82,103.153915
95.44,96.08527
95.56,92.45005
96.66,90.52549
100.08,91.50757
106.6,99.42597
110.885,97.76652
110.8,103.741264
108.095,117.14169
99.985,119.7541
91.325,116.20402
86.38,116.24461
83.39,113.81913
82.945,111.8388
85.065,106.04554
95.545,114.21239
109.875,130.20189
116.86,148.96378
116.695,150.81824
113.375,134.23172
106.38,121.566246
103.615,114.90418
100.98,111.59858
95.62,110.76067
93.485,106.52157
91.45,101.99799
91.04,96.255905
90.945,90.21792
93.03,93.581345
96.98,93.510506
100.505,84.19653
100.645,88.45421
98.12,101.76367
95.14,111.378845
94.145,106.55446
90.605,107.21437
84.79,107.708534
85.86,101.67979
91.94,95.651344
105.725,98.11348
121.61,115.4255
128.165,139.9931
127.135,143.179
122.725,131.77211
113.365,120.92066
102.965,114.92233
97.385,117.06605
94.68,114.98189
92.21,112.13634
89.79,99.2504
92.78,96.405014
107.02,93.683914
129.47,100.005615
147.74,112.60317
146.47,119.958786
130.945,119.87573
115.975,127.85843
102.42,130.6176
92.165,120.74066
